timesteps,loss,entropy
300.0,1264.8760986328125,2.3021627366542816
400.0,1264.8760986328125,2.3021627366542816
500.0,1264.8760986328125,2.3021627366542816
600.0,1230.200439453125,2.3005671401818595
700.0,1230.200439453125,2.3005671401818595
800.0,1132.962890625,2.2993055085341134
900.0,1132.962890625,2.2993055085341134
1000.0,1132.962890625,2.2993055085341134
1100.0,1018.4622802734375,2.2978427608807883
1200.0,1018.4622802734375,2.2978427608807883
1300.0,1019.4481811523438,2.294369419415792
1400.0,1019.4481811523438,2.294369419415792
1500.0,1019.4481811523438,2.294369419415792
1600.0,1103.6561279296875,2.291167030731837
1700.0,1103.6561279296875,2.291167030731837
1800.0,1258.86328125,2.290344546238581
1900.0,1258.86328125,2.290344546238581
2000.0,1258.86328125,2.290344546238581
2100.0,1075.1005859375,2.2914522886276245
2200.0,1075.1005859375,2.2914522886276245
2300.0,1075.1005859375,2.2914522886276245
2400.0,1045.6905517578125,2.2878814935684204
2500.0,1045.6905517578125,2.2878814935684204
2600.0,1072.146728515625,2.285323441028595
2700.0,1072.146728515625,2.285323441028595
2800.0,1072.146728515625,2.285323441028595
2900.0,969.3914184570312,2.284707874059677
3000.0,969.3914184570312,2.284707874059677
3100.0,1006.1351928710938,2.284422059853872
3200.0,1006.1351928710938,2.284422059853872
3300.0,1006.1351928710938,2.284422059853872
3400.0,1087.87548828125,2.2860365509986877
3500.0,1087.87548828125,2.2860365509986877
3600.0,1058.602294921875,2.2860057254632316
3700.0,1058.602294921875,2.2860057254632316
3800.0,1058.602294921875,2.2860057254632316
3900.0,1033.6424560546875,2.281789938608805
4000.0,1033.6424560546875,2.281789938608805
4100.0,986.0482788085938,2.2811410427093506
4200.0,986.0482788085938,2.2811410427093506
4300.0,986.0482788085938,2.2811410427093506
4400.0,949.4288940429688,2.2783979177474976
4500.0,949.4288940429688,2.2783979177474976
4600.0,949.4288940429688,2.2783979177474976
4700.0,929.68115234375,2.280721068382263
4800.0,929.68115234375,2.280721068382263
4900.0,1091.810302734375,2.2758159140745797
5000.0,1091.810302734375,2.2758159140745797
5100.0,1091.810302734375,2.2758159140745797
5200.0,990.462890625,2.272487759590149
5300.0,990.462890625,2.272487759590149
5400.0,1005.881591796875,2.271894911924998
5500.0,1005.881591796875,2.271894911924998
5600.0,1005.881591796875,2.271894911924998
5700.0,1044.7767333984375,2.2749992509682975
5800.0,1044.7767333984375,2.2749992509682975
5900.0,946.0181274414062,2.2781695127487183
6000.0,946.0181274414062,2.2781695127487183
6100.0,946.0181274414062,2.2781695127487183
6200.0,924.75146484375,2.2779136101404824
6300.0,924.75146484375,2.2779136101404824
6400.0,924.75146484375,2.2779136101404824
6500.0,958.1988525390625,2.274129589398702
6600.0,958.1988525390625,2.274129589398702
6700.0,1040.906982421875,2.2710932791233063
6800.0,1040.906982421875,2.2710932791233063
6900.0,1040.906982421875,2.2710932791233063
7000.0,1005.6469116210938,2.2763794660568237
7100.0,1005.6469116210938,2.2763794660568237
7200.0,973.8430786132812,2.271788169940313
7300.0,973.8430786132812,2.271788169940313
7400.0,973.8430786132812,2.271788169940313
7500.0,952.0244140625,2.2727576792240143
7600.0,952.0244140625,2.2727576792240143
7700.0,880.9693603515625,2.269238899151484
7800.0,880.9693603515625,2.269238899151484
7900.0,880.9693603515625,2.269238899151484
8000.0,976.9264526367188,2.259320616722107
8100.0,976.9264526367188,2.259320616722107
8200.0,943.7395629882812,2.258676439523697
8300.0,943.7395629882812,2.258676439523697
8400.0,943.7395629882812,2.258676439523697
8500.0,1016.3084716796875,2.2535729308923087
8600.0,1016.3084716796875,2.2535729308923087
8700.0,1016.3084716796875,2.2535729308923087
8800.0,866.3004150390625,2.249760905901591
8900.0,866.3004150390625,2.249760905901591
9000.0,902.7246704101562,2.2519250313440957
9100.0,902.7246704101562,2.2519250313440957
9200.0,902.7246704101562,2.2519250313440957
9300.0,950.1818237304688,2.2529277006785073
9400.0,950.1818237304688,2.2529277006785073
9500.0,934.4044799804688,2.2428347865740457
9600.0,934.4044799804688,2.2428347865740457
9700.0,934.4044799804688,2.2428347865740457
9800.0,968.938232421875,2.2434108555316925
9900.0,968.938232421875,2.2434108555316925
10000.0,928.3698120117188,2.250950366258621
10100.0,928.3698120117188,2.250950366258621
10200.0,928.3698120117188,2.250950366258621
10300.0,908.662109375,2.250733971595764
10400.0,908.662109375,2.250733971595764
10500.0,905.0592041015625,2.2516410748163858
10600.0,905.0592041015625,2.2516410748163858
10700.0,905.0592041015625,2.2516410748163858
10800.0,915.4312744140625,2.2494643529256186
10900.0,915.4312744140625,2.2494643529256186
11000.0,915.4312744140625,2.2494643529256186
11100.0,775.4514770507812,2.2463882863521576
11200.0,775.4514770507812,2.2463882863521576
11300.0,904.63623046875,2.2395240863164267
11400.0,904.63623046875,2.2395240863164267
11500.0,904.63623046875,2.2395240863164267
11600.0,901.2608642578125,2.2398319641749063
11700.0,901.2608642578125,2.2398319641749063
11800.0,828.565673828125,2.2373861968517303
11900.0,828.565673828125,2.2373861968517303
12000.0,828.565673828125,2.2373861968517303
12100.0,943.0819091796875,2.2355074087778726
12200.0,943.0819091796875,2.2355074087778726
12300.0,923.161376953125,2.219794511795044
12400.0,923.161376953125,2.219794511795044
12500.0,923.161376953125,2.219794511795044
12600.0,722.1365356445312,2.2124734620253244
12700.0,722.1365356445312,2.2124734620253244
12800.0,722.1365356445312,2.2124734620253244
12900.0,831.4551391601562,2.2181804279486337
13000.0,831.4551391601562,2.2181804279486337
13100.0,862.3966674804688,2.2185294330120087
13200.0,862.3966674804688,2.2185294330120087
13300.0,862.3966674804688,2.2185294330120087
13400.0,873.3084106445312,2.220222622156143
13500.0,873.3084106445312,2.220222622156143
13600.0,870.172607421875,2.2094849149386087
13700.0,870.172607421875,2.2094849149386087
13800.0,870.172607421875,2.2094849149386087
13900.0,700.2110595703125,2.2094009121259055
14000.0,700.2110595703125,2.2094009121259055
14100.0,788.2084350585938,2.2012178103129068
14200.0,788.2084350585938,2.2012178103129068
14300.0,788.2084350585938,2.2012178103129068
14400.0,824.7989501953125,2.1886773804823556
14500.0,824.7989501953125,2.1886773804823556
14600.0,812.8414306640625,2.189769188563029
14700.0,812.8414306640625,2.189769188563029
14800.0,812.8414306640625,2.189769188563029
14900.0,904.7930908203125,2.1645139257113137
15000.0,904.7930908203125,2.1645139257113137
15100.0,904.7930908203125,2.1645139257113137
15200.0,845.372802734375,2.15962686141332
15300.0,845.372802734375,2.15962686141332
15400.0,871.6690673828125,2.1309851507345834
15500.0,871.6690673828125,2.1309851507345834
15600.0,871.6690673828125,2.1309851507345834
15700.0,784.0027465820312,2.1435888508955636
15800.0,784.0027465820312,2.1435888508955636
15900.0,742.1854858398438,2.160742541154226
16000.0,742.1854858398438,2.160742541154226
16100.0,742.1854858398438,2.160742541154226
16200.0,809.291015625,2.145939916372299
16300.0,809.291015625,2.145939916372299
16400.0,817.8583984375,2.1151514848073325
16500.0,817.8583984375,2.1151514848073325
16600.0,817.8583984375,2.1151514848073325
16700.0,784.3399047851562,2.091336856285731
16800.0,784.3399047851562,2.091336856285731
16900.0,832.4714965820312,2.100275536378225
17000.0,832.4714965820312,2.100275536378225
17100.0,832.4714965820312,2.100275536378225
17200.0,772.148193359375,2.070824146270752
17300.0,772.148193359375,2.070824146270752
17400.0,772.148193359375,2.070824146270752
17500.0,763.1904296875,2.0389237105846405
17600.0,763.1904296875,2.0389237105846405
17700.0,694.4867553710938,2.000348746776581
17800.0,694.4867553710938,2.000348746776581
17900.0,694.4867553710938,2.000348746776581
18000.0,745.7110595703125,2.018371303876241
18100.0,745.7110595703125,2.018371303876241
18200.0,872.091552734375,2.0493089854717255
18300.0,872.091552734375,2.0493089854717255
18400.0,872.091552734375,2.0493089854717255
18500.0,772.183349609375,2.040990134080251
18600.0,772.183349609375,2.040990134080251
18700.0,781.7824096679688,2.0501079062620797
18800.0,781.7824096679688,2.0501079062620797
18900.0,781.7824096679688,2.0501079062620797
19000.0,693.6863403320312,2.034224897623062
19100.0,693.6863403320312,2.034224897623062
19200.0,693.6863403320312,2.034224897623062
19300.0,754.1807250976562,2.0538292129834494
