episode,timesteps,reward,length
1,90.0,421.760082,90.0
2,180.0,406.316873,90.0
3,270.0,395.558646,90.0
4,360.0,415.985285,90.0
5,450.0,396.284414,90.0
6,540.0,405.867964,90.0
7,630.0,421.490018,90.0
8,720.0,423.858444,90.0
9,810.0,420.644611,90.0
10,900.0,414.746664,90.0
11,990.0,409.116934,90.0
12,1080.0,406.096406,90.0
13,1170.0,405.161669,90.0
14,1260.0,402.229722,90.0
15,1350.0,429.727238,90.0
16,1440.0,415.467436,90.0
17,1530.0,416.355282,90.0
18,1620.0,417.711433,90.0
19,1710.0,421.092493,90.0
20,1800.0,422.676832,90.0
21,1890.0,415.381673,90.0
22,1980.0,412.812253,90.0
23,2070.0,401.409929,90.0
24,2160.0,413.448748,90.0
25,2250.0,408.240742,90.0
26,2340.0,410.154701,90.0
27,2430.0,423.202321,90.0
28,2520.0,407.180537,90.0
29,2610.0,406.071701,90.0
30,2700.0,395.511163,90.0
31,2790.0,417.069022,90.0
32,2880.0,406.274786,90.0
33,2970.0,386.73114,90.0
34,3060.0,408.192276,90.0
35,3150.0,389.572179,90.0
36,3240.0,414.398758,90.0
37,3330.0,417.758059,90.0
38,3420.0,406.44765,90.0
39,3510.0,419.225981,90.0
40,3600.0,429.264664,90.0
41,3690.0,404.662436,90.0
42,3780.0,411.232008,90.0
43,3870.0,411.215609,90.0
44,3960.0,397.3848,90.0
45,4050.0,415.170281,90.0
46,4140.0,417.894917,90.0
47,4230.0,398.185945,90.0
48,4320.0,419.386731,90.0
49,4410.0,391.646099,90.0
50,4500.0,410.759746,90.0
51,4590.0,415.900921,90.0
52,4680.0,412.707005,90.0
53,4770.0,426.679229,90.0
54,4860.0,395.279618,90.0
55,4950.0,407.963887,90.0
56,5040.0,425.704737,90.0
57,5130.0,405.698956,90.0
58,5220.0,399.95736,90.0
59,5310.0,422.694655,90.0
60,5400.0,420.707725,90.0
61,5490.0,424.683073,90.0
62,5580.0,410.910274,90.0
63,5670.0,393.89729,90.0
64,5760.0,421.305478,90.0
65,5850.0,408.577122,90.0
66,5940.0,412.384396,90.0
67,6030.0,403.899115,90.0
68,6120.0,411.036188,90.0
69,6210.0,410.705958,90.0
70,6300.0,409.980619,90.0
71,6390.0,430.190788,90.0
72,6480.0,410.61212,90.0
73,6570.0,415.274878,90.0
74,6660.0,414.625021,90.0
75,6750.0,417.777813,90.0
76,6840.0,406.876604,90.0
77,6930.0,425.891937,90.0
78,7020.0,431.358482,90.0
79,7110.0,405.308573,90.0
80,7200.0,413.847094,90.0
81,7290.0,407.805369,90.0
82,7380.0,422.548617,90.0
83,7470.0,427.377293,90.0
84,7560.0,417.492329,90.0
85,7650.0,423.229488,90.0
86,7740.0,413.455587,90.0
87,7830.0,418.207492,90.0
88,7920.0,424.648313,90.0
89,8010.0,399.121989,90.0
90,8100.0,407.623376,90.0
91,8190.0,414.713326,90.0
92,8280.0,417.423837,90.0
93,8370.0,415.551714,90.0
94,8460.0,411.116665,90.0
95,8550.0,414.460912,90.0
96,8640.0,418.214332,90.0
97,8730.0,412.365454,90.0
98,8820.0,417.335082,90.0
99,8910.0,408.674059,90.0
100,9000.0,423.774767,90.0
101,9090.0,426.905486,90.0
102,9180.0,427.673501,90.0
103,9270.0,427.395067,90.0
104,9360.0,409.528837,90.0
105,9450.0,418.791821,90.0
106,9540.0,424.748284,90.0
107,9630.0,414.867455,90.0
108,9720.0,419.428569,90.0
109,9810.0,426.357586,90.0
110,9900.0,411.794178,90.0
111,9990.0,413.479356,90.0
112,10080.0,421.057656,90.0
113,10170.0,401.792967,90.0
114,10260.0,413.635541,90.0
