timesteps,loss
600.0,4.1723246574401855
700.0,4.116794109344482
800.0,4.051724433898926
900.0,3.9795000553131104
1000.0,3.937277317047119
1100.0,3.732133626937866
1200.0,3.635986089706421
1300.0,3.3814749717712402
1400.0,3.0642361640930176
1500.0,2.6869447231292725
1600.0,2.305180549621582
1700.0,1.6968958377838135
1800.0,1.016972541809082
1900.0,0.44409871101379395
2000.0,0.2666049301624298
2100.0,3.7697949409484863
2200.0,2.4398083686828613
2300.0,1.1186628341674805
2400.0,0.3434755206108093
2500.0,0.21991559863090515
2600.0,0.1251242756843567
2700.0,0.1240449994802475
2800.0,0.12155520915985107
2900.0,0.10687209665775299
3000.0,0.10194975137710571
3100.0,0.11503463238477707
3200.0,0.09080953150987625
3300.0,0.08257541060447693
3400.0,0.10217271745204926
3500.0,0.10389906167984009
3600.0,0.11616465449333191
3700.0,0.09520374238491058
3800.0,0.0971270427107811
3900.0,0.07896516472101212
4000.0,0.07988547533750534
4100.0,2.460110664367676
4200.0,0.18450863659381866
4300.0,0.15545381605625153
4400.0,0.17028407752513885
4500.0,0.15324120223522186
4600.0,0.15235038101673126
4700.0,0.13626596331596375
4800.0,0.1448807269334793
4900.0,0.14683741331100464
5000.0,0.12943804264068604
5100.0,0.14745472371578217
5200.0,0.1785798817873001
5300.0,0.1385602205991745
5400.0,0.141048863530159
5500.0,0.13306324183940887
5600.0,0.11137475073337555
5700.0,0.11302177608013153
5800.0,0.1314983069896698
5900.0,0.11182745546102524
6000.0,0.12187740951776505
6100.0,1.6017255783081055
6200.0,0.3159381151199341
6300.0,0.19438132643699646
6400.0,0.19240054488182068
6500.0,0.18482080101966858
6600.0,0.16952523589134216
6700.0,0.1936805546283722
6800.0,0.2133493721485138
6900.0,0.1645282357931137
7000.0,0.1769510805606842
7100.0,0.16004551947116852
7200.0,0.21855632960796356
7300.0,0.13371311128139496
7400.0,0.1732562929391861
7500.0,0.1627262532711029
7600.0,0.14245513081550598
7700.0,0.32131582498550415
7800.0,0.30900028347969055
7900.0,0.2716157138347626
8000.0,0.22114133834838867
8100.0,1.0309474468231201
8200.0,0.22957655787467957
8300.0,0.22140853106975555
8400.0,0.20444631576538086
8500.0,0.31119272112846375
8600.0,0.20788106322288513
