timesteps,entropy,loss
90.0,2.2947635650634766,
180.0,2.294661521911621,
270.0,2.294888973236084,
360.0,2.294872283935547,0.007191019132733345
450.0,2.2945497035980225,
540.0,2.295055389404297,
630.0,2.2947885990142822,
720.0,2.295391082763672,-0.00011949019972234964
810.0,2.294858455657959,
900.0,2.29475998878479,
990.0,2.294548273086548,
1080.0,2.2951769828796387,0.007771007716655731
1170.0,2.295581102371216,
1260.0,2.2952020168304443,
1350.0,2.2946064472198486,
1440.0,2.2956879138946533,0.007695557549595833
1530.0,2.294288396835327,
1620.0,2.2950284481048584,
1710.0,2.295588970184326,
1800.0,2.2947351932525635,0.002352549461647868
1890.0,2.2952942848205566,
1980.0,2.2955517768859863,
2070.0,2.2947421073913574,
2160.0,2.294642210006714,0.005981817841529846
2250.0,2.296205759048462,
2340.0,2.295231819152832,
2430.0,2.295646905899048,
2520.0,2.295168876647949,0.0009013526141643524
2610.0,2.29528546333313,
2700.0,2.2954366207122803,
2790.0,2.295522451400757,
2880.0,2.2963674068450928,-0.0038613569922745228
2970.0,2.2963900566101074,
3060.0,2.296306610107422,
3150.0,2.2959673404693604,
3240.0,2.2947795391082764,0.01192332711070776
3330.0,2.2951743602752686,
3420.0,2.2961339950561523,
3510.0,2.2955548763275146,
3600.0,2.2961606979370117,-0.0058612097054719925
3690.0,2.296098232269287,
3780.0,2.29590106010437,
3870.0,2.295369863510132,
3960.0,2.2961692810058594,0.0030786781571805477
4050.0,2.296158790588379,
4140.0,2.2957820892333984,
4230.0,2.2951302528381348,
4320.0,2.2965307235717773,0.00035532849142327905
4410.0,2.29607892036438,
4500.0,2.2954790592193604,
4590.0,2.2960126399993896,
4680.0,2.2966251373291016,-0.011197119951248169
4770.0,2.296621084213257,
4860.0,2.2956345081329346,
4950.0,2.2964868545532227,
5040.0,2.2955613136291504,-0.001228070235811174
5130.0,2.2954835891723633,
5220.0,2.2958054542541504,
5310.0,2.295903444290161,
5400.0,2.2959256172180176,-0.0053189340978860855
5490.0,2.2958693504333496,
5580.0,2.2958898544311523,
5670.0,2.2959039211273193,
5760.0,2.2956511974334717,0.009689957834780216
5850.0,2.2964982986450195,
5940.0,2.2959890365600586,
6030.0,2.2959933280944824,
6120.0,2.2962005138397217,-0.006863132119178772
6210.0,2.2962734699249268,
6300.0,2.2956128120422363,
6390.0,2.29632568359375,
6480.0,2.2965993881225586,0.003916698507964611
6570.0,2.2962965965270996,
6660.0,2.2957863807678223,
6750.0,2.2954065799713135,
6840.0,2.29549503326416,0.003148328745737672
6930.0,2.2960023880004883,
7020.0,2.2958528995513916,
7110.0,2.2960426807403564,
7200.0,2.295881986618042,-0.0022756042890250683
7290.0,2.2963054180145264,
7380.0,2.296541452407837,
7470.0,2.296323776245117,
7560.0,2.296370267868042,0.010712642222642899
7650.0,2.296823024749756,
7740.0,2.2965495586395264,
7830.0,2.296333074569702,
7920.0,2.2960870265960693,0.0003127709496766329
8010.0,2.2961528301239014,
8100.0,2.2963435649871826,
8190.0,2.296488046646118,
8280.0,2.2963759899139404,-0.0070162611082196236
8370.0,2.2965478897094727,
8460.0,2.29583740234375,
8550.0,2.2960188388824463,
8640.0,2.2966463565826416,0.0034020845778286457
8730.0,2.29638934135437,
8820.0,2.296668291091919,
8910.0,2.2965776920318604,
9000.0,2.296558380126953,-0.004287132993340492
9090.0,2.2967045307159424,
9180.0,2.2958617210388184,
9270.0,2.2959859371185303,
9360.0,2.296043872833252,-0.005111723206937313
9450.0,2.2965238094329834,
9540.0,2.2962377071380615,
9630.0,2.296398162841797,
9720.0,2.296497106552124,-0.0038528942968696356
9810.0,2.296272039413452,
9900.0,2.2957651615142822,
9990.0,2.296675682067871,
10080.0,2.2959632873535156,0.0020280571188777685
10170.0,2.29620361328125,
10260.0,2.2956583499908447,
10350.0,2.2964634895324707,
10440.0,2.296316146850586,0.006854495499283075
10530.0,2.296576499938965,
10620.0,2.2964751720428467,
10710.0,2.2964348793029785,
10800.0,2.2961223125457764,-0.005283819977194071
10890.0,2.296668291091919,
10980.0,2.295847177505493,
11070.0,2.295647144317627,
11160.0,2.295858383178711,-0.005182380322366953
11250.0,2.2967989444732666,
11340.0,2.297060489654541,
11430.0,2.296701669692993,
11520.0,2.2960872650146484,-0.016223469749093056
11610.0,2.2954840660095215,
11700.0,2.2968411445617676,
11790.0,2.296231508255005,
11880.0,2.296433448791504,0.003294015768915415
11970.0,2.2956736087799072,
12060.0,2.2965152263641357,
12150.0,2.2963249683380127,
12240.0,2.29526948928833,0.00465148501098156
12330.0,2.2966418266296387,
12420.0,2.2964727878570557,
12510.0,2.295729875564575,
