episode,timesteps,reward,length
1,90.0,414.6408269713572,90.0
2,180.0,405.2193631136072,90.0
3,270.0,403.28155652132483,90.0
4,360.0,421.2635693604521,90.0
5,450.0,417.5447000120178,90.0
6,540.0,383.76372373041534,90.0
7,630.0,412.03824174747024,90.0
8,720.0,415.93293644284023,90.0
9,810.0,419.49205861483415,90.0
10,900.0,411.0316937499804,90.0
11,990.0,417.1275111645445,90.0
12,1080.0,411.6999023305509,90.0
13,1170.0,430.2090374509057,90.0
14,1260.0,404.85819181466906,90.0
15,1350.0,412.948451442976,90.0
16,1440.0,424.1372939455588,90.0
17,1530.0,379.88905312374106,90.0
18,1620.0,372.3866203842643,90.0
19,1710.0,429.07720836518087,90.0
20,1800.0,405.23854404585416,90.0
21,1890.0,416.37794708796906,90.0
22,1980.0,421.2041123799984,90.0
23,2070.0,411.1860178885036,90.0
24,2160.0,399.9651803706966,90.0
25,2250.0,422.52131250293627,90.0
26,2340.0,402.7607728728023,90.0
27,2430.0,414.85775267017374,90.0
28,2520.0,404.7072212949783,90.0
29,2610.0,420.3255555005175,90.0
30,2700.0,405.7380463309118,90.0
31,2790.0,403.2438048221239,90.0
32,2880.0,421.2334984277348,90.0
33,2970.0,427.43131843267304,90.0
34,3060.0,423.5290767993655,90.0
35,3150.0,390.45508233579494,90.0
36,3240.0,398.5874651873749,90.0
37,3330.0,407.06684884089964,90.0
38,3420.0,426.7998866060554,90.0
39,3510.0,388.56356647040036,90.0
40,3600.0,422.31537698656916,90.0
41,3690.0,406.5801909020553,90.0
42,3780.0,404.14322926986245,90.0
43,3870.0,412.4612596404925,90.0
44,3960.0,412.2950839825198,90.0
45,4050.0,412.72146899142166,90.0
46,4140.0,415.0174880841861,90.0
47,4230.0,406.12438028139445,90.0
48,4320.0,412.0101717173018,90.0
49,4410.0,400.4628813425837,90.0
50,4500.0,408.8545026448995,90.0
51,4590.0,418.3987553425451,90.0
52,4680.0,416.9670176301111,90.0
53,4770.0,420.54714071826993,90.0
54,4860.0,422.13431791076226,90.0
55,4950.0,416.071436868601,90.0
56,5040.0,403.5897131024415,90.0
57,5130.0,409.08394613933393,90.0
58,5220.0,399.1785975062869,90.0
59,5310.0,423.2129730447731,90.0
60,5400.0,418.50983098755984,90.0
61,5490.0,406.6735537389786,90.0
62,5580.0,373.00027482487536,90.0
63,5670.0,407.1686155038999,90.0
64,5760.0,398.5106406010467,90.0
65,5850.0,402.05181269438805,90.0
66,5940.0,401.80126856105335,90.0
67,6030.0,412.66488273643847,90.0
68,6120.0,412.8934540167412,90.0
69,6210.0,422.2324490778286,90.0
70,6300.0,401.67329907771494,90.0
71,6390.0,411.63548187123,90.0
72,6480.0,422.39114800734103,90.0
73,6570.0,421.61061784269936,90.0
74,6660.0,382.9155958756534,90.0
75,6750.0,413.6965343820177,90.0
76,6840.0,413.68186973888646,90.0
77,6930.0,423.74189727498543,90.0
78,7020.0,406.5886111152175,90.0
79,7110.0,403.1422969025533,90.0
80,7200.0,423.04869438076435,90.0
81,7290.0,415.81251846373624,90.0
82,7380.0,427.8967557978316,90.0
83,7470.0,412.60282905580345,90.0
84,7560.0,401.80678232552714,90.0
85,7650.0,409.00816511965445,90.0
86,7740.0,422.88990982483784,90.0
87,7830.0,417.96450994691685,90.0
88,7920.0,411.3261479073487,90.0
89,8010.0,422.05744035723137,90.0
90,8100.0,425.7549962888204,90.0
91,8190.0,417.4997509601655,90.0
92,8280.0,408.3698448109921,90.0
93,8370.0,424.27533561419773,90.0
94,8460.0,402.5867217555799,90.0
95,8550.0,419.82802095632366,90.0
96,8640.0,419.39061209087066,90.0
97,8730.0,415.11924476262345,90.0
98,8820.0,407.29987749748267,90.0
99,8910.0,425.5947807506401,90.0
100,9000.0,410.5829689903554,90.0
101,9090.0,395.2596330417482,90.0
102,9180.0,406.7956823037437,90.0
103,9270.0,410.3168530139376,90.0
104,9360.0,415.4575063164288,90.0
105,9450.0,426.94440911200905,90.0
106,9540.0,406.02544259506914,90.0
107,9630.0,398.90313065066294,90.0
108,9720.0,416.93200888717337,90.0
109,9810.0,395.95732079881645,90.0
110,9900.0,384.50420827314764,90.0
111,9990.0,405.0163697828368,90.0
