timesteps,loss
600.0,4.0979485511779785
700.0,3.9702301025390625
800.0,4.1438140869140625
900.0,3.5933289527893066
1000.0,2.536696434020996
1100.0,0.5755363702774048
1200.0,0.21627365052700043
1300.0,0.05425737798213959
1400.0,0.05510859191417694
1500.0,0.050558798015117645
1600.0,1.02744460105896
1700.0,0.09850096702575684
1800.0,0.07024912536144257
1900.0,0.07081710547208786
2000.0,0.08169277757406235
2100.0,0.07140510529279709
2200.0,0.08088818937540054
2300.0,2.5970795154571533
2400.0,0.15694797039031982
2500.0,0.11223344504833221
2600.0,0.09868417680263519
2700.0,0.09841346740722656
2800.0,0.10588084906339645
2900.0,0.06620370596647263
3000.0,0.07531887292861938
3100.0,0.5548149347305298
3200.0,0.15091270208358765
3300.0,0.141548290848732
3400.0,0.09761802107095718
3500.0,0.09835582226514816
3600.0,0.09467707574367523
3700.0,0.12320747971534729
3800.0,1.6684222221374512
3900.0,0.17263537645339966
4000.0,0.15344536304473877
4100.0,0.17039717733860016
4200.0,0.149976447224617
4300.0,0.12935075163841248
4400.0,0.122077077627182
4500.0,0.18519330024719238
4600.0,0.5546479821205139
4700.0,0.16286492347717285
4800.0,0.15193568170070648
4900.0,0.1321125328540802
5000.0,0.15581685304641724
5100.0,0.342731237411499
5200.0,0.7408339977264404
5300.0,1.3870817422866821
5400.0,0.3177807927131653
5500.0,0.22719305753707886
5600.0,0.19381116330623627
5700.0,0.21313166618347168
5800.0,0.29171568155288696
5900.0,0.21996904909610748
6000.0,0.24990560114383698
6100.0,0.7175495624542236
6200.0,0.3156079947948456
6300.0,0.3498775064945221
6400.0,0.3272465765476227
6500.0,0.35809093713760376
6600.0,0.23317337036132812
6700.0,0.1868615746498108
6800.0,0.9344531893730164
6900.0,0.256710022687912
7000.0,0.2967401444911957
7100.0,0.2280208170413971
7200.0,0.3965511918067932
7300.0,0.31287139654159546
7400.0,0.9368171095848083
7500.0,0.8518872857093811
7600.0,0.7634212970733643
7700.0,0.22239461541175842
7800.0,0.21436728537082672
7900.0,0.22244025766849518
8000.0,0.24610590934753418
8100.0,0.5685171484947205
8200.0,0.37353262305259705
8300.0,0.614395260810852
8400.0,0.4114391505718231
8500.0,0.3646637797355652
8600.0,0.30567896366119385
8700.0,0.3039443790912628
8800.0,0.3105087876319885
8900.0,0.31775009632110596
9000.0,0.2707781195640564
9100.0,0.35786405205726624
9200.0,0.4518962502479553
9300.0,0.24078790843486786
9400.0,0.34235331416130066
9500.0,0.4119144678115845
9600.0,0.36951470375061035
9700.0,0.38530251383781433
9800.0,0.2856133282184601
9900.0,0.5378783941268921
10000.0,0.2687842845916748
10100.0,0.35030698776245117
10200.0,0.2536603808403015
10300.0,0.35406631231307983
10400.0,1.2254712581634521
10500.0,0.2626427710056305
10600.0,0.3308357894420624
10700.0,0.3646082580089569
10800.0,0.22456157207489014
10900.0,1.3880590200424194
11000.0,0.26298296451568604
11100.0,0.3656824231147766
11200.0,0.2737594246864319
11300.0,0.5000725984573364
11400.0,0.39653509855270386
11500.0,0.5059139728546143
11600.0,0.3127036690711975
11700.0,0.4200275242328644
11800.0,0.40261635184288025
11900.0,0.23145489394664764
12000.0,0.35092151165008545
12100.0,0.5826200246810913
12200.0,0.4326058328151703
12300.0,0.3119310438632965
12400.0,0.31735533475875854
12500.0,0.31462228298187256
12600.0,0.2456456422805786
12700.0,0.45617592334747314
12800.0,0.4551757276058197
12900.0,0.3958866000175476
13000.0,0.36863869428634644
13100.0,0.3535573482513428
13200.0,1.4687750339508057
13300.0,0.34492117166519165
13400.0,0.23449641466140747
13500.0,0.39334607124328613
13600.0,0.5617088079452515
13700.0,0.3829509913921356
13800.0,0.25237634778022766
13900.0,0.24982497096061707
14000.0,0.24691638350486755
14100.0,0.34240615367889404
14200.0,0.41427773237228394
14300.0,0.7070285677909851
14400.0,0.3885839283466339
14500.0,0.28053051233291626
14600.0,0.3892541825771332
14700.0,0.30437010526657104
14800.0,0.3171553313732147
14900.0,0.5579978823661804
15000.0,0.20513728260993958
15100.0,0.5321376919746399
15200.0,0.25079071521759033
15300.0,0.26426252722740173
15400.0,0.24651367962360382
15500.0,0.29699480533599854
15600.0,1.46421480178833
15700.0,0.5588256120681763
15800.0,0.6679956316947937
15900.0,0.44135937094688416
16000.0,0.38407424092292786
16200.0,0.35694006085395813
16300.0,0.2791098952293396
16400.0,1.4683610200881958
16500.0,0.3446072041988373
16600.0,0.5864032506942749
16700.0,1.298580288887024
16800.0,0.4669409394264221
16900.0,1.3347764015197754
17000.0,0.5493847131729126
17100.0,0.5036720037460327
17200.0,0.20921793580055237
17300.0,0.44011765718460083
17400.0,0.15050747990608215
17500.0,0.2525803744792938
17600.0,0.290187269449234
17700.0,0.2518826425075531
17800.0,0.49504363536834717
17900.0,0.23695304989814758
18000.0,0.18632730841636658
18100.0,0.44852596521377563
18200.0,0.3052127957344055
18300.0,0.24296391010284424
18400.0,0.23689544200897217
18500.0,0.3818792998790741
18600.0,0.47618722915649414
18700.0,0.18277522921562195
18800.0,0.25521230697631836
18900.0,0.2238444834947586
19000.0,0.3624489903450012
19100.0,0.1999405026435852
19200.0,0.21995598077774048
19300.0,0.15724395215511322
19400.0,0.21303439140319824
19500.0,0.20152516663074493
19600.0,0.42738837003707886
19700.0,0.2782266438007355
19800.0,0.25626862049102783
19900.0,0.1341133415699005
20000.0,0.24638117849826813
20100.0,0.3312373459339142
20200.0,0.3611699938774109
20300.0,0.5455908179283142
20400.0,0.20495682954788208
20500.0,0.3027147948741913
20600.0,0.19792908430099487
20700.0,0.32267069816589355
20800.0,0.2586212456226349
20900.0,0.31642621755599976
21000.0,0.3362961709499359
21100.0,0.23948664963245392
21200.0,0.3982716202735901
21300.0,0.24915440380573273
21400.0,0.2727382779121399
21500.0,0.10934218764305115
21600.0,0.2298574000597
21700.0,1.4902691841125488
21800.0,0.4119269847869873
21900.0,0.14913824200630188
22000.0,0.1508888602256775
22100.0,0.3329313099384308
22200.0,0.5352409482002258
22300.0,0.23348599672317505
22400.0,0.3819023668766022
22500.0,0.3132782578468323
22600.0,0.280872642993927
22700.0,0.09690030664205551
22800.0,0.09861242026090622
22900.0,0.11532273888587952
23000.0,0.20056432485580444
23100.0,0.18197345733642578
23200.0,0.10514777898788452
23300.0,0.6566696166992188
23400.0,0.10380013287067413
23500.0,0.11296149343252182
23600.0,0.19615362584590912
23700.0,0.1123449057340622
23800.0,0.23014260828495026
23900.0,1.4489506483078003
24000.0,0.3030433654785156
24100.0,0.3190060555934906
24200.0,0.20501169562339783
24300.0,0.1486435830593109
24400.0,0.08618568629026413
24500.0,0.2010236233472824
24600.0,0.21493232250213623
24700.0,0.19943340122699738
24800.0,0.6595444083213806
24900.0,0.2042361944913864
25000.0,0.24057172238826752
