episode,timesteps,reward,length
124,10828.0,420.597624,90.0
125,10918.0,432.159873,90.0
126,11008.0,419.895053,90.0
127,11098.0,426.697317,90.0
128,11188.0,446.144306,90.0
129,11278.0,439.873719,90.0
130,11368.0,424.982649,90.0
131,11458.0,228.81469,90.0
132,11548.0,427.358597,90.0
133,11638.0,435.524403,90.0
134,11728.0,401.430221,90.0
135,11818.0,433.803567,90.0
136,11908.0,442.400215,90.0
137,11998.0,444.324031,90.0
138,12088.0,437.720963,90.0
139,12178.0,409.516288,90.0
140,12268.0,386.697221,90.0
141,12358.0,441.294465,90.0
142,12448.0,424.545625,90.0
143,12538.0,405.345108,90.0
144,12617.0,122.892558,79.0
145,12685.0,179.761621,68.0
146,12775.0,431.241518,90.0
147,12865.0,381.987728,90.0
148,12950.0,330.28841,85.0
149,13040.0,403.333397,90.0
150,13130.0,408.248802,90.0
151,13220.0,434.055246,90.0
152,13310.0,341.847401,90.0
153,13400.0,402.536998,90.0
154,13490.0,375.677619,90.0
155,13580.0,421.890931,90.0
156,13670.0,451.34193,90.0
157,13760.0,416.99688,90.0
158,13850.0,419.037403,90.0
159,13940.0,439.655154,90.0
160,14030.0,435.741701,90.0
161,14120.0,440.107846,90.0
162,14210.0,431.862666,90.0
163,14292.0,300.69541,82.0
164,14366.0,274.29525,74.0
165,14456.0,391.56346,90.0
166,14513.0,172.418146,57.0
167,14603.0,441.248281,90.0
168,14693.0,432.160642,90.0
169,14783.0,434.073475,90.0
170,14873.0,397.929225,90.0
171,14963.0,402.491319,90.0
172,15053.0,436.178801,90.0
173,15126.0,290.040178,73.0
174,15198.0,275.707273,72.0
175,15288.0,440.073389,90.0
176,15378.0,438.300123,90.0
177,15468.0,445.751731,90.0
178,15558.0,418.580186,90.0
179,15648.0,440.810289,90.0
180,15738.0,429.815228,90.0
181,15828.0,438.501743,90.0
182,15918.0,441.618207,90.0
183,16008.0,294.700922,90.0
184,16098.0,426.799959,90.0
185,16188.0,438.968673,90.0
186,16278.0,215.48938,90.0
187,16368.0,401.94458,90.0
188,16458.0,417.352038,90.0
189,16548.0,444.658728,90.0
190,16638.0,447.846654,90.0
191,16728.0,423.590553,90.0
192,16818.0,385.590902,90.0
193,16908.0,431.228622,90.0
194,16984.0,253.15009,76.0
195,17074.0,441.181913,90.0
196,17164.0,410.326578,90.0
197,17254.0,440.786539,90.0
198,17344.0,432.071688,90.0
199,17434.0,387.352469,90.0
200,17524.0,436.417801,90.0
201,17614.0,426.300291,90.0
202,17681.0,236.863569,67.0
203,17764.0,338.796319,83.0
204,17854.0,387.985733,90.0
205,17944.0,421.368471,90.0
206,18034.0,449.403996,90.0
207,18124.0,413.881665,90.0
208,18214.0,419.815825,90.0
209,18297.0,360.649438,83.0
210,18387.0,448.196379,90.0
211,18477.0,406.279828,90.0
212,18567.0,446.55803,90.0
213,18657.0,418.701703,90.0
214,18747.0,442.421919,90.0
215,18837.0,444.928837,90.0
216,18927.0,400.559371,90.0
217,19017.0,439.754418,90.0
218,19107.0,426.049879,90.0
219,19197.0,435.227959,90.0
220,19287.0,274.595516,90.0
221,19377.0,432.514923,90.0
222,19467.0,262.118116,90.0
223,19557.0,422.495849,90.0
224,19647.0,429.608106,90.0
225,19737.0,429.054728,90.0
226,19827.0,437.720615,90.0
227,19917.0,418.456838,90.0
228,20007.0,441.722268,90.0
229,20097.0,448.073834,90.0
230,20164.0,258.168042,67.0
231,20254.0,426.334807,90.0
232,20340.0,351.792519,86.0
233,20430.0,420.104982,90.0
234,20520.0,377.536954,90.0
235,20610.0,441.375061,90.0
236,20700.0,434.01294,90.0
237,20790.0,428.000575,90.0
238,20880.0,442.260556,90.0
239,20970.0,428.820212,90.0
240,21060.0,454.281915,90.0
241,21150.0,445.92209,90.0
242,21240.0,403.216046,90.0
243,21330.0,429.452417,90.0
244,21420.0,421.362188,90.0
245,21510.0,436.353087,90.0
246,21600.0,423.295448,90.0
247,21690.0,365.966113,90.0
248,21780.0,431.536651,90.0
249,21870.0,441.985624,90.0
250,21960.0,442.148212,90.0
251,22050.0,445.930224,90.0
252,22140.0,431.676598,90.0
253,22230.0,445.780335,90.0
254,22320.0,417.611962,90.0
255,22410.0,379.464332,90.0
256,22500.0,389.286483,90.0
257,22590.0,436.402263,90.0
258,22680.0,364.992155,90.0
259,22770.0,427.672571,90.0
260,22860.0,427.035054,90.0
261,22950.0,440.160941,90.0
262,23040.0,428.731336,90.0
263,23115.0,309.532707,75.0
264,23205.0,425.96375,90.0
265,23295.0,435.991235,90.0
266,23385.0,447.283172,90.0
267,23475.0,272.300005,90.0
268,23565.0,404.654252,90.0
269,23655.0,428.26993,90.0
270,23745.0,420.345783,90.0
271,23835.0,392.126017,90.0
272,23925.0,409.062946,90.0
273,24015.0,428.51759,90.0
274,24105.0,427.252346,90.0
275,24195.0,422.78569,90.0
276,24285.0,332.358463,90.0
277,24375.0,405.659872,90.0
278,24465.0,445.93216,90.0
279,24555.0,417.063361,90.0
280,24645.0,434.02861,90.0
281,24735.0,417.61705,90.0
282,24825.0,414.839188,90.0
283,24915.0,427.115849,90.0
