timesteps,entropy,loss
90.0,2.2918264865875244,
180.0,2.292368173599243,
270.0,2.293867349624634,
360.0,2.292531967163086,
450.0,2.2925474643707275,
540.0,2.291651725769043,
630.0,2.293015956878662,
720.0,2.291990280151367,
810.0,2.2936925888061523,
900.0,2.2921814918518066,
990.0,2.29207181930542,
1080.0,2.2920944690704346,-0.05273555591702461
1170.0,2.29366397857666,
1260.0,2.2929775714874268,
1350.0,2.2926790714263916,
1440.0,2.2932918071746826,
1530.0,2.292792558670044,
1620.0,2.2928919792175293,
1710.0,2.293733596801758,
1800.0,2.2921581268310547,
1890.0,2.2919228076934814,
1980.0,2.2917120456695557,
2070.0,2.290616273880005,
2160.0,2.29177188873291,-0.042739879339933395
2250.0,2.291571617126465,
2340.0,2.292400360107422,
2430.0,2.2938313484191895,
2520.0,2.2924163341522217,
2610.0,2.2909553050994873,
2700.0,2.2920737266540527,
2790.0,2.2944424152374268,
2880.0,2.292736053466797,
2970.0,2.2917466163635254,
3060.0,2.2921104431152344,
3150.0,2.2907345294952393,
3240.0,2.292351245880127,-0.03928377851843834
3330.0,2.293320417404175,
3420.0,2.2926714420318604,
3510.0,2.2924606800079346,
3600.0,2.29347562789917,
3690.0,2.291804075241089,
3780.0,2.293735980987549,
3870.0,2.2943546772003174,
3960.0,2.292421340942383,
4050.0,2.2939047813415527,
4140.0,2.2924821376800537,
4230.0,2.294090509414673,
4320.0,2.291808605194092,-0.043936535716056824
4410.0,2.293494462966919,
4500.0,2.293503761291504,
4590.0,2.292361259460449,
4680.0,2.2918899059295654,
4770.0,2.2936267852783203,
4860.0,2.2931458950042725,
4950.0,2.291088104248047,
5040.0,2.294980049133301,
5130.0,2.2937822341918945,
5220.0,2.2941105365753174,
5310.0,2.2915022373199463,
5400.0,2.293586015701294,-0.042399924248456955
5490.0,2.2944138050079346,
5580.0,2.2932403087615967,
5670.0,2.2942428588867188,
5760.0,2.2944867610931396,
5850.0,2.2916061878204346,
5940.0,2.2943453788757324,
6030.0,2.291545867919922,
6120.0,2.292912006378174,
6210.0,2.2922565937042236,
6300.0,2.292062997817993,
6390.0,2.2940125465393066,
6480.0,2.2918972969055176,-0.04543870687484741
6570.0,2.2921953201293945,
6660.0,2.2943875789642334,
6750.0,2.294365644454956,
6840.0,2.2921831607818604,
6930.0,2.2926900386810303,
7020.0,2.2921907901763916,
7110.0,2.2927207946777344,
7200.0,2.2942988872528076,
7290.0,2.2923662662506104,
7380.0,2.29206919670105,
7470.0,2.2913384437561035,
7560.0,2.294849395751953,-0.04911308363080025
7650.0,2.2941439151763916,
7740.0,2.292721748352051,
7830.0,2.291736602783203,
7920.0,2.2946531772613525,
8010.0,2.293208360671997,
8100.0,2.2929508686065674,
8190.0,2.294363498687744,
8280.0,2.291699171066284,
8370.0,2.2939252853393555,
8460.0,2.291016101837158,
8550.0,2.2943530082702637,
8640.0,2.292512893676758,-0.04875741899013519
8730.0,2.2943615913391113,
8820.0,2.293426752090454,
8910.0,2.2930712699890137,
9000.0,2.2946906089782715,
9090.0,2.2943053245544434,
9180.0,2.2934188842773438,
9270.0,2.2927701473236084,
9360.0,2.294347047805786,
9450.0,2.292151689529419,
9540.0,2.291959285736084,
9630.0,2.2934319972991943,
9720.0,2.293393850326538,-0.044447850435972214
9810.0,2.2931597232818604,
9900.0,2.293647289276123,
9990.0,2.2943475246429443,
10080.0,2.2937252521514893,
10170.0,2.293771743774414,
10260.0,2.2944600582122803,
10350.0,2.2945897579193115,
10440.0,2.2926218509674072,
10530.0,2.2931878566741943,
10620.0,2.2932257652282715,
10710.0,2.2944979667663574,
10800.0,2.2939138412475586,-0.04356575384736061
10890.0,2.29262113571167,
10980.0,2.294926166534424,
11070.0,2.2948720455169678,
11160.0,2.292618751525879,
11250.0,2.2945163249969482,
11340.0,2.292179584503174,
11430.0,2.293640375137329,
11520.0,2.293626546859741,
11610.0,2.2948758602142334,
11700.0,2.292903423309326,
11790.0,2.2938311100006104,
11880.0,2.293302297592163,-0.04774754121899605
11970.0,2.293433904647827,
12060.0,2.292919158935547,
12150.0,2.2936434745788574,
12240.0,2.293510675430298,
12330.0,2.2934272289276123,
12420.0,2.2947685718536377,
12510.0,2.2938544750213623,
12600.0,2.2917137145996094,
12690.0,2.294234275817871,
12780.0,2.2939772605895996,
12870.0,2.2932634353637695,
12960.0,2.293821334838867,-0.03614073619246483
13050.0,2.294398069381714,
13140.0,2.294523239135742,
13230.0,2.2930898666381836,
13320.0,2.2937161922454834,
13410.0,2.2942135334014893,
13500.0,2.2948238849639893,
13590.0,2.292698860168457,
13680.0,2.293914556503296,
13770.0,2.2939937114715576,
13860.0,2.2921125888824463,
13950.0,2.2933237552642822,
14040.0,2.2934679985046387,-0.05106668546795845
14130.0,2.2932119369506836,
14220.0,2.2950189113616943,
14310.0,2.291965961456299,
14400.0,2.293471336364746,
14490.0,2.293102502822876,
14580.0,2.2950055599212646,
14670.0,2.2919392585754395,
14760.0,2.2935640811920166,
14850.0,2.2940828800201416,
14940.0,2.2932488918304443,
15030.0,2.293562889099121,
15120.0,2.2952773571014404,-0.04708945378661156
15210.0,2.293924570083618,
15300.0,2.2933003902435303,
15390.0,2.2924821376800537,
15480.0,2.2932522296905518,
15570.0,2.292494297027588,
15660.0,2.293339729309082,
15750.0,2.29404878616333,
15840.0,2.293138027191162,
15930.0,2.2941462993621826,
16020.0,2.2920162677764893,
16110.0,2.294555425643921,
16200.0,2.29543399810791,-0.045074254274368286
16290.0,2.2939364910125732,
16380.0,2.2943263053894043,
16470.0,2.294239044189453,
16560.0,2.2934818267822266,
16650.0,2.2932965755462646,
16740.0,2.2925682067871094,
16830.0,2.295542001724243,
16920.0,2.293755531311035,
17010.0,2.2948551177978516,
17100.0,2.2949907779693604,
17190.0,2.2944581508636475,
17280.0,2.29244327545166,-0.044580262154340744
17370.0,2.295396327972412,
17460.0,2.2919321060180664,
17550.0,2.2926433086395264,
17640.0,2.292882204055786,
17730.0,2.294219970703125,
17820.0,2.2926363945007324,
17910.0,2.294752597808838,
18000.0,2.293241024017334,
18090.0,2.29498291015625,
18180.0,2.2937567234039307,
18270.0,2.2926952838897705,
18360.0,2.2927920818328857,-0.04633985087275505
18450.0,2.293862819671631,
18540.0,2.2945613861083984,
18630.0,2.294146776199341,
18720.0,2.295053005218506,
18810.0,2.295212507247925,
18900.0,2.293733835220337,
18990.0,2.2950520515441895,
19080.0,2.2941415309906006,
19170.0,2.293402910232544,
19260.0,2.2927465438842773,
19350.0,2.295395612716675,
19440.0,2.2926011085510254,-0.04861043766140938
19530.0,2.294778823852539,
19620.0,2.2945055961608887,
19710.0,2.295461654663086,
19800.0,2.2946791648864746,
19890.0,2.2926621437072754,
19980.0,2.294693946838379,
20070.0,2.294626474380493,
20160.0,2.2941079139709473,
20250.0,2.2947564125061035,
20340.0,2.2943973541259766,
20430.0,2.293633460998535,
20520.0,2.294607400894165,-0.04415026679635048
20610.0,2.2942311763763428,
20700.0,2.295548439025879,
20790.0,2.294002056121826,
20880.0,2.2928318977355957,
20970.0,2.295154094696045,
21060.0,2.292633295059204,
21150.0,2.2944376468658447,
21240.0,2.294264793395996,
21330.0,2.293726921081543,
21420.0,2.2930212020874023,
21510.0,2.294189214706421,
21600.0,2.293931722640991,-0.04893374443054199
21690.0,2.2946882247924805,
21780.0,2.294741630554199,
21870.0,2.294092893600464,
21960.0,2.2919979095458984,
22050.0,2.294238567352295,
22140.0,2.292799472808838,
22230.0,2.2932941913604736,
22320.0,2.2929906845092773,
22410.0,2.2951011657714844,
22500.0,2.292245626449585,-0.046826496720314026
