timesteps,entropy
100.0,2.299694538116455
200.0,2.2999184131622314
300.0,2.2996156215667725
400.0,2.300724983215332
500.0,2.3007476329803467
600.0,2.3014838695526123
700.0,2.3019094467163086
800.0,2.3021421432495117
900.0,2.2998814582824707
1000.0,2.302093982696533
1100.0,2.302072525024414
1200.0,2.301987409591675
1300.0,2.3023040294647217
1400.0,2.301903247833252
1500.0,2.3019602298736572
1600.0,2.3017513751983643
1700.0,2.301116466522217
1800.0,2.2979788780212402
1900.0,2.2988390922546387
2000.0,2.2994611263275146
2100.0,2.2978577613830566
2200.0,2.299177646636963
2300.0,2.29793381690979
2400.0,2.2972025871276855
2500.0,2.299757480621338
2600.0,2.2998623847961426
2700.0,2.3001580238342285
2800.0,2.2997548580169678
2900.0,2.2983813285827637
3000.0,2.2998218536376953
3100.0,2.2969250679016113
3200.0,2.2998671531677246
3300.0,2.297333240509033
3400.0,2.296032667160034
3500.0,2.296926498413086
3600.0,2.293358564376831
3700.0,2.2957520484924316
3800.0,2.2958474159240723
3900.0,2.2950081825256348
4000.0,2.2954907417297363
4100.0,2.2959914207458496
4200.0,2.2956182956695557
4300.0,2.2964837551116943
4400.0,2.2960445880889893
4500.0,2.29717755317688
4600.0,2.2975356578826904
4700.0,2.29718017578125
4800.0,2.2982866764068604
4900.0,2.2988429069519043
5000.0,2.2970638275146484
5100.0,2.2949953079223633
5200.0,2.2931926250457764
5300.0,2.293752431869507
5400.0,2.2950589656829834
5500.0,2.2959885597229004
5600.0,2.292492628097534
5700.0,2.2889161109924316
5800.0,2.296663284301758
5900.0,2.293097972869873
6000.0,2.2905566692352295
6100.0,2.291944980621338
6200.0,2.2967095375061035
6300.0,2.2910332679748535
6400.0,2.293264865875244
6500.0,2.2953038215637207
6600.0,2.297304630279541
6700.0,2.2951083183288574
6800.0,2.2974677085876465
6900.0,2.2946770191192627
7000.0,2.2946343421936035
7100.0,2.2929670810699463
7200.0,2.2953603267669678
7300.0,2.2981443405151367
7400.0,2.29725980758667
7500.0,2.2953641414642334
7600.0,2.299067497253418
7700.0,2.2973790168762207
7800.0,2.2958385944366455
7900.0,2.2961461544036865
8000.0,2.2981770038604736
8100.0,2.2989447116851807
8200.0,2.3003110885620117
8300.0,2.300018787384033
8400.0,2.3005270957946777
8500.0,2.3000361919403076
8600.0,2.298933744430542
8700.0,2.298135757446289
8800.0,2.299558639526367
8900.0,2.298900842666626
9000.0,2.298048496246338
9100.0,2.299513101577759
9200.0,2.297924041748047
9300.0,2.3005383014678955
9400.0,2.2993311882019043
9500.0,2.300288677215576
9600.0,2.3006234169006348
9700.0,2.2999205589294434
9800.0,2.2998993396759033
9900.0,2.2986416816711426
10000.0,2.3005893230438232
10100.0,2.3011651039123535
10200.0,2.3018062114715576
10300.0,2.299375057220459
10400.0,2.3000078201293945
10500.0,2.3013904094696045
10600.0,2.3001186847686768
10700.0,2.298776149749756
10800.0,2.299121141433716
10900.0,2.2990357875823975
11000.0,2.301365613937378
11100.0,2.2999815940856934
