timesteps,entropy
100.0,2.2958292961120605
200.0,2.294443368911743
300.0,2.2979648113250732
400.0,2.2971792221069336
500.0,2.299354314804077
600.0,2.2985241413116455
700.0,2.2976155281066895
800.0,2.297711133956909
900.0,2.2963035106658936
1000.0,2.2884774208068848
1100.0,2.2937350273132324
1200.0,2.2907538414001465
1300.0,2.285198926925659
1400.0,2.2929461002349854
1500.0,2.2966227531433105
1600.0,2.291908025741577
1700.0,2.2950432300567627
1800.0,2.2980875968933105
1900.0,2.295431613922119
2000.0,2.298457622528076
2100.0,2.291724920272827
2200.0,2.2946317195892334
2300.0,2.2942607402801514
2400.0,2.2945168018341064
2500.0,2.297262191772461
2600.0,2.297152042388916
2700.0,2.2954397201538086
2800.0,2.2920849323272705
2900.0,2.2936930656433105
3000.0,2.2960875034332275
3100.0,2.2949612140655518
3200.0,2.292177438735962
3300.0,2.294588804244995
3400.0,2.2929468154907227
3500.0,2.2913148403167725
3600.0,2.292665481567383
3700.0,2.295107364654541
3800.0,2.294677495956421
3900.0,2.291667938232422
4000.0,2.2913501262664795
4100.0,2.2925171852111816
4200.0,2.2879483699798584
4300.0,2.2883963584899902
4400.0,2.282607316970825
4500.0,2.284285068511963
4600.0,2.271766185760498
4700.0,2.2717137336730957
4800.0,2.2768280506134033
4900.0,2.2697880268096924
5000.0,2.261606216430664
5100.0,2.263563632965088
5200.0,2.2655115127563477
5300.0,2.2613108158111572
5400.0,2.265059232711792
5500.0,2.2674496173858643
5600.0,2.2668375968933105
5700.0,2.273841619491577
5800.0,2.2726516723632812
5900.0,2.273766040802002
6000.0,2.275519847869873
6100.0,2.270489454269409
6200.0,2.2832796573638916
6300.0,2.284958600997925
6400.0,2.2819364070892334
6500.0,2.280860662460327
6600.0,2.284764528274536
6700.0,2.282376289367676
6800.0,2.2867865562438965
6900.0,2.289961814880371
7000.0,2.288165807723999
7100.0,2.2931647300720215
7200.0,2.292994499206543
7300.0,2.2903785705566406
7400.0,2.2901930809020996
7500.0,2.2885632514953613
7600.0,2.286874294281006
7700.0,2.290761709213257
7800.0,2.287605047225952
7900.0,2.2903928756713867
8000.0,2.291685104370117
8100.0,2.291368246078491
8200.0,2.290682315826416
8300.0,2.2904412746429443
8400.0,2.291400194168091
8500.0,2.2881577014923096
8600.0,2.2861990928649902
8700.0,2.2858338356018066
8800.0,2.286332607269287
8900.0,2.285531759262085
9000.0,2.2879319190979004
9100.0,2.283863067626953
9200.0,2.2764573097229004
9300.0,2.282881259918213
9400.0,2.290146827697754
9500.0,2.290584087371826
9600.0,2.287562370300293
9700.0,2.2897329330444336
9800.0,2.2885355949401855
9900.0,2.294039487838745
10000.0,2.2906627655029297
10100.0,2.2883529663085938
10200.0,2.2874057292938232
10300.0,2.286456823348999
10400.0,2.2912707328796387
10500.0,2.2900052070617676
10600.0,2.285999059677124
10700.0,2.2850749492645264
10800.0,2.2762653827667236
10900.0,2.2793326377868652
11000.0,2.2793798446655273
11100.0,2.2820868492126465
11200.0,2.27077054977417
11300.0,2.2750983238220215
11400.0,2.2784500122070312
11500.0,2.262176275253296
11600.0,2.2582786083221436
11700.0,2.2624804973602295
11800.0,2.240896701812744
11900.0,2.2360730171203613
12000.0,2.235231399536133
