episode,timesteps,reward,length
1,90.0,404.544271,90.0
2,180.0,422.155302,90.0
3,270.0,412.575616,90.0
4,360.0,433.31382,90.0
5,450.0,392.464681,90.0
6,540.0,412.983629,90.0
7,630.0,400.700467,90.0
8,720.0,418.992773,90.0
9,810.0,410.721956,90.0
10,900.0,409.947954,90.0
11,990.0,422.724225,90.0
12,1080.0,404.672571,90.0
13,1170.0,400.704976,90.0
14,1260.0,408.271425,90.0
15,1350.0,409.135128,90.0
16,1440.0,415.826424,90.0
17,1530.0,413.072975,90.0
18,1620.0,432.13795,90.0
19,1710.0,404.656489,90.0
20,1800.0,403.418912,90.0
21,1890.0,421.735071,90.0
22,1980.0,408.51182,90.0
23,2070.0,418.148809,90.0
24,2160.0,424.241731,90.0
25,2250.0,427.797745,90.0
26,2340.0,413.790442,90.0
27,2430.0,401.973299,90.0
28,2520.0,402.196921,90.0
29,2610.0,401.656152,90.0
30,2700.0,408.073426,90.0
31,2790.0,397.235371,90.0
32,2880.0,375.50974,90.0
33,2970.0,416.2469,90.0
34,3060.0,405.355594,90.0
35,3150.0,411.478912,90.0
36,3240.0,409.995432,90.0
37,3330.0,399.48626,90.0
38,3420.0,418.094705,90.0
39,3510.0,408.153142,90.0
40,3600.0,404.196513,90.0
41,3690.0,391.259597,90.0
42,3780.0,416.70173,90.0
43,3870.0,418.806643,90.0
44,3960.0,424.893749,90.0
45,4050.0,419.938725,90.0
46,4140.0,393.953574,90.0
47,4230.0,422.569645,90.0
48,4320.0,405.628361,90.0
49,4410.0,412.055959,90.0
50,4500.0,378.090556,90.0
51,4590.0,429.725646,90.0
52,4680.0,400.916741,90.0
53,4770.0,358.939777,90.0
54,4860.0,411.635144,90.0
55,4950.0,391.367885,90.0
56,5040.0,418.412418,90.0
57,5130.0,416.580519,90.0
58,5220.0,408.754196,90.0
59,5310.0,419.748962,90.0
60,5400.0,407.68946,90.0
61,5490.0,428.789111,90.0
62,5580.0,411.728657,90.0
63,5670.0,415.765242,90.0
64,5760.0,413.707041,90.0
65,5850.0,422.677654,90.0
66,5940.0,411.634656,90.0
67,6030.0,403.125001,90.0
68,6120.0,409.336486,90.0
69,6210.0,411.871481,90.0
70,6300.0,398.745183,90.0
71,6390.0,420.296297,90.0
72,6480.0,421.892442,90.0
73,6570.0,413.070615,90.0
