timesteps,entropy
100.0,2.2969658374786377
200.0,2.294705867767334
300.0,2.277099132537842
400.0,2.281430721282959
500.0,2.295314073562622
600.0,2.2773263454437256
700.0,2.2818603515625
800.0,2.271057605743408
900.0,2.24143648147583
1000.0,2.2351861000061035
1100.0,2.248629570007324
1200.0,2.245244026184082
1300.0,2.2560789585113525
1400.0,2.246615171432495
1500.0,2.251366376876831
1600.0,2.2519021034240723
1700.0,2.249082088470459
1800.0,2.2724111080169678
1900.0,2.267244815826416
2000.0,2.2775321006774902
2100.0,2.2604165077209473
2200.0,2.2400221824645996
2300.0,2.2469699382781982
2400.0,2.2577426433563232
2500.0,2.2494730949401855
2600.0,2.2568893432617188
2700.0,2.2721633911132812
2800.0,2.2650389671325684
2900.0,2.25213623046875
3000.0,2.2539615631103516
3100.0,2.2301886081695557
3200.0,2.2418041229248047
3300.0,2.241044282913208
3400.0,2.2431416511535645
3500.0,2.227935314178467
3600.0,2.2223198413848877
3700.0,2.198610782623291
3800.0,2.1869893074035645
3900.0,2.2104599475860596
4000.0,2.185457706451416
4100.0,2.2243220806121826
4200.0,2.2098801136016846
4300.0,2.1917812824249268
4400.0,2.1905531883239746
4500.0,2.1844398975372314
4600.0,2.179260730743408
4700.0,2.2044272422790527
4800.0,2.1810107231140137
4900.0,2.190469264984131
5000.0,2.1940360069274902
5100.0,2.1495563983917236
5200.0,2.1925625801086426
5300.0,2.2053821086883545
5400.0,2.187763214111328
5500.0,2.1605658531188965
5600.0,2.1202239990234375
5700.0,2.090588092803955
5800.0,2.125945568084717
5900.0,2.1185474395751953
6000.0,2.076259136199951
6100.0,2.1064722537994385
6200.0,2.116887092590332
6300.0,2.0958526134490967
6400.0,2.0894932746887207
6500.0,2.0629684925079346
6600.0,2.091423749923706
6700.0,2.0750491619110107
6800.0,2.081416130065918
6900.0,1.9894258975982666
7000.0,2.0493593215942383
7100.0,1.9525266885757446
7200.0,1.9186433553695679
7300.0,1.9369090795516968
7400.0,1.9375149011611938
7500.0,1.9374549388885498
7600.0,1.882455825805664
7700.0,1.9986608028411865
7800.0,2.0166525840759277
7900.0,1.988904356956482
8000.0,1.9802494049072266
8100.0,2.0499749183654785
8200.0,2.10341215133667
8300.0,2.094468116760254
8400.0,2.0491528511047363
8500.0,2.03418231010437
8600.0,2.008195400238037
8700.0,2.0036673545837402
8800.0,2.0229172706604004
8900.0,2.0435118675231934
9000.0,2.0570785999298096
9100.0,2.074052095413208
9200.0,2.0772199630737305
9300.0,2.0823750495910645
9400.0,2.020448684692383
9500.0,2.035935878753662
9600.0,2.0566694736480713
9700.0,2.0640268325805664
9800.0,2.04349946975708
9900.0,2.0412814617156982
10000.0,2.0224199295043945
10100.0,2.055004835128784
10200.0,2.060995101928711
10300.0,2.043668508529663
10400.0,2.004338502883911
10500.0,2.0205917358398438
10600.0,2.0144286155700684
10700.0,1.9917980432510376
10800.0,2.0168099403381348
10900.0,2.0073344707489014
11000.0,2.021357774734497
11100.0,1.9876009225845337
11200.0,1.9665701389312744
11300.0,1.9885132312774658
11400.0,1.9671268463134766
11500.0,1.9206302165985107
11600.0,1.8901628255844116
11700.0,1.909865140914917
11800.0,1.8871400356292725
11900.0,1.9175007343292236
12000.0,1.9345128536224365
12100.0,1.947877287864685
12200.0,1.9212791919708252
12300.0,1.9246799945831299
12400.0,1.8685007095336914
12500.0,1.8948034048080444
12600.0,1.897507905960083
12700.0,1.8909862041473389
12800.0,1.91021728515625
12900.0,1.9099113941192627
13000.0,1.8880698680877686
13100.0,1.8897613286972046
13200.0,1.8742589950561523
13300.0,1.855661153793335
13400.0,1.8327163457870483
13500.0,1.8423038721084595
13600.0,1.879970908164978
13700.0,1.8710134029388428
13800.0,1.8331760168075562
13900.0,1.7907447814941406
14000.0,1.8145490884780884
14100.0,1.827322006225586
14200.0,1.835620641708374
14300.0,1.7809836864471436
14400.0,1.7433032989501953
14500.0,1.7955152988433838
14600.0,1.7356898784637451
14700.0,1.7950376272201538
14800.0,1.7726291418075562
14900.0,1.7382354736328125
15000.0,1.6802418231964111
15100.0,1.7621395587921143
15200.0,1.7562620639801025
15300.0,1.7058137655258179
15400.0,1.6417354345321655
15500.0,1.6872138977050781
15600.0,1.7030935287475586
15700.0,1.703791618347168
15800.0,1.6874444484710693
15900.0,1.7039772272109985
16000.0,1.671141266822815
16100.0,1.72102952003479
16200.0,1.7150943279266357
16300.0,1.7221012115478516
16400.0,1.7976728677749634
16500.0,1.7469522953033447
16600.0,1.8168461322784424
16700.0,1.8459174633026123
16800.0,1.9038279056549072
16900.0,1.8465690612792969
17000.0,1.8488731384277344
17100.0,1.9395126104354858
17200.0,1.857007622718811
17300.0,1.8435375690460205
17400.0,1.8271973133087158
17500.0,1.8174145221710205
17600.0,1.8337490558624268
17700.0,1.8108371496200562
17800.0,1.7870442867279053
17900.0,1.8119175434112549
18000.0,1.8082315921783447
18100.0,1.781211256980896
18200.0,1.6932141780853271
18300.0,1.6467773914337158
18400.0,1.7027279138565063
18500.0,1.652799367904663
18600.0,1.6629348993301392
18700.0,1.630489706993103
18800.0,1.6774508953094482
18900.0,1.6575133800506592
19000.0,1.663217544555664
19100.0,1.6862173080444336
19200.0,1.6875585317611694
19300.0,1.659497857093811
19400.0,1.641758680343628
19500.0,1.6378085613250732
19600.0,1.5900014638900757
19700.0,1.5454652309417725
19800.0,1.5929596424102783
19900.0,1.6545782089233398
20000.0,1.6314382553100586
20100.0,1.601837158203125
20200.0,1.6106159687042236
20300.0,1.5352108478546143
20400.0,1.5373995304107666
20500.0,1.529752254486084
20600.0,1.5959059000015259
20700.0,1.5874980688095093
20800.0,1.6095008850097656
20900.0,1.5137507915496826
21000.0,1.442960500717163
21100.0,1.4961563348770142
21200.0,1.4421730041503906
21300.0,1.4757790565490723
21400.0,1.4913580417633057
21500.0,1.4373499155044556
21600.0,1.4126027822494507
21700.0,1.3930995464324951
21800.0,1.4570250511169434
21900.0,1.4041545391082764
22000.0,1.3767352104187012
22100.0,1.2883926630020142
22200.0,1.2614978551864624
22300.0,1.3550739288330078
22400.0,1.4080822467803955
22500.0,1.3758018016815186
22600.0,1.347553014755249
22700.0,1.3632410764694214
22800.0,1.3757946491241455
22900.0,1.37302565574646
23000.0,1.4318300485610962
23100.0,1.4440839290618896
23200.0,1.4512178897857666
23300.0,1.4234669208526611
23400.0,1.417960524559021
23500.0,1.3971259593963623
23600.0,1.4961163997650146
23700.0,1.4400293827056885
23800.0,1.3463108539581299
23900.0,1.5374037027359009
24000.0,1.4498755931854248
24100.0,1.564156174659729
24200.0,1.5999016761779785
24300.0,1.4980089664459229
24400.0,1.3919134140014648
24500.0,1.5838009119033813
24600.0,1.526256799697876
24700.0,1.5548635721206665
24800.0,1.630791425704956
24900.0,1.6346216201782227
25000.0,1.704616904258728
