episode,timesteps,reward,length
1,90.0,399.86068,90.0
2,180.0,398.341529,90.0
3,270.0,421.479334,90.0
4,360.0,398.057464,90.0
5,450.0,427.873896,90.0
6,540.0,428.155798,90.0
7,630.0,414.573233,90.0
8,720.0,412.754363,90.0
9,810.0,420.051298,90.0
10,900.0,418.720193,90.0
11,990.0,419.443424,90.0
12,1080.0,397.346953,90.0
13,1170.0,422.913913,90.0
14,1260.0,422.596219,90.0
15,1350.0,411.895707,90.0
16,1440.0,423.442537,90.0
17,1530.0,404.236732,90.0
18,1620.0,397.625458,90.0
19,1710.0,417.930475,90.0
20,1800.0,384.540082,90.0
21,1890.0,388.253806,90.0
22,1980.0,395.49782,90.0
23,2070.0,416.485908,90.0
24,2160.0,405.336507,90.0
25,2250.0,401.068435,90.0
26,2340.0,398.408296,90.0
27,2430.0,385.525344,90.0
28,2520.0,424.870805,90.0
29,2610.0,421.788626,90.0
30,2700.0,414.34191,90.0
31,2790.0,391.18897,90.0
32,2880.0,424.427124,90.0
33,2970.0,405.019507,90.0
34,3060.0,412.498585,90.0
35,3150.0,419.13092,90.0
36,3240.0,402.989477,90.0
37,3330.0,409.374426,90.0
38,3420.0,417.487504,90.0
39,3510.0,412.56238,90.0
40,3600.0,411.930283,90.0
41,3690.0,418.775542,90.0
42,3780.0,409.514964,90.0
43,3870.0,416.185931,90.0
44,3960.0,410.350201,90.0
45,4050.0,419.438825,90.0
46,4140.0,414.339638,90.0
47,4230.0,413.584449,90.0
48,4320.0,416.631521,90.0
49,4410.0,381.300149,90.0
50,4500.0,421.762695,90.0
51,4590.0,407.388588,90.0
52,4680.0,417.547219,90.0
53,4770.0,405.217928,90.0
54,4860.0,421.314414,90.0
55,4950.0,416.334241,90.0
56,5040.0,413.452716,90.0
57,5130.0,419.835829,90.0
58,5220.0,407.478381,90.0
59,5310.0,413.286672,90.0
60,5400.0,419.135816,90.0
61,5490.0,425.243276,90.0
62,5580.0,416.660575,90.0
63,5670.0,398.882943,90.0
64,5760.0,401.410696,90.0
65,5850.0,404.784008,90.0
66,5940.0,399.75195,90.0
67,6030.0,397.714175,90.0
68,6120.0,416.687146,90.0
69,6210.0,412.391442,90.0
70,6300.0,412.844182,90.0
71,6390.0,423.198003,90.0
72,6480.0,417.585806,90.0
73,6570.0,404.184384,90.0
74,6660.0,418.188674,90.0
75,6750.0,408.470602,90.0
76,6840.0,410.390851,90.0
77,6930.0,392.50412,90.0
78,7020.0,407.302395,90.0
79,7110.0,412.106424,90.0
80,7200.0,411.984828,90.0
81,7290.0,421.002577,90.0
82,7380.0,414.143848,90.0
83,7470.0,410.935645,90.0
84,7560.0,427.151062,90.0
85,7650.0,418.192008,90.0
86,7740.0,428.39629,90.0
87,7830.0,403.332006,90.0
88,7920.0,419.939311,90.0
89,8010.0,404.08244,90.0
90,8100.0,423.939991,90.0
91,8190.0,405.318979,90.0
92,8280.0,422.481065,90.0
93,8370.0,427.110831,90.0
94,8460.0,424.104371,90.0
95,8550.0,402.528393,90.0
96,8640.0,402.221638,90.0
97,8730.0,402.969206,90.0
98,8820.0,413.518349,90.0
99,8910.0,418.858627,90.0
100,9000.0,405.92177,90.0
101,9090.0,418.925138,90.0
102,9180.0,406.732635,90.0
103,9270.0,407.038752,90.0
104,9360.0,408.780947,90.0
105,9450.0,407.844832,90.0
106,9540.0,414.638034,90.0
107,9630.0,411.464416,90.0
108,9720.0,421.246621,90.0
109,9810.0,417.924571,90.0
110,9900.0,413.461931,90.0
111,9990.0,418.712938,90.0
112,10080.0,415.375619,90.0
113,10170.0,409.71844,90.0
114,10260.0,413.864113,90.0
115,10350.0,421.41057,90.0
116,10440.0,417.393058,90.0
117,10530.0,414.13286,90.0
118,10620.0,403.887017,90.0
119,10710.0,424.503833,90.0
120,10800.0,418.041183,90.0
121,10890.0,409.919683,90.0
122,10980.0,430.10906,90.0
123,11070.0,390.825184,90.0
124,11160.0,410.803262,90.0
125,11250.0,418.772885,90.0
126,11340.0,400.453399,90.0
127,11430.0,406.47579,90.0
128,11520.0,395.669575,90.0
129,11610.0,422.718342,90.0
130,11700.0,405.191097,90.0
131,11790.0,408.39152,90.0
132,11880.0,405.126524,90.0
133,11970.0,419.199075,90.0
134,12060.0,394.092734,90.0
135,12150.0,399.340506,90.0
136,12240.0,414.015928,90.0
137,12330.0,415.394649,90.0
138,12420.0,407.959561,90.0
139,12510.0,411.11572,90.0
140,12600.0,413.033045,90.0
141,12690.0,416.603542,90.0
142,12780.0,427.082289,90.0
143,12870.0,427.417033,90.0
144,12960.0,396.183451,90.0
145,13050.0,425.999267,90.0
146,13140.0,395.577547,90.0
147,13230.0,403.615319,90.0
148,13320.0,404.601164,90.0
149,13410.0,420.899595,90.0
150,13500.0,416.211742,90.0
151,13590.0,419.602412,90.0
152,13680.0,420.083648,90.0
153,13770.0,420.369791,90.0
154,13860.0,416.586513,90.0
