timesteps,entropy
13900.0,1.9600505828857422
14000.0,1.9138116836547852
14100.0,1.9618440866470337
14200.0,1.9160550832748413
14300.0,1.8969528675079346
14400.0,1.8783938884735107
14500.0,1.8564937114715576
14600.0,1.8365898132324219
14700.0,1.8154990673065186
14800.0,1.7794268131256104
14900.0,1.7550246715545654
15000.0,1.7312618494033813
15100.0,1.7009780406951904
15200.0,1.6406567096710205
15300.0,1.5966930389404297
15400.0,1.5559561252593994
15500.0,1.5186043977737427
15600.0,1.4488962888717651
15700.0,1.39859938621521
15800.0,1.4019198417663574
15900.0,1.319899320602417
16000.0,1.3147226572036743
16100.0,1.2944262027740479
16200.0,1.1697213649749756
16300.0,1.059485673904419
16400.0,0.9758621454238892
16500.0,0.9837086796760559
16600.0,0.9422138333320618
16700.0,0.9114751815795898
16800.0,0.9385430216789246
16900.0,0.8850053548812866
17000.0,0.8706368207931519
17100.0,0.8257924914360046
17200.0,0.7877721786499023
17300.0,0.7460874319076538
17400.0,0.7602372169494629
17500.0,0.7915449142456055
17600.0,0.8047269582748413
17700.0,0.759146511554718
17800.0,0.7177344560623169
17900.0,0.6919436454772949
18000.0,0.6553141474723816
18100.0,0.6086204648017883
18200.0,0.566001296043396
18300.0,0.551435112953186
18400.0,0.5790681838989258
18500.0,0.6398763060569763
18600.0,0.613667905330658
18700.0,0.6209703683853149
18800.0,0.6320499181747437
18900.0,0.6838224530220032
19000.0,0.670831561088562
19100.0,0.7010063529014587
19200.0,0.739315927028656
19300.0,0.694306492805481
19400.0,0.6934858560562134
19500.0,0.6538387537002563
19600.0,0.6484018564224243
19700.0,0.651740550994873
19800.0,0.61467444896698
19900.0,0.6597473621368408
20000.0,0.6043033599853516
20100.0,0.5603550672531128
20200.0,0.5211573839187622
20300.0,0.5018538236618042
20400.0,0.48559147119522095
20500.0,0.5154776573181152
20600.0,0.505302369594574
20700.0,0.5320411920547485
20800.0,0.48977527022361755
20900.0,0.4547309875488281
21000.0,0.4525161683559418
21100.0,0.4686470031738281
21200.0,0.4674514830112457
21300.0,0.4573386311531067
21400.0,0.4421657621860504
21500.0,0.46332454681396484
21600.0,0.4794912338256836
21700.0,0.4424152374267578
21800.0,0.4403867721557617
21900.0,0.4531736373901367
22000.0,0.456275075674057
22100.0,0.47024092078208923
22200.0,0.47223836183547974
22300.0,0.4260130822658539
22400.0,0.3996730148792267
22500.0,0.4017539620399475
22600.0,0.42262810468673706
22700.0,0.38918930292129517
22800.0,0.366877019405365
22900.0,0.34066227078437805
23000.0,0.3220747411251068
23100.0,0.2973117232322693
23200.0,0.2823503911495209
23300.0,0.27193814516067505
23400.0,0.285731703042984
23500.0,0.2893577516078949
23600.0,0.2540099322795868
23700.0,0.26774537563323975
23800.0,0.25848326086997986
23900.0,0.2433340847492218
24000.0,0.25491946935653687
24100.0,0.2602767050266266
24200.0,0.25492632389068604
24300.0,0.2667417526245117
24400.0,0.2637835144996643
24500.0,0.29942968487739563
24600.0,0.2691904604434967
24700.0,0.2716585695743561
24800.0,0.2610929012298584
24900.0,0.25927498936653137
25000.0,0.24773108959197998
