episode,timesteps,reward,length
1,90.0,416.600172,90.0
2,180.0,404.540143,90.0
3,270.0,413.098796,90.0
4,360.0,416.243736,90.0
5,450.0,406.165505,90.0
6,540.0,412.323097,90.0
7,630.0,424.442576,90.0
8,720.0,417.134008,90.0
9,810.0,429.584204,90.0
10,900.0,404.42689,90.0
11,990.0,396.701834,90.0
12,1080.0,414.762136,90.0
13,1170.0,416.593814,90.0
14,1260.0,418.313644,90.0
15,1350.0,425.63722,90.0
16,1440.0,380.825451,90.0
17,1530.0,417.393822,90.0
18,1620.0,413.674761,90.0
19,1710.0,426.028426,90.0
20,1800.0,404.571804,90.0
21,1890.0,414.106186,90.0
22,1980.0,420.64095,90.0
23,2070.0,424.031502,90.0
24,2160.0,398.215173,90.0
25,2250.0,418.066607,90.0
26,2340.0,414.231923,90.0
27,2430.0,411.221747,90.0
28,2520.0,406.050191,90.0
29,2610.0,415.741032,90.0
30,2700.0,412.811474,90.0
31,2790.0,416.223426,90.0
32,2880.0,431.338812,90.0
33,2970.0,416.7759,90.0
34,3060.0,414.064826,90.0
35,3150.0,397.772546,90.0
36,3240.0,425.168851,90.0
37,3330.0,423.673411,90.0
38,3420.0,415.908356,90.0
39,3510.0,408.964837,90.0
40,3600.0,402.083955,90.0
41,3690.0,408.496187,90.0
42,3780.0,420.293799,90.0
43,3870.0,411.312038,90.0
44,3960.0,403.739312,90.0
45,4050.0,428.861947,90.0
46,4140.0,410.267394,90.0
47,4230.0,409.967792,90.0
48,4320.0,428.718252,90.0
49,4410.0,420.701429,90.0
50,4500.0,400.555413,90.0
51,4590.0,388.577535,90.0
52,4680.0,410.759834,90.0
53,4770.0,419.57007,90.0
54,4860.0,410.180453,90.0
55,4950.0,398.809829,90.0
56,5040.0,412.796265,90.0
57,5130.0,415.371631,90.0
58,5220.0,413.027657,90.0
59,5310.0,401.791917,90.0
60,5400.0,415.999593,90.0
61,5490.0,420.120694,90.0
62,5580.0,405.767138,90.0
63,5670.0,421.72733,90.0
