episode,timesteps,reward,length
1,90.0,417.1,90.0
2,180.0,425.43951,90.0
3,270.0,415.725959,90.0
4,360.0,398.352697,90.0
5,450.0,406.688026,90.0
6,540.0,398.902398,90.0
7,630.0,417.560201,90.0
8,720.0,411.267406,90.0
9,810.0,405.087603,90.0
10,900.0,424.106397,90.0
11,990.0,423.751177,90.0
12,1080.0,409.164901,90.0
13,1170.0,383.471432,90.0
14,1260.0,413.513344,90.0
15,1350.0,417.260224,90.0
16,1440.0,424.671377,90.0
17,1530.0,410.420098,90.0
18,1620.0,403.569499,90.0
19,1710.0,417.959309,90.0
20,1800.0,423.093811,90.0
21,1890.0,412.165365,90.0
22,1980.0,418.821547,90.0
23,2070.0,405.372189,90.0
24,2160.0,413.768438,90.0
25,2250.0,411.848257,90.0
26,2340.0,414.20093,90.0
27,2430.0,411.47408,90.0
28,2520.0,393.999775,90.0
29,2610.0,419.787636,90.0
30,2700.0,422.757899,90.0
31,2790.0,427.513395,90.0
32,2880.0,414.886974,90.0
33,2970.0,403.866763,90.0
34,3060.0,422.029511,90.0
35,3150.0,421.209209,90.0
36,3240.0,416.084119,90.0
37,3330.0,415.130821,90.0
38,3420.0,395.149334,90.0
39,3510.0,419.491426,90.0
40,3600.0,413.818896,90.0
41,3690.0,405.802679,90.0
42,3780.0,406.020188,90.0
43,3870.0,387.301,90.0
44,3960.0,408.691904,90.0
45,4050.0,418.512116,90.0
46,4140.0,411.004196,90.0
47,4230.0,416.010081,90.0
48,4320.0,409.771637,90.0
49,4410.0,422.807392,90.0
50,4500.0,402.500699,90.0
51,4590.0,410.519611,90.0
52,4680.0,406.610341,90.0
53,4770.0,405.795857,90.0
54,4860.0,429.224006,90.0
55,4950.0,402.727116,90.0
56,5040.0,411.871723,90.0
57,5130.0,427.025792,90.0
58,5220.0,407.21035,90.0
59,5310.0,407.866822,90.0
60,5400.0,417.1094,90.0
61,5490.0,414.071129,90.0
62,5580.0,422.856561,90.0
63,5670.0,409.343897,90.0
64,5760.0,409.874107,90.0
65,5850.0,396.899181,90.0
66,5940.0,411.149599,90.0
67,6030.0,425.091856,90.0
68,6120.0,416.996456,90.0
69,6210.0,421.801271,90.0
70,6300.0,424.379267,90.0
71,6390.0,422.873862,90.0
