episode,timesteps,reward,length
1,90.0,414.765255,90.0
2,180.0,404.983442,90.0
3,270.0,411.965582,90.0
4,360.0,414.280003,90.0
5,450.0,404.632744,90.0
6,540.0,415.310754,90.0
7,630.0,425.56208,90.0
8,720.0,419.057109,90.0
9,810.0,427.906756,90.0
10,900.0,411.08197,90.0
11,990.0,407.023865,90.0
12,1080.0,416.365555,90.0
13,1170.0,420.925179,90.0
14,1260.0,424.103803,90.0
15,1350.0,427.37541,90.0
16,1440.0,396.108944,90.0
17,1530.0,420.20326,90.0
18,1620.0,417.799313,90.0
19,1710.0,423.233463,90.0
20,1800.0,406.948882,90.0
21,1890.0,424.077336,90.0
22,1980.0,425.120841,90.0
23,2070.0,421.038557,90.0
24,2160.0,406.577114,90.0
25,2250.0,424.097084,90.0
26,2340.0,419.949036,90.0
27,2430.0,421.029228,90.0
28,2520.0,416.773876,90.0
29,2610.0,429.431935,90.0
30,2700.0,430.266833,90.0
31,2790.0,428.095672,90.0
32,2880.0,415.162627,90.0
33,2970.0,428.349526,90.0
34,3060.0,420.245903,90.0
35,3150.0,419.87591,90.0
36,3240.0,410.7179,90.0
37,3330.0,437.479598,90.0
38,3420.0,436.795158,90.0
39,3510.0,435.649385,90.0
40,3600.0,441.335892,90.0
41,3690.0,429.575425,90.0
42,3780.0,444.556988,90.0
43,3870.0,435.910112,90.0
44,3960.0,444.437762,90.0
45,4050.0,382.637194,90.0
46,4140.0,440.77435,90.0
47,4230.0,428.954627,90.0
48,4320.0,411.720943,90.0
49,4410.0,428.197562,90.0
50,4500.0,434.010874,90.0
51,4590.0,444.597224,90.0
52,4680.0,450.739871,90.0
53,4770.0,406.718794,90.0
54,4860.0,447.153181,90.0
55,4950.0,442.055976,90.0
56,5040.0,434.401547,90.0
57,5130.0,444.360119,90.0
58,5220.0,410.296274,90.0
59,5310.0,442.189999,90.0
60,5400.0,416.544483,90.0
61,5490.0,397.592666,90.0
62,5580.0,435.911703,90.0
63,5670.0,366.597728,90.0
64,5760.0,433.727906,90.0
65,5850.0,396.938295,90.0
66,5940.0,403.337873,90.0
67,6030.0,428.133291,90.0
68,6120.0,331.757776,90.0
69,6210.0,443.415744,90.0
70,6300.0,404.409379,90.0
71,6390.0,282.194142,90.0
72,6480.0,359.867688,90.0
73,6570.0,427.237974,90.0
74,6660.0,400.700486,90.0
75,6750.0,438.487259,90.0
76,6840.0,435.284517,90.0
77,6930.0,314.112193,90.0
78,7020.0,449.39585,90.0
79,7110.0,443.501577,90.0
80,7200.0,391.714587,90.0
81,7290.0,375.713809,90.0
82,7380.0,437.705465,90.0
83,7470.0,378.994422,90.0
84,7560.0,407.011966,90.0
85,7650.0,326.410849,90.0
86,7740.0,440.841441,90.0
87,7830.0,368.388109,90.0
88,7920.0,368.047286,90.0
89,8010.0,434.657025,90.0
90,8100.0,427.974048,90.0
91,8190.0,342.603075,90.0
92,8280.0,372.180691,90.0
93,8370.0,323.844847,90.0
94,8460.0,436.462565,90.0
95,8550.0,398.982874,90.0
96,8640.0,383.85102,90.0
97,8730.0,437.434948,90.0
98,8820.0,373.118645,90.0
99,8910.0,430.982705,90.0
100,9000.0,385.807953,90.0
101,9090.0,368.661218,90.0
102,9180.0,377.427236,90.0
103,9270.0,428.264488,90.0
104,9360.0,419.369163,90.0
105,9450.0,338.613051,90.0
106,9540.0,277.537749,90.0
107,9630.0,415.258856,90.0
108,9720.0,360.170062,90.0
109,9810.0,434.130148,90.0
110,9900.0,425.785735,90.0
111,9990.0,369.893803,90.0
112,10080.0,434.268506,90.0
113,10170.0,364.304407,90.0
114,10260.0,366.221116,90.0
115,10350.0,329.945076,90.0
116,10440.0,365.275507,90.0
117,10530.0,381.883205,90.0
118,10620.0,439.73341,90.0
119,10710.0,435.789207,90.0
120,10800.0,444.762575,90.0
121,10890.0,422.247688,90.0
122,10980.0,345.267962,90.0
123,11070.0,365.916769,90.0
124,11160.0,286.625981,90.0
125,11250.0,361.608812,90.0
126,11340.0,390.596505,90.0
127,11430.0,436.670783,90.0
128,11520.0,436.190012,90.0
129,11594.0,250.508525,74.0
130,11684.0,385.674347,90.0
131,11774.0,210.143835,90.0
132,11864.0,381.389491,90.0
133,11954.0,429.864704,90.0
134,12044.0,430.330184,90.0
135,12134.0,367.494144,90.0
136,12224.0,434.445029,90.0
137,12314.0,406.304065,90.0
138,12383.0,239.189499,69.0
139,12473.0,348.952718,90.0
140,12563.0,414.860996,90.0
141,12653.0,380.48067,90.0
142,12743.0,243.679684,90.0
143,12833.0,420.346596,90.0
144,12923.0,298.715793,90.0
145,13013.0,431.040212,90.0
146,13103.0,433.194002,90.0
147,13193.0,366.631864,90.0
148,13269.0,167.571692,76.0
149,13359.0,428.57826,90.0
150,13449.0,307.175857,90.0
151,13539.0,399.901578,90.0
152,13629.0,397.955672,90.0
153,13719.0,423.805357,90.0
154,13809.0,401.920119,90.0
155,13899.0,343.686723,90.0
156,13989.0,417.247238,90.0
157,14079.0,404.705604,90.0
158,14169.0,418.34318,90.0
159,14259.0,409.183676,90.0
160,14349.0,319.403088,90.0
161,14439.0,173.273944,90.0
162,14529.0,338.278172,90.0
163,14619.0,269.100841,90.0
164,14709.0,392.703469,90.0
165,14799.0,384.212176,90.0
166,14889.0,429.840549,90.0
167,14979.0,429.935864,90.0
168,15069.0,394.939165,90.0
169,15159.0,337.236835,90.0
170,15249.0,351.78356,90.0
171,15339.0,428.198208,90.0
172,15429.0,321.190329,90.0
173,15519.0,407.679201,90.0
174,15609.0,429.82402,90.0
175,15699.0,432.577415,90.0
176,15789.0,421.628368,90.0
177,15879.0,400.278917,90.0
178,15969.0,407.610657,90.0
179,16059.0,427.590861,90.0
180,16149.0,323.465789,90.0
181,16239.0,328.616937,90.0
182,16329.0,358.359599,90.0
183,16419.0,445.248425,90.0
184,16509.0,415.559628,90.0
185,16599.0,270.63685,90.0
186,16689.0,415.204634,90.0
187,16779.0,424.124179,90.0
188,16869.0,411.896577,90.0
189,16959.0,426.807695,90.0
190,17049.0,425.30581,90.0
191,17139.0,422.941804,90.0
192,17219.0,326.949179,80.0
193,17290.0,249.251896,71.0
194,17380.0,351.197384,90.0
195,17444.0,229.648721,64.0
196,17534.0,414.360847,90.0
197,17624.0,165.945132,90.0
198,17714.0,376.668618,90.0
199,17804.0,294.645929,90.0
200,17894.0,416.6098,90.0
201,17984.0,438.40601,90.0
202,18074.0,367.103441,90.0
203,18164.0,297.885786,90.0
204,18254.0,394.236408,90.0
205,18344.0,434.809781,90.0
206,18434.0,388.192013,90.0
207,18524.0,124.167288,90.0
208,18614.0,350.265658,90.0
209,18704.0,436.83728,90.0
210,18794.0,393.197023,90.0
211,18884.0,304.686573,90.0
212,18974.0,216.414048,90.0
213,19064.0,252.281691,90.0
214,19154.0,434.383424,90.0
215,19244.0,418.850928,90.0
216,19334.0,389.046133,90.0
217,19424.0,385.025679,90.0
218,19514.0,174.091338,90.0
219,19604.0,405.745909,90.0
220,19694.0,381.37846,90.0
221,19784.0,279.954212,90.0
222,19874.0,390.319437,90.0
223,19964.0,400.191891,90.0
224,20054.0,386.731126,90.0
225,20144.0,305.820004,90.0
226,20234.0,265.865644,90.0
227,20324.0,402.392935,90.0
228,20414.0,387.761224,90.0
229,20504.0,417.196652,90.0
230,20594.0,316.454859,90.0
231,20684.0,155.176028,90.0
232,20774.0,327.372627,90.0
233,20853.0,173.390688,79.0
234,20943.0,359.992177,90.0
235,21033.0,270.272435,90.0
236,21123.0,374.539426,90.0
237,21213.0,194.270574,90.0
238,21272.0,187.735301,59.0
239,21362.0,423.623989,90.0
240,21452.0,435.319632,90.0
241,21542.0,310.780994,90.0
242,21632.0,426.588871,90.0
243,21722.0,289.136657,90.0
244,21812.0,390.051245,90.0
245,21869.0,214.099874,57.0
246,21959.0,363.876761,90.0
247,22049.0,415.118342,90.0
248,22139.0,341.599715,90.0
249,22229.0,234.921224,90.0
250,22319.0,392.66339,90.0
251,22388.0,206.97258,69.0
252,22478.0,433.69208,90.0
253,22568.0,274.508029,90.0
254,22658.0,441.185407,90.0
255,22748.0,386.973953,90.0
256,22834.0,196.417596,86.0
257,22924.0,159.705293,90.0
258,23014.0,163.661807,90.0
259,23089.0,249.144265,75.0
260,23149.0,228.151044,60.0
261,23239.0,255.453705,90.0
262,23329.0,210.362938,90.0
263,23419.0,434.947597,90.0
264,23481.0,211.094541,62.0
265,23550.0,267.154427,69.0
266,23640.0,302.642703,90.0
267,23730.0,422.760838,90.0
268,23820.0,426.430593,90.0
269,23910.0,414.119121,90.0
270,24000.0,269.704555,90.0
271,24090.0,379.975937,90.0
272,24180.0,401.575708,90.0
273,24270.0,131.355005,90.0
274,24360.0,358.217849,90.0
275,24450.0,437.820202,90.0
276,24540.0,420.544088,90.0
277,24604.0,256.057316,64.0
278,24694.0,237.788688,90.0
279,24755.0,166.770428,61.0
280,24845.0,430.824673,90.0
281,24935.0,416.134369,90.0
