timesteps,entropy
100.0,2.302464008331299
200.0,2.302283763885498
300.0,2.3023526668548584
400.0,2.3022618293762207
500.0,2.3020312786102295
600.0,2.3020079135894775
700.0,2.3019111156463623
800.0,2.3018717765808105
900.0,2.3016467094421387
1000.0,2.3017115592956543
1100.0,2.301816463470459
1200.0,2.3019590377807617
1300.0,2.3017160892486572
1400.0,2.3017940521240234
1500.0,2.301730155944824
1600.0,2.301694631576538
1700.0,2.301698923110962
1800.0,2.3017802238464355
1900.0,2.301893711090088
2000.0,2.3017311096191406
2100.0,2.3016772270202637
2200.0,2.3016390800476074
2300.0,2.3014097213745117
2400.0,2.3015530109405518
2500.0,2.301527261734009
2600.0,2.301588773727417
2700.0,2.301370143890381
2800.0,2.301748752593994
2900.0,2.3016037940979004
3000.0,2.301750659942627
3100.0,2.301567316055298
3200.0,2.3017325401306152
3300.0,2.3016600608825684
3400.0,2.3015565872192383
3500.0,2.3015904426574707
3600.0,2.3015105724334717
3700.0,2.301483392715454
3800.0,2.301387071609497
3900.0,2.3015024662017822
4000.0,2.3018949031829834
4100.0,2.3015551567077637
4200.0,2.301575183868408
4300.0,2.301547050476074
4400.0,2.3017451763153076
4500.0,2.3017680644989014
4600.0,2.301603078842163
4700.0,2.301539659500122
4800.0,2.3015832901000977
4900.0,2.3014109134674072
5000.0,2.301610231399536
5100.0,2.3015198707580566
5200.0,2.301406145095825
5300.0,2.3013131618499756
5400.0,2.301450252532959
5500.0,2.301555871963501
5600.0,2.301112413406372
5700.0,2.3013834953308105
5800.0,2.301502227783203
5900.0,2.3012776374816895
6000.0,2.3013930320739746
6100.0,2.3012726306915283
6200.0,2.3013253211975098
6300.0,2.301312208175659
6400.0,2.301332950592041
6500.0,2.3015894889831543
6600.0,2.3016245365142822
6700.0,2.3012678623199463
6800.0,2.30120587348938
6900.0,2.3010661602020264
7000.0,2.3013453483581543
7100.0,2.3012847900390625
7200.0,2.3008978366851807
7300.0,2.301006555557251
7400.0,2.3010895252227783
7500.0,2.3009345531463623
7600.0,2.300792694091797
7700.0,2.3009631633758545
7800.0,2.3010029792785645
7900.0,2.300732374191284
8000.0,2.3006489276885986
8100.0,2.3008458614349365
8200.0,2.300973892211914
8300.0,2.301121234893799
8400.0,2.3007912635803223
8500.0,2.3009514808654785
8600.0,2.3010220527648926
8700.0,2.3004868030548096
8800.0,2.30088472366333
8900.0,2.3012187480926514
9000.0,2.3009209632873535
9100.0,2.3010501861572266
9200.0,2.3010120391845703
9300.0,2.3010172843933105
9400.0,2.300940752029419
9500.0,2.300811767578125
9600.0,2.3010127544403076
9700.0,2.3009064197540283
9800.0,2.3008415699005127
9900.0,2.3009142875671387
10000.0,2.3010573387145996
10100.0,2.3009934425354004
10200.0,2.3008389472961426
10300.0,2.3009026050567627
10400.0,2.3008837699890137
10500.0,2.3007359504699707
10600.0,2.3009495735168457
10700.0,2.300962209701538
10800.0,2.3011221885681152
10900.0,2.3010246753692627
11000.0,2.3012025356292725
11100.0,2.3010687828063965
11200.0,2.301064968109131
11300.0,2.3009250164031982
11400.0,2.30082106590271
11500.0,2.3007888793945312
11600.0,2.300585985183716
11700.0,2.3006041049957275
11800.0,2.300671100616455
11900.0,2.3004350662231445
12000.0,2.3004934787750244
12100.0,2.3006348609924316
12200.0,2.3005757331848145
12300.0,2.3003525733947754
12400.0,2.3006086349487305
12500.0,2.3003458976745605
12600.0,2.300652027130127
12700.0,2.300739049911499
12800.0,2.3003742694854736
12900.0,2.3007442951202393
13000.0,2.3005433082580566
13100.0,2.3006935119628906
13200.0,2.3007705211639404
13300.0,2.30072021484375
13400.0,2.300973892211914
13500.0,2.3006978034973145
13600.0,2.3004894256591797
13700.0,2.3006434440612793
13800.0,2.300621509552002
13900.0,2.300715923309326
14000.0,2.3007853031158447
14100.0,2.3005940914154053
14200.0,2.300729274749756
14300.0,2.3007140159606934
14400.0,2.300550937652588
14500.0,2.3004069328308105
14600.0,2.3004322052001953
14700.0,2.30059552192688
14800.0,2.300415515899658
14900.0,2.3003997802734375
15000.0,2.300462484359741
15100.0,2.3004822731018066
15200.0,2.300400733947754
15300.0,2.300511598587036
15400.0,2.3005776405334473
15500.0,2.3004989624023438
15600.0,2.3005080223083496
15700.0,2.3004205226898193
15800.0,2.300603151321411
15900.0,2.3006792068481445
16000.0,2.3005824089050293
16100.0,2.30076265335083
16200.0,2.3006644248962402
16300.0,2.300855875015259
16400.0,2.3005788326263428
16500.0,2.3006930351257324
16600.0,2.3006186485290527
16700.0,2.3006949424743652
16800.0,2.300905227661133
16900.0,2.300750255584717
17000.0,2.300729274749756
17100.0,2.300755500793457
17200.0,2.3007805347442627
17300.0,2.300868272781372
17400.0,2.3009562492370605
17500.0,2.30104398727417
17600.0,2.30112624168396
17700.0,2.3008339405059814
17800.0,2.3010354042053223
17900.0,2.3008811473846436
18000.0,2.3010482788085938
18100.0,2.3009307384490967
18200.0,2.3006467819213867
18300.0,2.3006744384765625
18400.0,2.3005549907684326
18500.0,2.3006319999694824
18600.0,2.3007090091705322
18700.0,2.3004682064056396
18800.0,2.3005895614624023
18900.0,2.300663948059082
19000.0,2.3009068965911865
19100.0,2.3006463050842285
19200.0,2.3009033203125
19300.0,2.3009047508239746
19400.0,2.3007586002349854
19500.0,2.3007092475891113
19600.0,2.3006584644317627
19700.0,2.300635814666748
19800.0,2.300614833831787
19900.0,2.3006362915039062
20000.0,2.3006176948547363
20100.0,2.3007419109344482
20200.0,2.300821304321289
20300.0,2.3007264137268066
20400.0,2.300715923309326
20500.0,2.3007211685180664
20600.0,2.300912380218506
20700.0,2.3008460998535156
20800.0,2.3008992671966553
20900.0,2.300931453704834
21000.0,2.300790309906006
