episode,timesteps,reward,length
1,90.0,420.28092,90.0
2,180.0,415.418086,90.0
3,270.0,391.836627,90.0
4,360.0,411.241933,90.0
5,450.0,399.323823,90.0
6,540.0,412.694436,90.0
7,630.0,417.900626,90.0
8,720.0,418.725459,90.0
9,810.0,404.462002,90.0
10,900.0,417.570232,90.0
11,990.0,418.919149,90.0
12,1080.0,430.364511,90.0
13,1170.0,410.83487,90.0
14,1260.0,417.368379,90.0
15,1350.0,430.743411,90.0
16,1440.0,416.655177,90.0
17,1530.0,410.642712,90.0
18,1620.0,408.631699,90.0
19,1710.0,423.444571,90.0
20,1800.0,412.683961,90.0
21,1890.0,424.042996,90.0
22,1980.0,424.28335,90.0
23,2070.0,421.122435,90.0
24,2160.0,430.642197,90.0
25,2250.0,417.759601,90.0
26,2340.0,411.031918,90.0
27,2430.0,415.361458,90.0
28,2520.0,414.155181,90.0
29,2610.0,415.922163,90.0
30,2700.0,418.307996,90.0
31,2790.0,421.34824,90.0
32,2880.0,394.158767,90.0
33,2970.0,418.918795,90.0
34,3060.0,440.69532,90.0
35,3150.0,425.205083,90.0
36,3240.0,433.190735,90.0
37,3330.0,399.864845,90.0
38,3420.0,430.546134,90.0
39,3510.0,443.646222,90.0
40,3600.0,428.117715,90.0
41,3690.0,425.396546,90.0
42,3780.0,432.281504,90.0
43,3870.0,442.434422,90.0
44,3960.0,416.010145,90.0
45,4050.0,423.753981,90.0
46,4140.0,427.03644,90.0
47,4230.0,440.695954,90.0
48,4320.0,429.175983,90.0
49,4410.0,331.405758,90.0
50,4500.0,436.093758,90.0
51,4590.0,431.117547,90.0
52,4680.0,349.843569,90.0
53,4770.0,424.663362,90.0
54,4860.0,424.685861,90.0
55,4950.0,407.084962,90.0
56,5040.0,397.346686,90.0
57,5130.0,428.029378,90.0
58,5220.0,434.077207,90.0
59,5310.0,422.632506,90.0
60,5400.0,444.30142,90.0
61,5490.0,411.410576,90.0
62,5580.0,418.727842,90.0
63,5670.0,422.914666,90.0
64,5760.0,438.451065,90.0
65,5850.0,433.880735,90.0
66,5940.0,402.091189,90.0
67,6030.0,435.046206,90.0
68,6120.0,292.701544,90.0
69,6210.0,406.903256,90.0
70,6300.0,429.13054,90.0
71,6390.0,414.72267,90.0
