episode,timesteps,reward,length
1,90.0,417.152546,90.0
2,180.0,424.890678,90.0
3,270.0,411.846203,90.0
4,360.0,426.004607,90.0
5,450.0,402.134966,90.0
6,540.0,423.649059,90.0
7,630.0,398.89519,90.0
8,720.0,417.553452,90.0
9,810.0,428.286902,90.0
10,900.0,407.270374,90.0
11,990.0,426.288854,90.0
12,1080.0,413.81197,90.0
13,1170.0,404.287096,90.0
14,1260.0,428.692353,90.0
15,1350.0,424.730829,90.0
16,1440.0,429.017253,90.0
17,1530.0,428.821831,90.0
18,1620.0,424.182278,90.0
19,1710.0,424.061534,90.0
20,1800.0,423.806952,90.0
21,1890.0,427.644017,90.0
22,1980.0,431.118085,90.0
23,2070.0,425.390526,90.0
24,2160.0,425.774168,90.0
25,2250.0,418.950528,90.0
26,2340.0,415.746558,90.0
27,2430.0,425.789579,90.0
28,2520.0,420.878132,90.0
29,2610.0,427.562078,90.0
30,2700.0,422.160783,90.0
31,2790.0,417.73191,90.0
32,2880.0,416.933248,90.0
33,2970.0,432.428581,90.0
34,3060.0,425.059471,90.0
35,3150.0,420.739305,90.0
36,3240.0,429.304824,90.0
37,3330.0,418.967319,90.0
38,3420.0,398.706423,90.0
39,3510.0,396.653312,90.0
40,3600.0,434.130987,90.0
41,3690.0,420.019212,90.0
42,3780.0,433.810443,90.0
43,3870.0,432.436585,90.0
44,3960.0,413.343761,90.0
45,4050.0,411.682958,90.0
46,4140.0,417.945027,90.0
47,4230.0,417.580001,90.0
48,4320.0,413.348967,90.0
49,4410.0,428.078421,90.0
50,4500.0,415.784109,90.0
51,4590.0,427.590825,90.0
52,4680.0,423.59432,90.0
53,4770.0,426.540897,90.0
54,4860.0,434.904953,90.0
55,4950.0,422.873599,90.0
56,5040.0,419.591757,90.0
57,5130.0,434.919429,90.0
58,5220.0,427.005173,90.0
59,5310.0,426.79991,90.0
60,5400.0,429.244152,90.0
61,5490.0,420.422134,90.0
62,5580.0,434.212083,90.0
63,5670.0,397.647166,90.0
64,5760.0,437.217944,90.0
65,5850.0,428.928733,90.0
66,5940.0,446.990497,90.0
67,6030.0,432.782419,90.0
68,6120.0,432.849688,90.0
69,6210.0,437.194732,90.0
70,6300.0,437.662222,90.0
71,6390.0,443.62776,90.0
72,6480.0,433.087705,90.0
73,6570.0,422.973299,90.0
74,6660.0,432.049489,90.0
75,6750.0,430.668216,90.0
76,6840.0,422.195983,90.0
77,6930.0,446.649944,90.0
78,7020.0,378.5083,90.0
79,7110.0,446.784002,90.0
80,7200.0,404.690754,90.0
81,7290.0,432.8905,90.0
82,7380.0,438.121335,90.0
83,7470.0,422.30148,90.0
84,7560.0,411.739308,90.0
85,7650.0,436.662873,90.0
86,7740.0,444.805191,90.0
87,7830.0,423.657987,90.0
88,7920.0,422.471472,90.0
89,8010.0,445.387283,90.0
90,8100.0,418.233917,90.0
91,8190.0,409.246786,90.0
92,8280.0,423.404831,90.0
93,8370.0,441.947121,90.0
94,8460.0,417.286861,90.0
95,8550.0,450.53745,90.0
96,8640.0,375.876539,90.0
97,8730.0,327.788497,90.0
98,8820.0,374.217235,90.0
99,8910.0,434.919605,90.0
100,9000.0,438.226701,90.0
101,9090.0,409.37677,90.0
102,9180.0,419.345021,90.0
103,9270.0,426.638039,90.0
104,9360.0,411.540493,90.0
105,9450.0,446.979058,90.0
106,9540.0,445.76165,90.0
107,9630.0,419.427284,90.0
108,9720.0,434.246376,90.0
109,9810.0,359.837526,90.0
