timesteps,entropy,loss
90.0,2.2952182292938232,
180.0,2.2946817874908447,
270.0,2.2955403327941895,
360.0,2.296225070953369,
450.0,2.2946481704711914,
540.0,2.2955703735351562,
630.0,2.295531988143921,
720.0,2.2947702407836914,-0.02061075158417225
810.0,2.2962071895599365,
900.0,2.2955117225646973,
990.0,2.2958147525787354,
1080.0,2.296680450439453,
1170.0,2.296590566635132,
1260.0,2.296046733856201,
1350.0,2.295783758163452,
1440.0,2.2952585220336914,-0.018678579479455948
1530.0,2.2960288524627686,
1620.0,2.2960593700408936,
1710.0,2.295527219772339,
1800.0,2.2955877780914307,
1890.0,2.2961719036102295,
1980.0,2.296980381011963,
2070.0,2.2959654331207275,
2160.0,2.29606032371521,-0.017617715522646904
2250.0,2.296011447906494,
2340.0,2.2965970039367676,
2430.0,2.29668927192688,
2520.0,2.296602964401245,
2610.0,2.2960596084594727,
2700.0,2.296910285949707,
2790.0,2.296509027481079,
2880.0,2.297078847885132,-0.029528388753533363
2970.0,2.2962584495544434,
3060.0,2.2968862056732178,
3150.0,2.296642780303955,
3240.0,2.2964425086975098,
3330.0,2.295856475830078,
3420.0,2.2961831092834473,
3510.0,2.2961838245391846,
3600.0,2.296031951904297,-0.01920127123594284
3690.0,2.2964649200439453,
3780.0,2.2959985733032227,
3870.0,2.2960638999938965,
3960.0,2.2960357666015625,
4050.0,2.2962706089019775,
4140.0,2.296503782272339,
4230.0,2.295780897140503,
4320.0,2.2963624000549316,-0.025339294224977493
4410.0,2.2958014011383057,
4500.0,2.2963969707489014,
4590.0,2.29648494720459,
4680.0,2.296130657196045,
4770.0,2.2966055870056152,
4860.0,2.296125888824463,
4950.0,2.295894145965576,
5040.0,2.2959532737731934,-0.021862801164388657
5130.0,2.2955894470214844,
5220.0,2.296095371246338,
5310.0,2.2958931922912598,
5400.0,2.2962772846221924,
5490.0,2.2964835166931152,
5580.0,2.2962331771850586,
5670.0,2.2963247299194336,
5760.0,2.295518398284912,-0.02282908372581005
5850.0,2.295874834060669,
5940.0,2.2960054874420166,
6030.0,2.295908212661743,
6120.0,2.2959117889404297,
6210.0,2.295489549636841,
6300.0,2.295816659927368,
6390.0,2.2963361740112305,
6480.0,2.296234369277954,-0.02337072603404522
6570.0,2.295687675476074,
6660.0,2.2960805892944336,
6750.0,2.295353889465332,
6840.0,2.2961738109588623,
6930.0,2.2957756519317627,
7020.0,2.2958853244781494,
7110.0,2.2961480617523193,
7200.0,2.295902729034424,-0.016567762941122055
7290.0,2.2963945865631104,
7380.0,2.295954465866089,
7470.0,2.296466588973999,
7560.0,2.294929265975952,
7650.0,2.29602313041687,
7740.0,2.29638409614563,
7830.0,2.296116352081299,
7920.0,2.2956302165985107,-0.023166406899690628
8010.0,2.2955477237701416,
8100.0,2.2959110736846924,
8190.0,2.2954063415527344,
8280.0,2.2962353229522705,
8370.0,2.2960267066955566,
8460.0,2.2962324619293213,
8550.0,2.2955689430236816,
8640.0,2.295894145965576,-0.02141007035970688
8730.0,2.2963223457336426,
8820.0,2.2960033416748047,
8910.0,2.2961435317993164,
9000.0,2.296398878097534,
9090.0,2.2968358993530273,
9180.0,2.2963201999664307,
9270.0,2.295670986175537,
9360.0,2.2957892417907715,-0.02423294261097908
9450.0,2.295398235321045,
9540.0,2.2958178520202637,
9630.0,2.2957475185394287,
9720.0,2.295464038848877,
9810.0,2.295388698577881,
9900.0,2.29606294631958,
9990.0,2.2959110736846924,
10080.0,2.295379400253296,-0.02551216632127762
10170.0,2.2957918643951416,
10260.0,2.2951581478118896,
10350.0,2.2959938049316406,
10440.0,2.295606851577759,
10530.0,2.2956087589263916,
10620.0,2.2961833477020264,
10710.0,2.296086549758911,
10800.0,2.2949883937835693,-0.01850365661084652
10890.0,2.2963662147521973,
10980.0,2.295741319656372,
11070.0,2.296740770339966,
11160.0,2.2964439392089844,
11250.0,2.2958483695983887,
11340.0,2.2963757514953613,
11430.0,2.295537233352661,
11520.0,2.295811891555786,-0.02480023354291916
11610.0,2.296536445617676,
11700.0,2.295759439468384,
11790.0,2.2954797744750977,
11880.0,2.296039581298828,
11970.0,2.2954132556915283,
12060.0,2.2962098121643066,
12150.0,2.2955873012542725,
12240.0,2.296074151992798,-0.023203419521450996
12330.0,2.2961838245391846,
12420.0,2.295667886734009,
12510.0,2.2959628105163574,
12600.0,2.2964680194854736,
12690.0,2.2963950634002686,
12780.0,2.2960927486419678,
12870.0,2.295499563217163,
12960.0,2.2957136631011963,-0.014998449943959713
13050.0,2.2964670658111572,
13140.0,2.295605182647705,
13230.0,2.295179605484009,
13320.0,2.29595685005188,
13410.0,2.2962734699249268,
13500.0,2.295837163925171,
13590.0,2.2954862117767334,
13680.0,2.296215534210205,-0.018097994849085808
13770.0,2.2964556217193604,
13860.0,2.29641056060791,
13950.0,2.296649217605591,
14040.0,2.295820951461792,
14130.0,2.296739101409912,
14220.0,2.2963366508483887,
14310.0,2.2962749004364014,
14400.0,2.2961699962615967,-0.025969143956899643
14490.0,2.2959389686584473,
14580.0,2.296520233154297,
14670.0,2.296367645263672,
14760.0,2.296016216278076,
14850.0,2.2962284088134766,
14940.0,2.296520471572876,
15030.0,2.295877695083618,
15120.0,2.2967188358306885,-0.025917142629623413
15210.0,2.295480966567993,
15300.0,2.295966625213623,
15390.0,2.29590106010437,
15480.0,2.2964389324188232,
15570.0,2.2966468334198,
15660.0,2.295957088470459,
15750.0,2.296462297439575,
15840.0,2.2969703674316406,-0.023893849924206734
15930.0,2.2967824935913086,
16020.0,2.29641056060791,
16110.0,2.295682430267334,
16200.0,2.2964420318603516,
16290.0,2.2964978218078613,
16380.0,2.295877695083618,
16470.0,2.2963314056396484,
16560.0,2.2960097789764404,-0.02360357716679573
16650.0,2.2959237098693848,
16740.0,2.2964189052581787,
16830.0,2.296816110610962,
16920.0,2.296213150024414,
17010.0,2.2957468032836914,
17100.0,2.295513391494751,
17190.0,2.2957162857055664,
17280.0,2.2955169677734375,-0.023317232728004456
17370.0,2.295999765396118,
17460.0,2.2964491844177246,
17550.0,2.2958924770355225,
17640.0,2.2955639362335205,
17730.0,2.2963147163391113,
17820.0,2.2956106662750244,
17910.0,2.29544734954834,
18000.0,2.2960760593414307,-0.028246022760868073
18090.0,2.2952592372894287,
18180.0,2.2958221435546875,
18270.0,2.295604705810547,
18360.0,2.2952778339385986,
18450.0,2.295703172683716,
18540.0,2.2954165935516357,
18630.0,2.296048879623413,
18720.0,2.295560836791992,-0.02129058726131916
18810.0,2.294672727584839,
18900.0,2.2950806617736816,
18990.0,2.295276165008545,
19080.0,2.2957241535186768,
19170.0,2.295409917831421,
19260.0,2.295238971710205,
19350.0,2.295454502105713,
19440.0,2.2956924438476562,-0.02319144830107689
19530.0,2.2946856021881104,
19620.0,2.2948296070098877,
19710.0,2.2949838638305664,
19800.0,2.295560121536255,
19890.0,2.2945468425750732,
19980.0,2.295248508453369,
20070.0,2.2953040599823,
20160.0,2.2946276664733887,-0.026577847078442574
20250.0,2.2941434383392334,
20340.0,2.294063091278076,
20430.0,2.294844150543213,
20520.0,2.2952399253845215,
20610.0,2.294896364212036,
20700.0,2.2945139408111572,
20790.0,2.29435396194458,
20880.0,2.294304847717285,-0.022439636290073395
20970.0,2.2944986820220947,
21060.0,2.2944467067718506,
21150.0,2.2938952445983887,
21240.0,2.2946319580078125,
21330.0,2.294285297393799,
21420.0,2.2942416667938232,
21510.0,2.2942087650299072,
21600.0,2.294513463973999,-0.017669949680566788
21690.0,2.2938873767852783,
21780.0,2.294416904449463,
21870.0,2.293452501296997,
21960.0,2.2936692237854004,
22050.0,2.2935285568237305,
22140.0,2.293958902359009,
22230.0,2.293759822845459,
22320.0,2.2944111824035645,-0.022228315472602844
22410.0,2.2938742637634277,
22500.0,2.2936508655548096,-0.010536964051425457
