timesteps,loss
600.0,4.065184116363525
700.0,3.182370185852051
800.0,0.6668360829353333
900.0,0.08993537724018097
1000.0,0.0854395255446434
1100.0,0.5502426028251648
1200.0,0.10951896011829376
1300.0,0.04046197980642319
1400.0,0.09036333113908768
1500.0,0.05510377138853073
1600.0,0.0590248741209507
1700.0,0.042857132852077484
1800.0,0.07218723744153976
1900.0,0.046018604189157486
2000.0,0.059041112661361694
2100.0,0.1707829236984253
2200.0,0.10513307899236679
2300.0,0.0721939280629158
2400.0,0.09229332208633423
2500.0,0.055040258914232254
2600.0,0.08970070630311966
2700.0,0.04776998609304428
2800.0,0.06525065004825592
2900.0,0.058256831020116806
3000.0,0.06845735013484955
3100.0,0.4777226746082306
3200.0,0.11229999363422394
3300.0,0.09025828540325165
3400.0,0.08019518852233887
3500.0,0.12174516171216965
3600.0,0.07616838067770004
3700.0,0.07318317890167236
3800.0,0.08344202488660812
3900.0,0.07977660000324249
4000.0,0.0692613422870636
4100.0,0.5469251275062561
4200.0,0.16694730520248413
4300.0,0.1255500763654709
4400.0,0.09299519658088684
4500.0,0.13068465888500214
4600.0,0.09734313935041428
4700.0,0.09700712561607361
4800.0,0.09914261102676392
4900.0,0.1072724387049675
5000.0,0.09138835966587067
5100.0,0.310546875
5200.0,0.14741729199886322
5300.0,0.09054993093013763
5400.0,0.11198706179857254
5500.0,0.14121192693710327
5600.0,0.11777138710021973
5700.0,0.1304510533809662
5800.0,0.13716459274291992
5900.0,0.1077202558517456
6000.0,0.08416158705949783
6100.0,0.442654550075531
6200.0,0.196419358253479
6300.0,0.1720702052116394
6400.0,0.14506332576274872
6500.0,0.142266184091568
6600.0,0.12037534266710281
6700.0,0.17602089047431946
6800.0,0.1206142008304596
6900.0,0.1675330400466919
7000.0,0.09842374920845032
7100.0,0.21665003895759583
7200.0,0.21513161063194275
7300.0,0.228378564119339
7400.0,0.18433383107185364
7500.0,0.12479100376367569
7600.0,0.11761479079723358
7700.0,0.12813040614128113
7800.0,0.16262441873550415
7900.0,0.11816803365945816
8000.0,0.1047891303896904
8100.0,0.353283166885376
8200.0,0.1948176920413971
8300.0,0.1498192995786667
8400.0,0.14937755465507507
8500.0,0.19694998860359192
8600.0,0.1481318473815918
8700.0,0.1945798397064209
8800.0,0.12219374626874924
8900.0,0.15712033212184906
9000.0,0.16378141939640045
9100.0,0.2762247920036316
9200.0,0.14603285491466522
9300.0,0.15607698261737823
9400.0,0.146360382437706
9500.0,0.15182942152023315
9600.0,0.15560348331928253
9700.0,0.1261221021413803
9800.0,0.14540229737758636
9900.0,0.13951170444488525
10000.0,0.1432751715183258
10100.0,0.233876034617424
10200.0,0.1691807210445404
10300.0,0.1381910890340805
10400.0,0.16874368488788605
10500.0,0.18223722279071808
10600.0,0.12946435809135437
10700.0,0.13790684938430786
10800.0,0.1345781832933426
10900.0,0.14237143099308014
11000.0,0.1456780880689621
11100.0,0.13661231100559235
11200.0,0.13673816621303558
11300.0,0.17860382795333862
11400.0,0.13539107143878937
11500.0,0.1374140977859497
11600.0,0.13725833594799042
11700.0,0.13421329855918884
11800.0,0.11885376274585724
11900.0,0.12717673182487488
12000.0,0.08695484697818756
12100.0,0.1932830661535263
12200.0,0.18563857674598694
12300.0,0.2110387533903122
12400.0,0.13958920538425446
12500.0,0.11338265985250473
12600.0,0.12221856415271759
12700.0,0.09416364878416061
12800.0,0.10423843562602997
12900.0,0.08759903907775879
13000.0,0.11180151998996735
13100.0,0.21334493160247803
13200.0,0.103595070540905
