episode,timesteps,reward,length
260,23400.0,434.763675,90.0
261,23490.0,431.248453,90.0
262,23580.0,442.729206,90.0
263,23670.0,446.751824,90.0
264,23760.0,435.970856,90.0
265,23850.0,439.425354,90.0
266,23940.0,433.855809,90.0
267,24030.0,432.729281,90.0
268,24120.0,447.873226,90.0
269,24210.0,444.378894,90.0
270,24300.0,439.701186,90.0
271,24390.0,427.234982,90.0
272,24480.0,437.13263,90.0
273,24570.0,424.787105,90.0
274,24660.0,421.915469,90.0
275,24750.0,445.231529,90.0
276,24840.0,436.822215,90.0
277,24930.0,448.253523,90.0
278,25020.0,443.674866,90.0
