episode,timesteps,reward,length
1,90.0,409.8023306508095,90.0
2,180.0,405.22445085537953,90.0
3,270.0,425.24360964747564,90.0
4,360.0,416.5148876800891,90.0
5,450.0,404.6466039931392,90.0
6,540.0,412.0654296881156,90.0
7,630.0,415.0210008660266,90.0
8,720.0,419.41088900821774,90.0
9,810.0,413.6054979242784,90.0
10,900.0,414.5509680485336,90.0
11,990.0,409.3084137461533,90.0
12,1080.0,420.3609958818884,90.0
13,1170.0,418.24925795208947,90.0
14,1260.0,414.6637483769246,90.0
15,1350.0,417.92906378983395,90.0
16,1440.0,397.2717763344559,90.0
17,1530.0,370.6376195899286,90.0
18,1620.0,417.32769051983786,90.0
19,1710.0,414.3702639783661,90.0
20,1800.0,426.83192303884067,90.0
21,1890.0,415.31523476211015,90.0
22,1980.0,414.4520784831396,90.0
23,2070.0,410.8959336251885,90.0
24,2160.0,411.7536683241897,90.0
25,2250.0,408.32864117152815,90.0
26,2340.0,413.90866018598973,90.0
27,2430.0,410.1721064113511,90.0
28,2520.0,427.4098983933588,90.0
29,2610.0,412.8190412649789,90.0
30,2700.0,405.58591491065357,90.0
31,2790.0,427.16152560752545,90.0
32,2880.0,418.04392940496746,90.0
33,2970.0,398.9935225057594,90.0
34,3060.0,406.01161809054287,90.0
35,3150.0,410.5432292776167,90.0
36,3240.0,417.3541537036517,90.0
37,3330.0,422.4972881210301,90.0
38,3420.0,401.08195849789155,90.0
39,3510.0,429.28207189807455,90.0
40,3600.0,389.37877512352645,90.0
41,3690.0,407.9161262288336,90.0
42,3780.0,421.70907878257736,90.0
43,3870.0,414.9080576477651,90.0
44,3960.0,413.8818294117088,90.0
45,4050.0,406.66192508139335,90.0
46,4140.0,409.4824496203466,90.0
47,4230.0,413.40183802436917,90.0
48,4320.0,395.9573811508835,90.0
49,4410.0,424.48628064690695,90.0
50,4500.0,427.8846324611706,90.0
51,4590.0,416.34336094499616,90.0
52,4680.0,426.6993243199067,90.0
53,4770.0,422.8267339037122,90.0
54,4860.0,402.4980550613121,90.0
55,4950.0,417.767120295948,90.0
56,5040.0,413.6222982646467,90.0
57,5130.0,419.06397588618063,90.0
