timesteps,loss,entropy
200.0,268.3355712890625,2.3020131289958954
300.0,248.98997497558594,2.299580236275991
400.0,235.91815185546875,2.2988964915275574
500.0,235.91815185546875,2.2988964915275574
600.0,240.77728271484375,2.2963122725486755
700.0,192.2899932861328,2.2950136363506317
800.0,198.54208374023438,2.298378676176071
900.0,216.588134765625,2.2964722911516824
1000.0,216.588134765625,2.2964722911516824
1100.0,206.97067260742188,2.291728456815084
1200.0,208.55665588378906,2.288902997970581
1300.0,197.80914306640625,2.284207930167516
1400.0,197.80914306640625,2.284207930167516
1500.0,214.26284790039062,2.281164824962616
1600.0,173.64776611328125,2.2793633937835693
1700.0,191.4197235107422,2.27040833234787
1800.0,180.08897399902344,2.2614937325318656
1900.0,180.08897399902344,2.2614937325318656
2000.0,174.7386474609375,2.245287299156189
2100.0,188.87681579589844,2.228370428085327
2200.0,163.63006591796875,2.2171409130096436
2300.0,163.63006591796875,2.2171409130096436
2400.0,176.59840393066406,2.191771616538366
2500.0,157.59463500976562,2.168606698513031
2600.0,166.1555633544922,2.1129661997159324
2700.0,177.62257385253906,2.0285258293151855
2800.0,177.62257385253906,2.0285258293151855
2900.0,145.51107788085938,1.9826979736487071
3000.0,149.5908660888672,1.9806562860806782
3100.0,103.91729736328125,2.012803837656975
3200.0,103.91729736328125,2.012803837656975
3300.0,167.1355438232422,1.9552880972623825
3400.0,154.35885620117188,2.0328733374675116
3500.0,149.09202575683594,2.0887473424275718
3600.0,150.9552459716797,2.095887998739878
3700.0,150.9552459716797,2.095887998739878
3800.0,140.21084594726562,2.079752266407013
3900.0,121.48851776123047,2.112429360548655
4000.0,102.01470947265625,2.166096488634745
4100.0,147.85630798339844,2.173843483130137
4200.0,147.85630798339844,2.173843483130137
4300.0,137.3255157470703,2.162031282981237
4400.0,122.96150207519531,2.1338215470314026
4500.0,138.42543029785156,2.0978271663188934
4600.0,138.42543029785156,2.0978271663188934
4700.0,124.95440673828125,2.0824749171733856
4800.0,106.18583679199219,2.089336504538854
4900.0,100.63330078125,2.095705638329188
5000.0,122.01605987548828,2.0740831394990287
5100.0,122.01605987548828,2.0740831394990287
5200.0,106.46189880371094,2.0346093674500785
5300.0,101.37867736816406,1.988303725918134
5400.0,119.95499420166016,1.9416339546442032
5500.0,119.95499420166016,1.9416339546442032
5600.0,73.29786682128906,1.891080801685651
5700.0,122.86380767822266,1.8630902965863545
5800.0,88.41777801513672,1.8798623780409496
5900.0,70.64461517333984,1.8809058715899785
6000.0,70.64461517333984,1.8809058715899785
6100.0,82.97504425048828,1.8708505928516388
6200.0,103.02577209472656,1.8566729774077733
6300.0,104.74581146240234,1.7570467442274094
6400.0,104.74581146240234,1.7570467442274094
6500.0,94.9857177734375,1.7183964550495148
6600.0,98.00099182128906,1.8358840942382812
6700.0,75.72259521484375,1.8657257755597432
6800.0,91.29816436767578,1.7961992820103962
6900.0,91.29816436767578,1.7961992820103962
7000.0,89.41851806640625,1.740813617904981
7100.0,69.87747955322266,1.8295139422019322
7200.0,66.55085754394531,1.7984742671251297
7300.0,55.24832534790039,1.7363563577334087
7400.0,55.24832534790039,1.7363563577334087
7500.0,83.02232360839844,1.4667451232671738
7600.0,71.58960723876953,1.5108779122432072
7700.0,50.26974105834961,1.7677346169948578
7800.0,50.26974105834961,1.7677346169948578
7900.0,76.24712371826172,1.740411361058553
8000.0,57.32232666015625,1.951575939853986
8100.0,65.49352264404297,1.987026462952296
8200.0,64.3647689819336,2.051754504442215
8300.0,64.3647689819336,2.051754504442215
8400.0,61.70484161376953,2.1359043518702188
8500.0,62.29543685913086,2.0603867371877036
8600.0,55.19393539428711,2.033318797747294
8700.0,55.19393539428711,2.033318797747294
8800.0,64.29904174804688,1.9515402764081955
8900.0,37.521575927734375,1.8801409254471462
9000.0,46.93892288208008,1.7778913329044979
9100.0,39.16518020629883,2.034699966510137
9200.0,39.16518020629883,2.034699966510137
9300.0,50.237850189208984,2.0541337529818215
9400.0,45.500423431396484,1.944071114063263
9500.0,59.34616470336914,1.8226050237814586
9600.0,59.34616470336914,1.8226050237814586
9700.0,50.051177978515625,1.8636172314484913
9800.0,29.67040252685547,2.0474972128868103
9900.0,32.2779541015625,1.9884926329056423
10000.0,36.570404052734375,1.9903618444999058
10100.0,36.570404052734375,1.9903618444999058
