episode,timesteps,reward,length
1,90.0,419.784517,90.0
2,180.0,409.65582,90.0
3,270.0,411.706598,90.0
4,360.0,416.833562,90.0
5,450.0,407.784191,90.0
6,540.0,408.258042,90.0
7,630.0,418.734081,90.0
8,720.0,392.364434,90.0
9,810.0,413.440479,90.0
10,900.0,422.244866,90.0
11,990.0,419.253073,90.0
12,1080.0,411.981808,90.0
13,1170.0,415.826753,90.0
14,1260.0,417.731445,90.0
15,1350.0,418.509728,90.0
16,1440.0,421.163239,90.0
17,1530.0,406.744942,90.0
18,1620.0,417.160372,90.0
19,1710.0,425.409309,90.0
20,1800.0,410.224064,90.0
21,1890.0,416.155339,90.0
22,1980.0,427.720608,90.0
23,2070.0,422.287243,90.0
24,2160.0,410.692979,90.0
25,2250.0,428.498022,90.0
26,2340.0,426.43412,90.0
27,2430.0,414.232628,90.0
28,2520.0,434.709702,90.0
29,2610.0,425.348147,90.0
30,2700.0,439.893045,90.0
31,2790.0,418.334049,90.0
32,2880.0,415.549701,90.0
33,2970.0,421.980626,90.0
34,3060.0,345.709178,90.0
35,3150.0,434.264878,90.0
36,3240.0,426.120896,90.0
37,3330.0,424.333451,90.0
38,3420.0,419.826131,90.0
39,3510.0,427.720733,90.0
40,3600.0,427.162573,90.0
41,3690.0,436.3376,90.0
42,3780.0,416.914588,90.0
43,3870.0,373.680584,90.0
44,3960.0,433.666077,90.0
45,4050.0,438.300252,90.0
46,4140.0,438.935718,90.0
47,4230.0,425.731165,90.0
48,4320.0,413.34816,90.0
49,4410.0,424.683915,90.0
50,4500.0,418.842863,90.0
51,4590.0,442.618344,90.0
52,4680.0,408.622597,90.0
53,4770.0,418.037726,90.0
54,4860.0,409.682576,90.0
55,4950.0,431.824155,90.0
56,5040.0,415.91025,90.0
57,5130.0,434.160014,90.0
58,5220.0,421.61937,90.0
59,5310.0,423.330962,90.0
60,5400.0,441.206034,90.0
61,5490.0,385.47615,90.0
62,5580.0,443.240304,90.0
63,5670.0,420.776878,90.0
64,5760.0,415.790379,90.0
65,5850.0,378.02508,90.0
66,5940.0,393.792276,90.0
67,6030.0,438.885508,90.0
68,6120.0,449.156536,90.0
69,6210.0,435.003922,90.0
70,6300.0,447.159637,90.0
71,6390.0,433.751264,90.0
72,6480.0,436.274488,90.0
73,6570.0,433.552998,90.0
74,6660.0,405.848856,90.0
75,6750.0,433.68367,90.0
76,6840.0,447.314557,90.0
77,6930.0,424.18118,90.0
78,7020.0,424.202616,90.0
79,7110.0,406.394816,90.0
80,7200.0,429.88218,90.0
81,7290.0,409.838312,90.0
82,7380.0,449.866621,90.0
83,7470.0,443.652229,90.0
84,7560.0,412.707897,90.0
85,7650.0,386.834974,90.0
86,7740.0,432.695653,90.0
87,7830.0,442.379987,90.0
88,7920.0,415.704559,90.0
89,8010.0,429.07977,90.0
90,8100.0,445.232304,90.0
91,8190.0,426.992744,90.0
92,8280.0,433.461782,90.0
93,8370.0,416.260844,90.0
94,8460.0,445.99359,90.0
95,8550.0,430.973944,90.0
96,8640.0,446.49019,90.0
97,8730.0,414.521983,90.0
98,8820.0,400.663584,90.0
99,8910.0,440.082344,90.0
100,9000.0,354.86506,90.0
101,9090.0,432.863595,90.0
102,9180.0,427.201243,90.0
103,9270.0,436.147128,90.0
104,9360.0,426.481519,90.0
105,9450.0,452.466795,90.0
106,9540.0,447.433078,90.0
107,9630.0,422.653916,90.0
108,9720.0,415.369853,90.0
109,9810.0,402.957099,90.0
110,9900.0,438.547318,90.0
111,9990.0,418.65805,90.0
112,10080.0,439.857861,90.0
113,10170.0,423.231046,90.0
114,10260.0,446.687007,90.0
115,10350.0,411.006217,90.0
116,10440.0,403.579727,90.0
117,10530.0,429.063592,90.0
118,10620.0,404.239514,90.0
119,10710.0,429.271235,90.0
120,10800.0,423.85451,90.0
121,10890.0,423.037192,90.0
122,10980.0,425.613629,90.0
123,11070.0,424.163794,90.0
124,11160.0,423.923096,90.0
125,11250.0,432.214466,90.0
126,11340.0,421.188721,90.0
127,11430.0,433.253723,90.0
128,11520.0,438.84414,90.0
129,11610.0,430.328571,90.0
130,11700.0,433.604896,90.0
131,11790.0,436.309036,90.0
132,11880.0,419.759895,90.0
133,11970.0,426.027242,90.0
134,12060.0,430.787711,90.0
135,12150.0,426.707121,90.0
136,12240.0,449.565394,90.0
137,12330.0,430.535253,90.0
138,12420.0,421.803528,90.0
139,12510.0,442.084672,90.0
140,12600.0,446.370765,90.0
141,12690.0,445.731793,90.0
142,12780.0,364.234401,90.0
143,12870.0,451.161626,90.0
144,12960.0,434.430139,90.0
145,13050.0,419.167009,90.0
146,13140.0,424.459838,90.0
147,13230.0,432.706608,90.0
148,13320.0,438.802416,90.0
149,13410.0,447.907927,90.0
150,13500.0,388.582634,90.0
151,13590.0,440.753477,90.0
152,13680.0,396.636961,90.0
153,13770.0,451.863954,90.0
154,13860.0,373.132924,90.0
155,13950.0,431.570451,90.0
156,14040.0,419.843349,90.0
157,14130.0,386.761542,90.0
158,14220.0,413.32693,90.0
159,14310.0,432.077066,90.0
160,14400.0,393.452141,90.0
161,14490.0,403.834108,90.0
162,14580.0,424.1566,90.0
163,14670.0,431.3775,90.0
164,14760.0,400.089382,90.0
165,14850.0,414.422178,90.0
166,14940.0,392.047373,90.0
167,15030.0,427.453629,90.0
168,15120.0,380.7806,90.0
169,15210.0,439.396525,90.0
170,15300.0,436.831632,90.0
171,15390.0,432.8122,90.0
172,15480.0,428.813407,90.0
173,15570.0,446.104347,90.0
174,15660.0,451.43611,90.0
175,15750.0,441.057214,90.0
176,15840.0,431.606523,90.0
177,15930.0,417.929274,90.0
178,16020.0,423.47516,90.0
179,16110.0,441.06961,90.0
180,16200.0,435.916754,90.0
181,16290.0,405.957932,90.0
182,16380.0,405.3153,90.0
183,16470.0,435.499465,90.0
184,16560.0,431.153407,90.0
185,16650.0,430.709509,90.0
186,16740.0,443.440024,90.0
187,16830.0,387.881505,90.0
188,16920.0,377.911584,90.0
189,17010.0,399.941679,90.0
190,17100.0,434.030421,90.0
191,17190.0,424.787848,90.0
192,17280.0,427.532276,90.0
193,17370.0,439.357283,90.0
194,17460.0,437.359243,90.0
195,17550.0,381.58545,90.0
196,17640.0,371.312167,90.0
197,17730.0,400.115844,90.0
198,17820.0,442.806498,90.0
199,17910.0,436.704549,90.0
200,18000.0,430.497385,90.0
201,18090.0,400.420511,90.0
202,18180.0,390.220548,90.0
203,18270.0,372.701997,90.0
204,18360.0,434.256959,90.0
205,18450.0,425.580912,90.0
206,18540.0,445.528378,90.0
207,18630.0,376.308363,90.0
208,18720.0,438.153373,90.0
209,18810.0,440.830662,90.0
210,18900.0,443.555297,90.0
211,18990.0,424.878572,90.0
212,19080.0,443.986947,90.0
213,19170.0,426.72906,90.0
214,19260.0,419.781132,90.0
215,19350.0,435.910578,90.0
216,19440.0,424.895555,90.0
217,19530.0,434.274641,90.0
218,19620.0,434.053275,90.0
219,19710.0,426.407461,90.0
220,19800.0,401.023855,90.0
221,19890.0,445.221501,90.0
222,19980.0,438.963718,90.0
223,20070.0,419.222519,90.0
224,20160.0,434.877472,90.0
225,20250.0,413.639365,90.0
226,20340.0,399.280289,90.0
227,20430.0,387.992967,90.0
228,20520.0,432.625161,90.0
229,20610.0,440.608022,90.0
230,20700.0,441.622567,90.0
231,20790.0,418.794571,90.0
232,20880.0,395.121096,90.0
233,20970.0,448.711184,90.0
234,21060.0,338.250694,90.0
235,21150.0,415.452199,90.0
236,21240.0,409.941639,90.0
237,21330.0,380.987415,90.0
238,21420.0,425.984632,90.0
239,21510.0,422.935788,90.0
240,21600.0,451.621489,90.0
241,21690.0,423.425639,90.0
242,21780.0,451.489036,90.0
243,21870.0,437.815517,90.0
244,21960.0,428.703424,90.0
245,22050.0,323.715061,90.0
246,22140.0,365.250429,90.0
247,22230.0,449.622059,90.0
248,22320.0,406.227125,90.0
249,22410.0,441.05103,90.0
250,22500.0,318.090787,90.0
251,22590.0,428.652504,90.0
252,22680.0,431.259601,90.0
253,22770.0,384.627549,90.0
254,22851.0,317.995737,81.0
255,22941.0,377.126648,90.0
256,23031.0,441.387792,90.0
257,23121.0,385.953398,90.0
258,23211.0,437.368015,90.0
259,23292.0,333.74568,81.0
260,23375.0,234.392696,83.0
261,23465.0,424.431169,90.0
262,23555.0,425.731059,90.0
263,23645.0,435.292016,90.0
264,23735.0,404.483219,90.0
265,23825.0,415.447408,90.0
266,23915.0,408.037085,90.0
267,24005.0,447.548881,90.0
268,24095.0,383.910272,90.0
269,24185.0,359.391895,90.0
270,24275.0,440.331342,90.0
271,24365.0,395.217092,90.0
272,24438.0,262.96642,73.0
273,24528.0,380.897651,90.0
274,24618.0,293.366347,90.0
275,24708.0,335.251833,90.0
276,24798.0,444.601692,90.0
277,24888.0,424.191413,90.0
278,24978.0,378.417457,90.0
279,25068.0,396.697314,90.0
