timesteps,loss,entropy
600.0,11185.390625,2.3024768183628717
700.0,11185.390625,2.3024768183628717
800.0,11185.390625,2.3024768183628717
900.0,11185.390625,2.3024768183628717
1000.0,11185.390625,2.3024768183628717
1100.0,12781.953125,2.3021351049343743
1200.0,12781.953125,2.3021351049343743
1300.0,12781.953125,2.3021351049343743
1400.0,12781.953125,2.3021351049343743
1500.0,12781.953125,2.3021351049343743
1600.0,15222.380859375,2.3019520342350006
1700.0,15222.380859375,2.3019520342350006
1800.0,15222.380859375,2.3019520342350006
1900.0,15222.380859375,2.3019520342350006
2000.0,15222.380859375,2.3019520342350006
2100.0,12189.404296875,2.3016625146071115
2200.0,12189.404296875,2.3016625146071115
2300.0,12189.404296875,2.3016625146071115
2400.0,12189.404296875,2.3016625146071115
2500.0,12189.404296875,2.3016625146071115
2600.0,10972.9052734375,2.301211585601171
2700.0,10972.9052734375,2.301211585601171
2800.0,10972.9052734375,2.301211585601171
2900.0,10972.9052734375,2.301211585601171
3000.0,10972.9052734375,2.301211585601171
3100.0,13261.35546875,2.3006209631760917
3200.0,13261.35546875,2.3006209631760917
3300.0,13261.35546875,2.3006209631760917
3400.0,13261.35546875,2.3006209631760917
3500.0,13261.35546875,2.3006209631760917
3600.0,14072.8310546875,2.300043279925982
3700.0,14072.8310546875,2.300043279925982
3800.0,14072.8310546875,2.300043279925982
3900.0,14072.8310546875,2.300043279925982
4000.0,14072.8310546875,2.300043279925982
4100.0,14675.953125,2.2997995217641196
4200.0,14675.953125,2.2997995217641196
4300.0,14675.953125,2.2997995217641196
4400.0,14675.953125,2.2997995217641196
4500.0,14675.953125,2.2997995217641196
4600.0,14675.953125,2.2997995217641196
4700.0,11288.6279296875,2.2994139095147452
4800.0,11288.6279296875,2.2994139095147452
4900.0,11288.6279296875,2.2994139095147452
5000.0,11288.6279296875,2.2994139095147452
5100.0,11288.6279296875,2.2994139095147452
5200.0,14584.6689453125,2.2995561063289642
5300.0,14584.6689453125,2.2995561063289642
5400.0,14584.6689453125,2.2995561063289642
5500.0,14584.6689453125,2.2995561063289642
5600.0,14584.6689453125,2.2995561063289642
5700.0,14200.8642578125,2.2996989538272223
5800.0,14200.8642578125,2.2996989538272223
5900.0,14200.8642578125,2.2996989538272223
6000.0,14200.8642578125,2.2996989538272223
6100.0,14200.8642578125,2.2996989538272223
6200.0,13085.3935546875,2.2997039357821145
6300.0,13085.3935546875,2.2997039357821145
6400.0,13085.3935546875,2.2997039357821145
6500.0,13085.3935546875,2.2997039357821145
6600.0,13085.3935546875,2.2997039357821145
6700.0,15455.2216796875,2.3001742362976074
6800.0,15455.2216796875,2.3001742362976074
6900.0,15455.2216796875,2.3001742362976074
7000.0,15455.2216796875,2.3001742362976074
7100.0,15455.2216796875,2.3001742362976074
7200.0,13949.830078125,2.300270120302836
7300.0,13949.830078125,2.300270120302836
7400.0,13949.830078125,2.300270120302836
7500.0,13949.830078125,2.300270120302836
7600.0,13949.830078125,2.300270120302836
7700.0,10720.306640625,2.300252561767896
7800.0,10720.306640625,2.300252561767896
7900.0,10720.306640625,2.300252561767896
8000.0,10720.306640625,2.300252561767896
8100.0,10720.306640625,2.300252561767896
8200.0,14339.2890625,2.2999496112267175
8300.0,14339.2890625,2.2999496112267175
8400.0,14339.2890625,2.2999496112267175
8500.0,14339.2890625,2.2999496112267175
8600.0,14339.2890625,2.2999496112267175
8700.0,14339.2890625,2.2999496112267175
8800.0,13612.888671875,2.3001507818698883
8900.0,13612.888671875,2.3001507818698883
9000.0,13612.888671875,2.3001507818698883
9100.0,13612.888671875,2.3001507818698883
9200.0,13612.888671875,2.3001507818698883
9300.0,15701.8505859375,2.2997854202985764
9400.0,15701.8505859375,2.2997854202985764
9500.0,15701.8505859375,2.2997854202985764
9600.0,15701.8505859375,2.2997854202985764
9700.0,15701.8505859375,2.2997854202985764
9800.0,14122.5400390625,2.2991533229748407
9900.0,14122.5400390625,2.2991533229748407
10000.0,14122.5400390625,2.2991533229748407
10100.0,14122.5400390625,2.2991533229748407
10200.0,14122.5400390625,2.2991533229748407
10300.0,12825.10546875,2.299313247203827
10400.0,12825.10546875,2.299313247203827
10500.0,12825.10546875,2.299313247203827
10600.0,12825.10546875,2.299313247203827
10700.0,12825.10546875,2.299313247203827
10800.0,14189.2294921875,2.299722045660019
10900.0,14189.2294921875,2.299722045660019
11000.0,14189.2294921875,2.299722045660019
11100.0,14189.2294921875,2.299722045660019
11200.0,14189.2294921875,2.299722045660019
11300.0,11526.7705078125,2.299200231830279
11400.0,11526.7705078125,2.299200231830279
11500.0,11526.7705078125,2.299200231830279
11600.0,11526.7705078125,2.299200231830279
11700.0,11526.7705078125,2.299200231830279
11800.0,12736.607421875,2.298866460720698
11900.0,12736.607421875,2.298866460720698
12000.0,12736.607421875,2.298866460720698
12100.0,12736.607421875,2.298866460720698
12200.0,12736.607421875,2.298866460720698
12300.0,13459.818359375,2.2984139869610467
12400.0,13459.818359375,2.2984139869610467
12500.0,13459.818359375,2.2984139869610467
12600.0,13459.818359375,2.2984139869610467
12700.0,13459.818359375,2.2984139869610467
12800.0,13459.818359375,2.2984139869610467
12900.0,12480.4501953125,2.2986090977986655
13000.0,12480.4501953125,2.2986090977986655
13100.0,12480.4501953125,2.2986090977986655
13200.0,12480.4501953125,2.2986090977986655
13300.0,12480.4501953125,2.2986090977986655
13400.0,13273.958984375,2.2983010162909827
13500.0,13273.958984375,2.2983010162909827
13600.0,13273.958984375,2.2983010162909827
13700.0,13273.958984375,2.2983010162909827
13800.0,13273.958984375,2.2983010162909827
13900.0,11559.2041015625,2.2978109270334244
14000.0,11559.2041015625,2.2978109270334244
14100.0,11559.2041015625,2.2978109270334244
14200.0,11559.2041015625,2.2978109270334244
14300.0,11559.2041015625,2.2978109270334244
14400.0,12794.8681640625,2.2980367491642633
14500.0,12794.8681640625,2.2980367491642633
14600.0,12794.8681640625,2.2980367491642633
14700.0,12794.8681640625,2.2980367491642633
14800.0,12794.8681640625,2.2980367491642633
14900.0,16344.3984375,2.297928457458814
15000.0,16344.3984375,2.297928457458814
15100.0,16344.3984375,2.297928457458814
15200.0,16344.3984375,2.297928457458814
15300.0,16344.3984375,2.297928457458814
15400.0,13662.8828125,2.2974120676517487
15500.0,13662.8828125,2.2974120676517487
15600.0,13662.8828125,2.2974120676517487
15700.0,13662.8828125,2.2974120676517487
15800.0,13662.8828125,2.2974120676517487
15900.0,14215.3642578125,2.2980432212352753
16000.0,14215.3642578125,2.2980432212352753
16100.0,14215.3642578125,2.2980432212352753
16200.0,14215.3642578125,2.2980432212352753
16300.0,14215.3642578125,2.2980432212352753
16400.0,12810.205078125,2.297512799501419
16500.0,12810.205078125,2.297512799501419
16600.0,12810.205078125,2.297512799501419
16700.0,12810.205078125,2.297512799501419
16800.0,12810.205078125,2.297512799501419
16900.0,13936.1171875,2.2965806424617767
17000.0,13936.1171875,2.2965806424617767
17100.0,13936.1171875,2.2965806424617767
17200.0,13936.1171875,2.2965806424617767
17300.0,13936.1171875,2.2965806424617767
17400.0,13936.1171875,2.2965806424617767
17500.0,13220.072265625,2.2961471577485404
17600.0,13220.072265625,2.2961471577485404
17700.0,13220.072265625,2.2961471577485404
17800.0,13220.072265625,2.2961471577485404
17900.0,13220.072265625,2.2961471577485404
18000.0,13605.4658203125,2.295981710155805
18100.0,13605.4658203125,2.295981710155805
18200.0,13605.4658203125,2.295981710155805
18300.0,13605.4658203125,2.295981710155805
18400.0,13605.4658203125,2.295981710155805
18500.0,13646.3125,2.2955224364995956
18600.0,13646.3125,2.2955224364995956
18700.0,13646.3125,2.2955224364995956
18800.0,13646.3125,2.2955224364995956
18900.0,13646.3125,2.2955224364995956
19000.0,13152.1796875,2.2952974041303
