episode,timesteps,reward,length
1,90.0,405.9888206692428,90.0
2,180.0,419.9955917732563,90.0
3,270.0,414.31403634432064,90.0
4,360.0,386.1965986920056,90.0
5,450.0,417.4365953755662,90.0
6,540.0,368.2835814025038,90.0
7,630.0,389.85234938606305,90.0
8,720.0,415.3463186719232,90.0
9,810.0,418.6080696393433,90.0
10,900.0,382.86050786478535,90.0
11,990.0,404.0535252420536,90.0
12,1080.0,416.9235543605343,90.0
13,1170.0,417.43234693774866,90.0
14,1260.0,406.51186975502554,90.0
15,1350.0,422.0997419881384,90.0
16,1440.0,405.7015314382332,90.0
17,1530.0,412.0828539850236,90.0
18,1620.0,408.2892990584288,90.0
19,1710.0,400.0849714958473,90.0
20,1800.0,413.884329614039,90.0
21,1890.0,400.9395211270784,90.0
22,1980.0,388.46064053865126,90.0
23,2070.0,414.5623774981245,90.0
24,2160.0,413.4193323437854,90.0
25,2250.0,412.2859517927835,90.0
26,2340.0,425.85311334053335,90.0
27,2430.0,414.52776217971757,90.0
28,2520.0,405.47135432617426,90.0
29,2610.0,420.0743480482741,90.0
30,2700.0,409.71297199195834,90.0
31,2790.0,414.8391712666927,90.0
32,2880.0,401.67442858263024,90.0
33,2970.0,422.233429794787,90.0
34,3060.0,399.9401394434466,90.0
35,3150.0,402.14274116965623,90.0
36,3240.0,402.999587990664,90.0
37,3330.0,423.0253827496828,90.0
38,3420.0,401.8630554770616,90.0
39,3510.0,393.70826554319694,90.0
40,3600.0,414.5404108574825,90.0
41,3690.0,398.1750151337576,90.0
42,3780.0,428.447157532695,90.0
43,3870.0,387.8280334010168,90.0
44,3960.0,422.7553771705166,90.0
45,4050.0,369.8846610970418,90.0
46,4140.0,387.9049660264857,90.0
47,4230.0,424.43222228437133,90.0
48,4320.0,394.68875254395977,90.0
49,4410.0,406.93003058453485,90.0
50,4500.0,419.62213799575704,90.0
51,4590.0,417.13721438452154,90.0
52,4680.0,422.618379076572,90.0
53,4770.0,394.64708890606875,90.0
54,4860.0,420.7614746217878,90.0
55,4950.0,412.9715298555554,90.0
56,5040.0,419.3070944803529,90.0
57,5130.0,418.41106573016896,90.0
58,5220.0,424.61426351942873,90.0
59,5310.0,413.3465934807241,90.0
60,5400.0,413.5748259982764,90.0
61,5490.0,416.9135638720212,90.0
62,5580.0,408.44970037958143,90.0
63,5670.0,427.35867538914914,90.0
64,5760.0,423.8851647896311,90.0
65,5850.0,409.13148917706764,90.0
66,5940.0,397.2354750979905,90.0
67,6030.0,407.4149056071944,90.0
68,6120.0,399.19365202727164,90.0
69,6210.0,361.44151572881736,90.0
70,6300.0,394.87242102717,90.0
71,6390.0,399.97504860492,90.0
72,6480.0,386.15897987862843,90.0
73,6570.0,411.201621268479,90.0
74,6660.0,394.60817201939363,90.0
75,6750.0,414.18051129745993,90.0
76,6840.0,414.3511866748205,90.0
77,6930.0,423.9204038290506,90.0
78,7020.0,385.44041084373475,90.0
79,7110.0,408.9205514601311,90.0
80,7200.0,408.8969601296102,90.0
81,7290.0,426.382056766078,90.0
82,7380.0,399.48313522688846,90.0
83,7470.0,414.9592813798699,90.0
84,7560.0,424.12632273173244,90.0
85,7650.0,421.35309748919775,90.0
86,7740.0,425.2774815213641,90.0
87,7830.0,420.6391692253876,90.0
