timesteps,entropy,loss
90.0,2.2963104248046875,
180.0,2.2961106300354004,
270.0,2.2965359687805176,
360.0,2.2948222160339355,
450.0,2.2954649925231934,
540.0,2.2921180725097656,
630.0,2.2975809574127197,
720.0,2.297823905944824,
810.0,2.297280788421631,
900.0,2.290900230407715,
990.0,2.2917988300323486,
1080.0,2.2958693504333496,-0.03713493421673775
1170.0,2.2927231788635254,
1260.0,2.2910475730895996,
1350.0,2.291813373565674,
1440.0,2.2930846214294434,
1530.0,2.297170400619507,
1620.0,2.2947185039520264,
1710.0,2.2961905002593994,
1800.0,2.296468734741211,
1890.0,2.296909809112549,
1980.0,2.2965426445007324,
2070.0,2.295722007751465,
2160.0,2.2907588481903076,-0.03401746228337288
2250.0,2.2957725524902344,
2340.0,2.2960500717163086,
2430.0,2.295811891555786,
2520.0,2.2910730838775635,
2610.0,2.295013189315796,
2700.0,2.2953264713287354,
2790.0,2.295841693878174,
2880.0,2.2956323623657227,
2970.0,2.2932841777801514,
3060.0,2.2913451194763184,
3150.0,2.2938222885131836,
3240.0,2.295128345489502,-0.02569887787103653
3330.0,2.293278217315674,
3420.0,2.2940144538879395,
3510.0,2.2895584106445312,
3600.0,2.2899670600891113,
3690.0,2.293982982635498,
3780.0,2.2894647121429443,
3870.0,2.2943994998931885,
3960.0,2.289273500442505,
4050.0,2.2957355976104736,
4140.0,2.2938740253448486,
4230.0,2.2938499450683594,
4320.0,2.296194553375244,-0.04030795767903328
4410.0,2.295295476913452,
4500.0,2.2920961380004883,
4590.0,2.289339780807495,
4680.0,2.2947745323181152,
4770.0,2.2895429134368896,
4860.0,2.2888472080230713,
4950.0,2.2911033630371094,
5040.0,2.2955987453460693,
5130.0,2.2925608158111572,
5220.0,2.2904698848724365,
5310.0,2.2899787425994873,
5400.0,2.2888286113739014,-0.037311386317014694
5490.0,2.2892115116119385,
5580.0,2.295635461807251,
5670.0,2.2889480590820312,
5760.0,2.2935032844543457,
5850.0,2.292482376098633,
5940.0,2.2951507568359375,
6030.0,2.2957239151000977,
6120.0,2.289987325668335,
6210.0,2.295959949493408,
6300.0,2.293546438217163,
6390.0,2.290194034576416,
6480.0,2.288771390914917,-0.04378405585885048
6570.0,2.295234441757202,
6660.0,2.295975685119629,
6750.0,2.2957043647766113,
6840.0,2.2958786487579346,
6930.0,2.290653705596924,
7020.0,2.29545259475708,
7110.0,2.2932419776916504,
7200.0,2.295419216156006,
7290.0,2.2890546321868896,
7380.0,2.29011869430542,
7470.0,2.292301654815674,
7560.0,2.294677972793579,-0.03485720604658127
7650.0,2.287835121154785,
7740.0,2.2892727851867676,
7830.0,2.2930970191955566,
7920.0,2.2877655029296875,
8010.0,2.2948081493377686,
8100.0,2.287391424179077,
8190.0,2.2945637702941895,
8280.0,2.2904794216156006,
8370.0,2.2947399616241455,
8460.0,2.2904908657073975,
8550.0,2.2943077087402344,
8640.0,2.2940738201141357,-0.04059310257434845
8730.0,2.287909746170044,
8820.0,2.286388635635376,
8910.0,2.2907159328460693,
9000.0,2.2902779579162598,
9090.0,2.2884840965270996,
9180.0,2.294306755065918,
9270.0,2.2910125255584717,
9360.0,2.2892065048217773,
9450.0,2.289140224456787,
9540.0,2.2899138927459717,
9630.0,2.287977695465088,
9720.0,2.28546142578125,-0.04180343449115753
9810.0,2.2872090339660645,
9900.0,2.289478302001953,
9990.0,2.285463809967041,
10080.0,2.2875518798828125,
10170.0,2.2926297187805176,
10260.0,2.2882964611053467,
10350.0,2.289031982421875,
10440.0,2.2901620864868164,
10530.0,2.2864327430725098,
10620.0,2.293898105621338,
10710.0,2.2892935276031494,
10800.0,2.286240816116333,-0.03377065062522888
10890.0,2.2922682762145996,
10980.0,2.2870562076568604,
11070.0,2.292146921157837,
11160.0,2.291245460510254,
11250.0,2.28729248046875,
11340.0,2.2834155559539795,
11430.0,2.2904672622680664,
11520.0,2.285658836364746,
11610.0,2.29341197013855,
11700.0,2.2876291275024414,
11790.0,2.2916650772094727,
11880.0,2.289947032928467,-0.03413315489888191
11970.0,2.285921812057495,
12060.0,2.290274143218994,
12150.0,2.2872021198272705,
12240.0,2.28954815864563,
12330.0,2.2917559146881104,
12420.0,2.2841861248016357,
12510.0,2.2843780517578125,
12600.0,2.288012981414795,
12690.0,2.2821366786956787,
12780.0,2.2826740741729736,
12870.0,2.2841570377349854,
12960.0,2.290764808654785,-0.031891118735075
13050.0,2.284660816192627,
13140.0,2.2813947200775146,
13230.0,2.2839725017547607,
13320.0,2.2897894382476807,
13410.0,2.2866017818450928,
13500.0,2.288883924484253,
13590.0,2.2892394065856934,
13680.0,2.2911434173583984,
13770.0,2.2898812294006348,
13860.0,2.2900593280792236,
13950.0,2.282900094985962,
14040.0,2.290959119796753,-0.031149432063102722
14130.0,2.286714792251587,
14220.0,2.288329601287842,
14310.0,2.2818686962127686,
14400.0,2.2902894020080566,
14490.0,2.288973093032837,
14580.0,2.282829523086548,
14670.0,2.2914795875549316,
14760.0,2.2822210788726807,
14850.0,2.2818548679351807,
14940.0,2.284332513809204,
15030.0,2.289273500442505,
15120.0,2.291935443878174,-0.03585352003574371
15210.0,2.290557622909546,
15300.0,2.2906534671783447,
15390.0,2.2905235290527344,
15480.0,2.291466474533081,
15570.0,2.2896642684936523,
15660.0,2.285308599472046,
15750.0,2.290522575378418,
15840.0,2.2834181785583496,
15930.0,2.2820656299591064,
16020.0,2.287209987640381,
16110.0,2.288767099380493,
16200.0,2.282162666320801,-0.036880169063806534
16290.0,2.288740634918213,
16380.0,2.291130304336548,
16470.0,2.2910077571868896,
16560.0,2.281662702560425,
16650.0,2.27970552444458,
16740.0,2.2821872234344482,
16830.0,2.2816925048828125,
16920.0,2.2858126163482666,
17010.0,2.2909326553344727,
17100.0,2.280971050262451,
17190.0,2.2900397777557373,
17280.0,2.2905945777893066,-0.03818988427519798
17370.0,2.287691116333008,
17460.0,2.2806403636932373,
17550.0,2.2885324954986572,
17640.0,2.2801520824432373,
17730.0,2.288499116897583,
17820.0,2.2802202701568604,
17910.0,2.2836599349975586,
18000.0,2.2896244525909424,
18090.0,2.2870280742645264,
18180.0,2.2892520427703857,
18270.0,2.2817513942718506,
18360.0,2.2817113399505615,-0.03191385790705681
18450.0,2.2796318531036377,
18540.0,2.2794225215911865,
18630.0,2.2890889644622803,
18720.0,2.283350706100464,
18810.0,2.2846145629882812,
18900.0,2.2900826930999756,
18990.0,2.288670778274536,
19080.0,2.2803821563720703,
19170.0,2.289750099182129,
19260.0,2.286565065383911,
19350.0,2.2873828411102295,
19440.0,2.279761791229248,-0.043687235563993454
19530.0,2.28511381149292,
19620.0,2.2897987365722656,
19710.0,2.278157949447632,
19800.0,2.279059410095215,
19890.0,2.281031370162964,
19980.0,2.287489891052246,
20070.0,2.289830446243286,
20160.0,2.289316177368164,
20250.0,2.2847163677215576,
20340.0,2.2827515602111816,
20430.0,2.278726100921631,
20520.0,2.288522720336914,-0.03398549184203148
20610.0,2.2870938777923584,
20700.0,2.2780776023864746,
20790.0,2.289294719696045,
20880.0,2.282841444015503,
20970.0,2.2854368686676025,
21060.0,2.2852792739868164,
21150.0,2.289703607559204,
21240.0,2.282663583755493,
21330.0,2.2867932319641113,
21420.0,2.2781100273132324,
21510.0,2.280736207962036,
21600.0,2.2804501056671143,-0.02067260444164276
