episode,timesteps,reward,length
1,90.0,402.0210335789398,90.0
2,180.0,408.39973815433234,90.0
3,270.0,410.796218577662,90.0
4,360.0,391.6424941123778,90.0
5,450.0,411.62996013165935,90.0
6,540.0,413.1713647681237,90.0
7,630.0,416.19938974139035,90.0
8,720.0,414.5478914638961,90.0
9,810.0,424.1959494387185,90.0
10,900.0,418.557237829865,90.0
11,990.0,421.20550695759596,90.0
12,1080.0,411.45817715011145,90.0
13,1170.0,416.71514848492825,90.0
14,1260.0,416.5184168689524,90.0
15,1350.0,394.1390801908146,90.0
16,1440.0,374.1775583482152,90.0
17,1530.0,423.3277754460363,90.0
18,1620.0,412.74588132378614,90.0
19,1710.0,421.48665252219007,90.0
20,1800.0,421.40161399651015,90.0
21,1890.0,423.658077257165,90.0
22,1980.0,405.2530325918685,90.0
23,2070.0,411.60077938355596,90.0
24,2160.0,404.97005570845914,90.0
25,2250.0,424.89974358898684,90.0
26,2340.0,398.1084679673123,90.0
27,2430.0,422.9105670480437,90.0
28,2520.0,412.5948267702942,90.0
29,2610.0,404.7279927169591,90.0
30,2700.0,417.03107632254745,90.0
31,2790.0,418.9038507574673,90.0
32,2880.0,418.31540105509987,90.0
33,2970.0,397.96638391054825,90.0
34,3060.0,404.54172214378883,90.0
35,3150.0,399.1869266023103,90.0
36,3240.0,424.2370677316955,90.0
37,3330.0,402.5631169487701,90.0
38,3420.0,417.49633693740014,90.0
39,3510.0,403.1449303846988,90.0
40,3600.0,407.07031630099783,90.0
41,3690.0,427.24067661324455,90.0
42,3780.0,403.6855470656284,90.0
43,3870.0,415.12452750973836,90.0
44,3960.0,414.1696438836036,90.0
45,4050.0,419.9951478237675,90.0
46,4140.0,424.00083633729344,90.0
47,4230.0,383.55333816324685,90.0
48,4320.0,422.5587153599548,90.0
49,4410.0,417.5144794858504,90.0
50,4500.0,418.9132622853393,90.0
51,4590.0,415.8534645988394,90.0
52,4680.0,427.09236195552603,90.0
53,4770.0,421.2603690320963,90.0
54,4860.0,418.1153460575276,90.0
55,4950.0,420.31794114294144,90.0
56,5040.0,420.6253792546117,90.0
57,5130.0,414.3207623531106,90.0
58,5220.0,418.7092924737126,90.0
59,5310.0,406.05403985658677,90.0
60,5400.0,397.7844322704064,90.0
61,5490.0,411.2468083965422,90.0
62,5580.0,396.170509772192,90.0
63,5670.0,405.97182588504785,90.0
64,5760.0,404.62219938937756,90.0
65,5850.0,422.1399020508751,90.0
66,5940.0,407.80524560917576,90.0
67,6030.0,424.6900752124868,90.0
68,6120.0,401.41132072163293,90.0
69,6210.0,423.64409812053947,90.0
70,6300.0,421.3928253180047,90.0
71,6390.0,415.5569431247754,90.0
72,6480.0,366.4578817287362,90.0
73,6570.0,414.35799160340713,90.0
74,6660.0,411.51232593098007,90.0
75,6750.0,418.1752186382572,90.0
76,6840.0,413.1103916477115,90.0
77,6930.0,416.6963266572937,90.0
78,7020.0,425.03346710640926,90.0
79,7110.0,426.98175566541835,90.0
80,7200.0,415.352642744626,90.0
81,7290.0,408.05624832459324,90.0
82,7380.0,393.46202621424175,90.0
83,7470.0,415.290589651117,90.0
84,7560.0,415.91863236846586,90.0
85,7650.0,409.2851708435665,90.0
86,7740.0,414.45761047650745,90.0
87,7830.0,425.22135143469734,90.0
88,7920.0,420.7940447308119,90.0
89,8010.0,411.127453879912,90.0
90,8100.0,399.06892162271225,90.0
91,8190.0,411.5551670969112,90.0
92,8280.0,405.4690146464111,90.0
93,8370.0,427.40897206706444,90.0
94,8460.0,411.124979996728,90.0
95,8550.0,424.37270404297436,90.0
96,8640.0,407.72408650022146,90.0
97,8730.0,421.30174501620894,90.0
98,8820.0,414.2263277758984,90.0
99,8910.0,396.6981438798493,90.0
100,9000.0,413.97891051844147,90.0
101,9090.0,406.16203190725975,90.0
102,9180.0,416.2264542865859,90.0
103,9270.0,419.01735969472026,90.0
104,9360.0,411.05105073756476,90.0
105,9450.0,407.71629173438504,90.0
106,9540.0,418.5599032296618,90.0
107,9630.0,399.0103666325661,90.0
108,9720.0,403.60469844962313,90.0
109,9810.0,408.2429500238467,90.0
110,9900.0,401.25288013518644,90.0
111,9990.0,413.1629778002967,90.0
112,10080.0,403.83098071638574,90.0
113,10170.0,418.65729492533086,90.0
114,10260.0,404.0236287816522,90.0
115,10350.0,420.18940272130016,90.0
116,10440.0,418.6083838706149,90.0
117,10530.0,415.3225343822657,90.0
118,10620.0,428.50343003819887,90.0
119,10710.0,405.68259037060704,90.0
120,10800.0,402.14010040429235,90.0
121,10890.0,420.707270456737,90.0
122,10980.0,402.59419688214206,90.0
123,11070.0,404.70207483066747,90.0
124,11160.0,425.47603394291974,90.0
125,11250.0,427.14096532084125,90.0
126,11340.0,403.2651208079987,90.0
127,11430.0,419.86001481891014,90.0
128,11520.0,426.0437170052755,90.0
129,11610.0,422.9735895092783,90.0
130,11700.0,409.8500195892117,90.0
131,11790.0,407.84345603252206,90.0
132,11880.0,408.8393276453039,90.0
133,11970.0,419.0593650385059,90.0
134,12060.0,409.25020635150213,90.0
135,12150.0,406.59932518856783,90.0
136,12240.0,411.7372295240844,90.0
137,12330.0,419.3092657617347,90.0
138,12420.0,417.360813497425,90.0
139,12510.0,398.8924700937358,90.0
140,12600.0,403.5426881209451,90.0
141,12690.0,408.50416527050885,90.0
142,12780.0,396.39803812781247,90.0
143,12870.0,410.7718479840708,90.0
144,12960.0,428.751652194694,90.0
145,13050.0,433.751405094337,90.0
146,13140.0,403.77466292944985,90.0
147,13230.0,423.37094331097865,90.0
148,13320.0,414.19338748556663,90.0
149,13410.0,410.86096185507154,90.0
150,13500.0,400.3874550093209,90.0
151,13590.0,425.1788358795985,90.0
152,13680.0,412.3311850013172,90.0
153,13770.0,412.3355935855668,90.0
154,13860.0,401.26988529501625,90.0
155,13950.0,419.4870699244184,90.0
156,14040.0,415.0190488885605,90.0
157,14130.0,394.97564300554546,90.0
158,14220.0,422.63503687676564,90.0
159,14310.0,407.54816746372535,90.0
160,14400.0,418.624559471672,90.0
161,14490.0,415.6813436700461,90.0
162,14580.0,373.95943687371886,90.0
163,14670.0,427.8769252738111,90.0
164,14760.0,410.5025716027979,90.0
165,14850.0,413.3230043475734,90.0
166,14940.0,415.884955777549,90.0
167,15030.0,408.36748046056647,90.0
168,15120.0,426.4746704690744,90.0
169,15210.0,424.0688614043841,90.0
170,15300.0,419.9511321777527,90.0
171,15390.0,419.12825252398545,90.0
172,15480.0,409.5288064743648,90.0
173,15570.0,401.7872585326849,90.0
174,15660.0,409.038585590017,90.0
175,15750.0,423.47633101985184,90.0
176,15840.0,417.2039619175745,90.0
177,15930.0,382.43752457207023,90.0
178,16020.0,426.88464199342883,90.0
179,16110.0,426.65964656417185,90.0
180,16200.0,413.38984764789575,90.0
181,16290.0,401.8863152161654,90.0
182,16380.0,423.24892319239376,90.0
183,16470.0,410.7137501391693,90.0
184,16560.0,409.19474650106883,90.0
185,16650.0,378.0695612617058,90.0
186,16740.0,412.5890480669331,90.0
187,16830.0,411.8874934525008,90.0
188,16920.0,427.96626524611065,90.0
189,17010.0,418.9462550365228,90.0
190,17100.0,423.13913695206435,90.0
191,17190.0,422.7581164164278,90.0
192,17280.0,417.5355503368352,90.0
193,17370.0,425.81918689719276,90.0
194,17460.0,411.82435941976115,90.0
195,17550.0,425.93572700839417,90.0
196,17640.0,410.09565259816986,90.0
197,17730.0,422.30823561519287,90.0
198,17820.0,415.11291604885173,90.0
199,17910.0,411.91101969230243,90.0
200,18000.0,412.38288188992465,90.0
201,18090.0,402.27828725033885,90.0
202,18180.0,416.9904580131404,90.0
203,18270.0,414.9860056782754,90.0
204,18360.0,406.01279801122314,90.0
205,18450.0,400.58822597917435,90.0
206,18540.0,411.3765692314286,90.0
207,18630.0,395.0103960097396,90.0
208,18720.0,420.98823399067686,90.0
209,18810.0,382.5911088760379,90.0
210,18900.0,412.20710936654166,90.0
211,18990.0,419.3983533076773,90.0
212,19080.0,407.9623741957025,90.0
213,19170.0,413.4872558725181,90.0
214,19260.0,408.0922279857915,90.0
215,19350.0,404.25447176558566,90.0
216,19440.0,390.0952702661761,90.0
