episode,timesteps,reward,length
1,90.0,423.78117832171205,90.0
2,180.0,425.3294748080843,90.0
3,270.0,420.96637789865684,90.0
4,360.0,417.3471455346457,90.0
5,450.0,397.77854187816297,90.0
6,540.0,422.50393619106444,90.0
7,630.0,398.58293338668756,90.0
8,720.0,406.9455394634636,90.0
9,810.0,426.3076176051375,90.0
10,900.0,422.9153421388782,90.0
11,990.0,403.85068844080905,90.0
12,1080.0,422.821155183549,90.0
13,1170.0,416.661437204492,90.0
14,1260.0,418.64631029432553,90.0
15,1350.0,405.31216611837715,90.0
16,1440.0,427.78383015184045,90.0
17,1530.0,403.3158926220532,90.0
18,1620.0,411.6142058935482,90.0
19,1710.0,418.50149124084845,90.0
20,1800.0,423.3324677035211,90.0
21,1890.0,419.1338455626079,90.0
22,1980.0,407.6135981441856,90.0
23,2070.0,406.93966679762184,90.0
24,2160.0,418.19356631204346,90.0
25,2250.0,412.6454915022892,90.0
26,2340.0,420.21757233198036,90.0
27,2430.0,399.2896084529194,90.0
28,2520.0,426.085859130055,90.0
29,2610.0,409.9700236443344,90.0
30,2700.0,410.6273933145913,90.0
31,2790.0,401.214751337194,90.0
32,2880.0,411.7498974272705,90.0
33,2970.0,419.2459036909664,90.0
34,3060.0,424.3431102981101,90.0
35,3150.0,414.19915514241734,90.0
36,3240.0,390.93550446422455,90.0
37,3330.0,419.81960496247285,90.0
38,3420.0,418.48507795033737,90.0
39,3510.0,426.5627539606142,90.0
40,3600.0,401.7761851598006,90.0
41,3690.0,407.3118420827233,90.0
42,3780.0,412.4441104819582,90.0
43,3870.0,421.31213857675147,90.0
44,3960.0,393.7421971636108,90.0
45,4050.0,422.95802905549164,90.0
46,4140.0,406.93660770689866,90.0
47,4230.0,412.53371990979383,90.0
48,4320.0,426.25777724985926,90.0
49,4410.0,415.52299535777223,90.0
50,4500.0,418.0251992427929,90.0
51,4590.0,418.32467783111156,90.0
52,4680.0,418.29917957234966,90.0
53,4770.0,416.92582238734803,90.0
54,4860.0,409.7148784524218,90.0
55,4950.0,419.202853128827,90.0
56,5040.0,422.75475657203975,90.0
57,5130.0,409.2073455965954,90.0
58,5220.0,421.37151822681676,90.0
59,5310.0,429.98218351344934,90.0
60,5400.0,414.81011644027853,90.0
61,5490.0,416.4330940407411,90.0
62,5580.0,420.66175544497327,90.0
63,5670.0,411.3218436275883,90.0
64,5760.0,413.2299438139926,90.0
65,5850.0,426.59253609769826,90.0
66,5940.0,390.25126333505557,90.0
67,6030.0,403.2099954199463,90.0
68,6120.0,400.11724768054887,90.0
69,6210.0,394.6752947301518,90.0
70,6300.0,377.9443306325581,90.0
71,6390.0,412.659779165687,90.0
72,6480.0,416.8221561194096,90.0
73,6570.0,400.1675145590357,90.0
74,6660.0,412.68514508623684,90.0
75,6750.0,402.97031102339366,90.0
76,6840.0,423.82863140520806,90.0
77,6930.0,414.3836783234284,90.0
78,7020.0,422.33007613370773,90.0
79,7110.0,377.43151939330505,90.0
80,7200.0,417.56572161640526,90.0
81,7290.0,416.61211246387745,90.0
82,7380.0,423.1498080407073,90.0
83,7470.0,406.3353584199552,90.0
84,7560.0,409.52558947769796,90.0
85,7650.0,413.68935470475594,90.0
86,7740.0,422.5337117136106,90.0
87,7830.0,423.9744720913943,90.0
88,7920.0,413.8171541907288,90.0
89,8010.0,386.370688808636,90.0
90,8100.0,414.29864067585265,90.0
91,8190.0,426.8576425006076,90.0
92,8280.0,418.98827219660365,90.0
93,8370.0,414.88184478659434,90.0
94,8460.0,425.7932487843166,90.0
95,8550.0,416.82468422784854,90.0
96,8640.0,407.42033513471125,90.0
97,8730.0,394.40976244136914,90.0
98,8820.0,424.94246545774143,90.0
99,8910.0,409.5705292123402,90.0
100,9000.0,429.6715909575833,90.0
101,9090.0,423.45940157890703,90.0
