timesteps,entropy
11600.0,2.3020730018615723
11700.0,2.302043914794922
11800.0,2.3020482063293457
11900.0,2.3020644187927246
12000.0,2.3020453453063965
12100.0,2.301997661590576
12200.0,2.301997184753418
12300.0,2.301975727081299
12400.0,2.3020386695861816
12500.0,2.3020646572113037
12600.0,2.302072525024414
12700.0,2.3019683361053467
12800.0,2.302018165588379
12900.0,2.3020331859588623
13000.0,2.3018856048583984
13100.0,2.3019144535064697
13200.0,2.3019700050354004
13300.0,2.3018975257873535
13400.0,2.3019559383392334
13500.0,2.301896572113037
13600.0,2.3018887042999268
13700.0,2.3019604682922363
13800.0,2.3020052909851074
13900.0,2.301913022994995
14000.0,2.301987409591675
14100.0,2.301973819732666
14200.0,2.301856279373169
14300.0,2.3019626140594482
14400.0,2.301936626434326
14500.0,2.3019115924835205
14600.0,2.3019134998321533
14700.0,2.301957130432129
14800.0,2.301912546157837
14900.0,2.30193829536438
15000.0,2.301967144012451
15100.0,2.301898956298828
15200.0,2.301929473876953
15300.0,2.301931858062744
15400.0,2.301882743835449
15500.0,2.3018314838409424
15600.0,2.301936626434326
15700.0,2.3019845485687256
15800.0,2.3018736839294434
15900.0,2.301835298538208
16000.0,2.3019635677337646
16100.0,2.301884412765503
16200.0,2.3018717765808105
16300.0,2.3017983436584473
16400.0,2.3018622398376465
16500.0,2.3018441200256348
16600.0,2.3018951416015625
16700.0,2.301971912384033
16800.0,2.3018832206726074
16900.0,2.301898956298828
17000.0,2.3018672466278076
17100.0,2.3019776344299316
17200.0,2.3018176555633545
17300.0,2.301847219467163
17400.0,2.301807403564453
17500.0,2.301884174346924
17600.0,2.301936149597168
17700.0,2.3018951416015625
17800.0,2.3018441200256348
17900.0,2.30183744430542
18000.0,2.30186128616333
18100.0,2.3019628524780273
18200.0,2.301823139190674
18300.0,2.301917314529419
18400.0,2.3018405437469482
18500.0,2.301934003829956
18600.0,2.3019490242004395
18700.0,2.3019113540649414
18800.0,2.3020098209381104
18900.0,2.301988124847412
19000.0,2.301910638809204
19100.0,2.3020267486572266
19200.0,2.3019423484802246
19300.0,2.3019802570343018
19400.0,2.302049398422241
19500.0,2.301888942718506
19600.0,2.3019137382507324
19700.0,2.3018863201141357
19800.0,2.301955223083496
19900.0,2.3018531799316406
20000.0,2.3019232749938965
20100.0,2.3020215034484863
20200.0,2.3019468784332275
20300.0,2.301909923553467
20400.0,2.3019516468048096
20500.0,2.3019871711730957
20600.0,2.3019392490386963
20700.0,2.3019392490386963
20800.0,2.3019604682922363
20900.0,2.302065372467041
21000.0,2.3018836975097656
21100.0,2.3019731044769287
21200.0,2.301957368850708
21300.0,2.3019320964813232
21400.0,2.301943302154541
21500.0,2.301875591278076
21600.0,2.3019521236419678
21700.0,2.301945447921753
21800.0,2.3019301891326904
21900.0,2.3019824028015137
22000.0,2.3018877506256104
22100.0,2.301875591278076
22200.0,2.301907539367676
22300.0,2.301835536956787
22400.0,2.3018136024475098
22500.0,2.301870822906494
22600.0,2.3018765449523926
22700.0,2.3018600940704346
22800.0,2.3017418384552
22900.0,2.301851749420166
23000.0,2.301910877227783
23100.0,2.301795244216919
23200.0,2.3018274307250977
23300.0,2.301793336868286
23400.0,2.3017637729644775
23500.0,2.301848888397217
23600.0,2.301687240600586
23700.0,2.301844835281372
23800.0,2.3017635345458984
23900.0,2.3017940521240234
24000.0,2.3018581867218018
24100.0,2.3017332553863525
24200.0,2.3018741607666016
24300.0,2.301723003387451
24400.0,2.3017055988311768
24500.0,2.3017773628234863
24600.0,2.3018505573272705
24700.0,2.3018746376037598
24800.0,2.301812171936035
24900.0,2.301739454269409
25000.0,2.301743507385254
