episode,timesteps,reward,length
1,90.0,399.86068,90.0
2,180.0,398.341529,90.0
3,270.0,421.831302,90.0
4,360.0,398.057464,90.0
5,450.0,427.873896,90.0
6,540.0,427.414496,90.0
7,630.0,414.684207,90.0
8,720.0,413.017957,90.0
9,810.0,420.051298,90.0
10,900.0,418.720193,90.0
11,990.0,419.09638,90.0
12,1080.0,397.346953,90.0
13,1170.0,422.35993,90.0
14,1260.0,422.596219,90.0
15,1350.0,412.433621,90.0
16,1440.0,423.686153,90.0
17,1530.0,404.602804,90.0
18,1620.0,397.267763,90.0
19,1710.0,417.930475,90.0
20,1800.0,386.782869,90.0
21,1890.0,387.631828,90.0
22,1980.0,395.49782,90.0
23,2070.0,415.273641,90.0
24,2160.0,403.234909,90.0
25,2250.0,402.403139,90.0
26,2340.0,398.610112,90.0
27,2430.0,385.25802,90.0
28,2520.0,423.229381,90.0
29,2610.0,421.016846,90.0
30,2700.0,414.756748,90.0
31,2790.0,391.18897,90.0
32,2880.0,423.811887,90.0
33,2970.0,404.575946,90.0
34,3060.0,411.878965,90.0
35,3150.0,419.393233,90.0
36,3240.0,402.989477,90.0
37,3330.0,409.4082,90.0
38,3420.0,418.216679,90.0
39,3510.0,412.298074,90.0
40,3600.0,411.930283,90.0
41,3690.0,417.978661,90.0
42,3780.0,412.489475,90.0
43,3870.0,415.768437,90.0
44,3960.0,409.267657,90.0
45,4050.0,418.381472,90.0
46,4140.0,414.339638,90.0
47,4230.0,412.069557,90.0
48,4320.0,416.302788,90.0
49,4410.0,379.022931,90.0
50,4500.0,422.000938,90.0
51,4590.0,406.866415,90.0
52,4680.0,416.757693,90.0
53,4770.0,406.121346,90.0
54,4860.0,421.47955,90.0
55,4950.0,415.31729,90.0
56,5040.0,413.377265,90.0
57,5130.0,418.045659,90.0
58,5220.0,408.226025,90.0
59,5310.0,412.120497,90.0
60,5400.0,420.907462,90.0
61,5490.0,425.583969,90.0
62,5580.0,417.243535,90.0
63,5670.0,399.076238,90.0
64,5760.0,398.689671,90.0
65,5850.0,405.694931,90.0
66,5940.0,399.570421,90.0
67,6030.0,401.0819,90.0
68,6120.0,416.173273,90.0
69,6210.0,416.503341,90.0
70,6300.0,413.553648,90.0
71,6390.0,424.237003,90.0
72,6480.0,416.163258,90.0
73,6570.0,404.983667,90.0
74,6660.0,420.092997,90.0
75,6750.0,408.929122,90.0
76,6840.0,409.914937,90.0
77,6930.0,396.177369,90.0
78,7020.0,407.85499,90.0
79,7110.0,412.835015,90.0
80,7200.0,410.320723,90.0
81,7290.0,421.115032,90.0
82,7380.0,411.305396,90.0
83,7470.0,410.177446,90.0
84,7560.0,427.014775,90.0
85,7650.0,418.708375,90.0
86,7740.0,428.773295,90.0
87,7830.0,402.287432,90.0
88,7920.0,419.939311,90.0
89,8010.0,404.861854,90.0
90,8100.0,423.409222,90.0
91,8190.0,403.164908,90.0
92,8280.0,422.481065,90.0
93,8370.0,425.979697,90.0
94,8460.0,423.232966,90.0
95,8550.0,404.32139,90.0
96,8640.0,401.929412,90.0
97,8730.0,403.074391,90.0
98,8820.0,413.405351,90.0
99,8910.0,418.399957,90.0
100,9000.0,404.876934,90.0
101,9090.0,417.390837,90.0
102,9180.0,407.500959,90.0
103,9270.0,407.361413,90.0
104,9360.0,409.450309,90.0
105,9450.0,404.188639,90.0
106,9540.0,414.345951,90.0
107,9630.0,410.698802,90.0
108,9720.0,423.12522,90.0
109,9810.0,417.133185,90.0
110,9900.0,413.461931,90.0
111,9990.0,418.30654,90.0
112,10080.0,415.319903,90.0
113,10170.0,408.181017,90.0
114,10260.0,414.426205,90.0
115,10350.0,421.804345,90.0
116,10440.0,421.039256,90.0
117,10530.0,417.104365,90.0
118,10620.0,403.000928,90.0
119,10710.0,424.503833,90.0
120,10800.0,418.660562,90.0
121,10890.0,408.94998,90.0
122,10980.0,430.418881,90.0
123,11070.0,389.324347,90.0
124,11160.0,410.803262,90.0
125,11250.0,418.625915,90.0
126,11340.0,400.453399,90.0
127,11430.0,408.28213,90.0
128,11520.0,396.54486,90.0
129,11610.0,422.135172,90.0
130,11700.0,406.547619,90.0
131,11790.0,408.143546,90.0
132,11880.0,406.462672,90.0
133,11970.0,418.763334,90.0
134,12060.0,395.912197,90.0
135,12150.0,397.072602,90.0
136,12240.0,414.672373,90.0
137,12330.0,415.711736,90.0
138,12420.0,407.064692,90.0
139,12510.0,409.796281,90.0
140,12600.0,412.776866,90.0
141,12690.0,417.837718,90.0
142,12780.0,426.591774,90.0
143,12870.0,427.552331,90.0
144,12960.0,398.453122,90.0
145,13050.0,427.557595,90.0
146,13140.0,395.830489,90.0
147,13230.0,404.223136,90.0
148,13320.0,404.279967,90.0
149,13410.0,420.691557,90.0
150,13500.0,414.233797,90.0
151,13590.0,419.903006,90.0
152,13680.0,419.961085,90.0
153,13770.0,421.977258,90.0
154,13860.0,418.950788,90.0
