episode,timesteps,reward,length
1,90.0,416.42198,90.0
2,180.0,424.688522,90.0
3,270.0,405.495716,90.0
4,360.0,405.752095,90.0
5,450.0,398.288115,90.0
6,540.0,417.7107,90.0
7,630.0,425.379925,90.0
8,720.0,409.952216,90.0
9,810.0,403.471417,90.0
10,900.0,402.528931,90.0
11,990.0,409.77003,90.0
12,1080.0,403.816195,90.0
13,1170.0,384.989806,90.0
14,1260.0,418.86503,90.0
15,1350.0,410.000104,90.0
16,1440.0,423.596813,90.0
17,1530.0,399.282257,90.0
18,1620.0,402.400662,90.0
19,1710.0,403.684254,90.0
20,1800.0,400.527543,90.0
21,1890.0,393.332148,90.0
22,1980.0,414.801828,90.0
23,2070.0,401.23811,90.0
24,2160.0,420.869297,90.0
25,2250.0,409.081425,90.0
26,2340.0,413.26429,90.0
27,2430.0,402.67273,90.0
28,2520.0,407.652892,90.0
29,2610.0,410.848011,90.0
30,2700.0,394.213958,90.0
31,2790.0,413.321916,90.0
32,2880.0,406.558328,90.0
33,2970.0,402.472464,90.0
34,3060.0,404.712549,90.0
35,3150.0,420.276553,90.0
36,3240.0,410.993326,90.0
37,3330.0,424.880985,90.0
38,3420.0,412.758734,90.0
39,3510.0,421.603637,90.0
40,3600.0,397.00954,90.0
41,3690.0,414.185177,90.0
42,3780.0,408.599114,90.0
43,3870.0,410.776158,90.0
44,3960.0,423.639551,90.0
45,4050.0,421.063396,90.0
46,4140.0,416.71921,90.0
47,4230.0,406.813908,90.0
48,4320.0,408.12869,90.0
49,4410.0,424.11969,90.0
50,4500.0,416.872883,90.0
51,4590.0,411.785378,90.0
52,4680.0,427.660858,90.0
53,4770.0,405.467473,90.0
54,4860.0,428.197188,90.0
55,4950.0,411.566848,90.0
56,5040.0,428.321509,90.0
57,5130.0,420.114822,90.0
58,5220.0,415.568705,90.0
59,5310.0,423.962448,90.0
60,5400.0,418.413539,90.0
61,5490.0,377.861917,90.0
62,5580.0,398.153865,90.0
63,5670.0,410.447774,90.0
64,5760.0,412.36694,90.0
65,5850.0,410.145318,90.0
66,5940.0,412.555517,90.0
67,6030.0,408.520851,90.0
68,6120.0,417.247678,90.0
69,6210.0,419.263331,90.0
70,6300.0,419.381935,90.0
71,6390.0,430.407303,90.0
72,6480.0,414.951729,90.0
73,6570.0,426.003847,90.0
74,6660.0,417.40763,90.0
75,6750.0,416.490193,90.0
76,6840.0,418.8047,90.0
77,6930.0,430.410569,90.0
78,7020.0,423.895586,90.0
79,7110.0,417.265379,90.0
80,7200.0,425.221408,90.0
81,7290.0,438.056695,90.0
82,7380.0,429.753927,90.0
83,7470.0,417.264418,90.0
84,7560.0,413.957184,90.0
85,7650.0,434.295254,90.0
86,7740.0,420.520389,90.0
87,7830.0,394.323188,90.0
88,7920.0,433.401736,90.0
89,8010.0,421.028843,90.0
90,8100.0,429.495243,90.0
91,8190.0,417.713606,90.0
92,8280.0,418.073725,90.0
93,8370.0,421.479953,90.0
94,8460.0,418.696053,90.0
95,8550.0,426.646499,90.0
96,8640.0,427.131431,90.0
97,8730.0,436.746098,90.0
98,8820.0,427.291932,90.0
99,8910.0,431.163838,90.0
100,9000.0,419.284804,90.0
101,9090.0,431.399133,90.0
102,9180.0,418.096446,90.0
103,9270.0,427.072812,90.0
104,9360.0,410.362656,90.0
105,9450.0,429.625167,90.0
106,9540.0,410.413519,90.0
107,9630.0,423.207798,90.0
108,9720.0,431.629553,90.0
109,9810.0,427.049318,90.0
110,9900.0,404.070336,90.0
111,9990.0,400.687784,90.0
112,10080.0,414.676714,90.0
113,10170.0,413.109028,90.0
114,10260.0,421.8315,90.0
115,10350.0,417.741155,90.0
116,10440.0,413.786954,90.0
117,10530.0,414.093165,90.0
118,10620.0,431.927495,90.0
119,10710.0,430.61749,90.0
120,10800.0,426.514261,90.0
121,10890.0,407.549018,90.0
122,10980.0,411.498407,90.0
123,11070.0,404.87282,90.0
124,11160.0,405.286424,90.0
125,11250.0,425.158209,90.0
126,11340.0,421.872088,90.0
127,11430.0,431.543554,90.0
128,11520.0,412.223312,90.0
129,11610.0,429.115087,90.0
130,11700.0,433.959333,90.0
131,11790.0,432.448911,90.0
132,11880.0,413.279902,90.0
133,11970.0,425.844927,90.0
134,12060.0,424.470259,90.0
135,12150.0,408.820089,90.0
136,12240.0,407.147236,90.0
