timesteps,loss,entropy
200.0,1949.3033447265625,2.300859193007151
300.0,1779.2108154296875,2.290657858053843
400.0,1499.9814453125,2.2859741846720376
500.0,1499.9814453125,2.2859741846720376
600.0,1849.6431884765625,2.2827725211779275
700.0,1866.7388916015625,2.282135089238485
800.0,1639.678955078125,2.2766790787378945
900.0,1741.546875,2.2812554637591043
1000.0,1741.546875,2.2812554637591043
1100.0,1683.219482421875,2.2835240364074707
1200.0,1611.7083740234375,2.285012364387512
1300.0,1594.64990234375,2.2921446561813354
1400.0,1594.64990234375,2.2921446561813354
1500.0,1721.8897705078125,2.2882456183433533
1600.0,1551.1575927734375,2.2862194577852883
1700.0,1767.6951904296875,2.286908527215322
1800.0,1563.7003173828125,2.2827751835187278
1900.0,1563.7003173828125,2.2827751835187278
2000.0,1538.4420166015625,2.2776214877764382
2100.0,1600.21337890625,2.2809671759605408
2200.0,1618.59912109375,2.288504421710968
2300.0,1618.59912109375,2.288504421710968
2400.0,1637.843505859375,2.291165053844452
2500.0,1706.8406982421875,2.2820622523625693
2600.0,1700.22216796875,2.2801369031270347
2700.0,1567.712158203125,2.2690186699231467
2800.0,1567.712158203125,2.2690186699231467
2900.0,1568.5108642578125,2.272738436857859
3000.0,1546.7978515625,2.2686928311983743
3100.0,1512.8616943359375,2.2775950034459433
3200.0,1512.8616943359375,2.2775950034459433
3300.0,1693.7601318359375,2.2807686726252236
3400.0,1757.190673828125,2.2798555493354797
3500.0,1749.56689453125,2.272036890188853
3600.0,1710.7513427734375,2.2712834080060325
3700.0,1710.7513427734375,2.2712834080060325
3800.0,1468.610107421875,2.264153162638346
3900.0,1659.536376953125,2.270940581957499
4000.0,1528.97265625,2.2737032969792685
4100.0,1637.16552734375,2.276404877503713
4200.0,1637.16552734375,2.276404877503713
4300.0,1586.162841796875,2.2757792472839355
4400.0,1582.88525390625,2.266060729821523
4500.0,1722.2667236328125,2.2603607773780823
4600.0,1722.2667236328125,2.2603607773780823
4700.0,1398.0455322265625,2.2600772380828857
4800.0,1473.880126953125,2.2649242083231607
4900.0,1521.3404541015625,2.2658912936846414
5000.0,1605.7872314453125,2.2572450836499534
5100.0,1605.7872314453125,2.2572450836499534
5200.0,1610.20458984375,2.2521356542905173
5300.0,1450.138427734375,2.2661385337511697
5400.0,1608.0169677734375,2.2713237206141152
5500.0,1608.0169677734375,2.2713237206141152
5600.0,1173.3756103515625,2.2682637572288513
5700.0,1397.6148681640625,2.263633131980896
5800.0,1680.654541015625,2.26610404253006
5900.0,1572.358642578125,2.2608949542045593
6000.0,1572.358642578125,2.2608949542045593
6100.0,1484.1754150390625,2.2566296656926474
6200.0,1516.2958984375,2.2432970801989236
6300.0,1560.5858154296875,2.2173571586608887
6400.0,1560.5858154296875,2.2173571586608887
6500.0,1449.4210205078125,2.19664990901947
6600.0,1528.018310546875,2.1956097880999246
6700.0,1662.3251953125,2.183748245239258
6800.0,1510.2698974609375,2.191409965356191
6900.0,1510.2698974609375,2.191409965356191
7000.0,1642.0086669921875,2.1805449525515237
7100.0,1544.8779296875,2.150704324245453
7200.0,1500.0235595703125,2.106422742207845
7300.0,1404.470947265625,2.060617744922638
7400.0,1404.470947265625,2.060617744922638
7500.0,1565.62939453125,2.0645938515663147
7600.0,1483.271728515625,2.0885392824808755
7700.0,1581.4483642578125,2.066348413626353
7800.0,1581.4483642578125,2.066348413626353
7900.0,1399.309326171875,2.061048765977224
8000.0,1340.0394287109375,2.073700428009033
8100.0,1561.5802001953125,2.0882568955421448
8200.0,1555.02783203125,2.1114710172017417
8300.0,1555.02783203125,2.1114710172017417
8400.0,1490.6439208984375,2.1368306279182434
8500.0,1410.4249267578125,2.115732510884603
8600.0,1386.680908203125,2.094363510608673
8700.0,1386.680908203125,2.094363510608673
8800.0,1534.187744140625,2.0810049573580423
8900.0,1419.841552734375,2.1021471420923867
