episode,timesteps,reward,length
1,90.0,410.618331,90.0
2,180.0,404.784953,90.0
3,270.0,407.229705,90.0
4,360.0,414.036613,90.0
5,450.0,417.936877,90.0
6,540.0,415.757066,90.0
7,630.0,422.467332,90.0
8,720.0,416.296307,90.0
9,810.0,415.322403,90.0
10,900.0,422.048931,90.0
11,990.0,418.720622,90.0
12,1080.0,423.623124,90.0
13,1170.0,413.054854,90.0
14,1260.0,421.169934,90.0
15,1350.0,420.556888,90.0
16,1440.0,402.486563,90.0
17,1530.0,429.765865,90.0
18,1620.0,423.865482,90.0
19,1710.0,388.135088,90.0
20,1800.0,418.072084,90.0
21,1890.0,426.980097,90.0
22,1980.0,427.320101,90.0
23,2070.0,345.492526,90.0
24,2160.0,415.816585,90.0
25,2250.0,435.830404,90.0
26,2340.0,433.952834,90.0
27,2430.0,341.84997,90.0
28,2520.0,414.15521,90.0
29,2610.0,441.735123,90.0
30,2700.0,376.579865,90.0
31,2790.0,331.546044,90.0
32,2880.0,275.698792,90.0
33,2970.0,423.904116,90.0
34,3060.0,275.481198,90.0
35,3150.0,414.384924,90.0
36,3240.0,401.381337,90.0
37,3330.0,404.814242,90.0
38,3420.0,318.447028,90.0
39,3499.0,301.061946,79.0
40,3589.0,432.632886,90.0
41,3679.0,388.343705,90.0
42,3769.0,412.443472,90.0
43,3826.0,196.112852,57.0
44,3916.0,413.335257,90.0
45,4006.0,437.861187,90.0
46,4043.0,113.399463,37.0
47,4081.0,81.412848,38.0
48,4171.0,424.287621,90.0
49,4261.0,445.667488,90.0
50,4351.0,401.802655,90.0
51,4441.0,389.891392,90.0
52,4529.0,348.722864,88.0
53,4611.0,343.769227,82.0
54,4699.0,381.279112,88.0
55,4789.0,409.052923,90.0
56,4875.0,291.881304,86.0
57,4965.0,399.860033,90.0
58,5055.0,413.253677,90.0
59,5145.0,275.302156,90.0
60,5235.0,448.46658,90.0
61,5325.0,283.479642,90.0
62,5415.0,334.975923,90.0
63,5505.0,417.220155,90.0
64,5595.0,432.616867,90.0
65,5635.0,146.640832,40.0
66,5725.0,291.713877,90.0
67,5815.0,430.205037,90.0
68,5905.0,417.011183,90.0
69,5995.0,359.460635,90.0
70,6042.0,173.284301,47.0
71,6132.0,341.904519,90.0
72,6222.0,444.090772,90.0
73,6246.0,69.391813,24.0
74,6336.0,424.149739,90.0
75,6426.0,414.443501,90.0
76,6516.0,430.235851,90.0
77,6606.0,393.926835,90.0
78,6696.0,441.730144,90.0
79,6786.0,303.435679,90.0
80,6876.0,376.496733,90.0
81,6966.0,413.754124,90.0
82,7056.0,341.779483,90.0
83,7146.0,450.009158,90.0
84,7175.0,81.802227,29.0
85,7265.0,430.368551,90.0
86,7355.0,443.61764,90.0
87,7445.0,404.365984,90.0
88,7535.0,437.719825,90.0
89,7625.0,437.157438,90.0
90,7700.0,283.138983,75.0
91,7790.0,319.42371,90.0
92,7880.0,413.343155,90.0
93,7970.0,440.544967,90.0
94,8060.0,440.376353,90.0
95,8150.0,430.464924,90.0
96,8240.0,428.196235,90.0
97,8330.0,434.896772,90.0
98,8420.0,235.005669,90.0
99,8510.0,429.673217,90.0
100,8600.0,422.382907,90.0
101,8690.0,363.509193,90.0
102,8780.0,430.856905,90.0
103,8870.0,432.858575,90.0
104,8960.0,430.5519,90.0
105,9050.0,454.566115,90.0
106,9140.0,451.372856,90.0
107,9230.0,427.994045,90.0
108,9311.0,342.870645,81.0
109,9401.0,446.44117,90.0
110,9491.0,455.248069,90.0
111,9581.0,440.219944,90.0
112,9671.0,442.75053,90.0
113,9761.0,423.149453,90.0
114,9851.0,391.85283,90.0
115,9941.0,444.79943,90.0
116,10031.0,419.132973,90.0
117,10121.0,443.831665,90.0
118,10202.0,338.414192,81.0
119,10292.0,443.754526,90.0
120,10382.0,431.174281,90.0
121,10453.0,265.099136,71.0
122,10543.0,418.239574,90.0
123,10633.0,445.088459,90.0
124,10723.0,434.59846,90.0
125,10813.0,445.268595,90.0
126,10903.0,370.032249,90.0
127,10993.0,414.742894,90.0
128,11083.0,413.308025,90.0
129,11173.0,446.887663,90.0
130,11250.0,306.939942,77.0
131,11340.0,429.746801,90.0
132,11430.0,429.474648,90.0
133,11520.0,395.544769,90.0
134,11610.0,431.692185,90.0
135,11700.0,435.572231,90.0
136,11790.0,437.738905,90.0
137,11848.0,232.775471,58.0
138,11938.0,431.663519,90.0
139,12028.0,440.108545,90.0
140,12118.0,438.077534,90.0
141,12208.0,442.894962,90.0
142,12298.0,443.927275,90.0
143,12388.0,446.662833,90.0
144,12478.0,433.97329,90.0
145,12568.0,439.539697,90.0
146,12658.0,454.928772,90.0
147,12748.0,433.11741,90.0
148,12838.0,434.005685,90.0
149,12928.0,451.073337,90.0
150,13018.0,430.235277,90.0
151,13108.0,452.016349,90.0
152,13198.0,454.795039,90.0
153,13288.0,392.985041,90.0
154,13378.0,417.408571,90.0
155,13452.0,258.33296,74.0
156,13542.0,431.151481,90.0
157,13632.0,414.726991,90.0
158,13722.0,444.462641,90.0
159,13812.0,374.249176,90.0
160,13902.0,409.678486,90.0
161,13992.0,445.095037,90.0
162,14082.0,367.16792,90.0
163,14172.0,302.497812,90.0
164,14260.0,246.015205,88.0
165,14350.0,440.906752,90.0
166,14440.0,439.357148,90.0
167,14529.0,359.73939,89.0
168,14619.0,434.931067,90.0
169,14709.0,372.823093,90.0
170,14799.0,301.122304,90.0
171,14889.0,398.47008,90.0
172,14979.0,449.464325,90.0
173,15069.0,445.077958,90.0
174,15159.0,441.086589,90.0
175,15249.0,424.054638,90.0
176,15339.0,421.218426,90.0
177,15418.0,305.197774,79.0
178,15508.0,452.102617,90.0
179,15565.0,213.763547,57.0
180,15655.0,422.010622,90.0
181,15745.0,449.065305,90.0
182,15835.0,437.749321,90.0
183,15925.0,435.150593,90.0
184,15994.0,270.531775,69.0
185,16069.0,305.225461,75.0
186,16159.0,404.519926,90.0
187,16249.0,445.666326,90.0
188,16339.0,412.907799,90.0
189,16429.0,392.186556,90.0
190,16507.0,271.237228,78.0
191,16597.0,426.206806,90.0
192,16687.0,430.15393,90.0
193,16777.0,393.526426,90.0
194,16867.0,427.743875,90.0
195,16957.0,433.816898,90.0
196,17047.0,440.320005,90.0
197,17137.0,413.033758,90.0
198,17227.0,392.854337,90.0
199,17317.0,371.378523,90.0
200,17407.0,424.812618,90.0
201,17497.0,419.540052,90.0
202,17587.0,447.026328,90.0
203,17677.0,432.012648,90.0
204,17767.0,437.593421,90.0
205,17857.0,443.44318,90.0
206,17947.0,381.089994,90.0
207,18037.0,447.41554,90.0
208,18127.0,436.62767,90.0
209,18213.0,364.081961,86.0
