timesteps,loss
600.0,4.145196914672852
700.0,4.051609039306641
800.0,4.287294864654541
900.0,4.137304782867432
1000.0,3.807811737060547
1100.0,4.0519609451293945
1200.0,3.5998916625976562
1300.0,4.093391418457031
1400.0,3.1261749267578125
1500.0,1.9708614349365234
1600.0,3.1954097747802734
1700.0,1.4781808853149414
1800.0,3.76373553276062
1900.0,1.087227702140808
2000.0,0.46518880128860474
2100.0,1.070223093032837
2200.0,0.4521576166152954
2300.0,1.786391019821167
2400.0,0.36772143840789795
2500.0,0.42915794253349304
2600.0,0.49382948875427246
2700.0,0.4658108055591583
2800.0,0.7132676243782043
2900.0,0.4706284701824188
3000.0,0.28254246711730957
3100.0,0.7972440719604492
3200.0,0.635109007358551
3300.0,0.7635467052459717
3400.0,0.7129324078559875
3500.0,0.2961540222167969
3600.0,0.7074422836303711
3700.0,0.6909134387969971
3800.0,0.6281556487083435
3900.0,0.3191165626049042
4000.0,0.9817847013473511
4100.0,0.4510263502597809
4200.0,0.5496676564216614
4300.0,0.7062433958053589
4400.0,0.538159191608429
4500.0,0.5025843381881714
4600.0,0.36394941806793213
4700.0,0.5920791625976562
4800.0,0.8060762286186218
4900.0,0.8090780973434448
5000.0,1.01389741897583
5100.0,0.42368531227111816
5200.0,0.4127560555934906
5300.0,0.4103345274925232
5400.0,0.4304794669151306
5500.0,0.3886759877204895
5600.0,0.6534159183502197
5700.0,0.9647571444511414
5800.0,0.8204362392425537
5900.0,0.7175223231315613
6000.0,0.43190065026283264
6100.0,0.5823224782943726
6200.0,0.3608478307723999
6300.0,0.45533084869384766
6400.0,0.32220059633255005
6500.0,0.5428234338760376
6600.0,0.6251893043518066
6700.0,0.6020523309707642
6800.0,0.21419252455234528
6900.0,0.2821568250656128
7000.0,0.7826669812202454
7100.0,0.5238140821456909
7200.0,0.614540696144104
7300.0,0.6620097756385803
7400.0,0.25603339076042175
7500.0,0.2273680716753006
7600.0,1.0350759029388428
7700.0,0.5814008712768555
7800.0,0.7450060248374939
7900.0,0.310889333486557
8000.0,0.2232367992401123
8100.0,0.44654059410095215
8200.0,0.2572113275527954
8300.0,2.2983481884002686
8400.0,0.6530649662017822
8500.0,0.6125268340110779
8600.0,0.492123544216156
8700.0,0.7497795820236206
8800.0,0.666783332824707
8900.0,0.21464642882347107
9000.0,0.31361955404281616
9100.0,0.2736288011074066
9200.0,0.2955639362335205
9300.0,0.24555829167366028
9400.0,1.8262622356414795
9500.0,0.2231464982032776
9600.0,1.4369622468948364
9700.0,0.48073431849479675
9800.0,0.2152731716632843
9900.0,0.44257602095603943
10000.0,0.5787025690078735
10100.0,0.20248711109161377
10200.0,0.42081913352012634
10300.0,0.3812924027442932
10400.0,1.5142602920532227
10500.0,0.3750280737876892
10600.0,0.25968289375305176
10700.0,0.23404289782047272
10800.0,0.4717352092266083
10900.0,0.28210049867630005
11000.0,0.42926687002182007
11100.0,0.23217839002609253
11200.0,0.2416364997625351
11300.0,0.21045182645320892
11400.0,0.22464579343795776
11500.0,0.38531917333602905
11600.0,0.3996531665325165
11700.0,0.5115591287612915
11800.0,0.5601812601089478
11900.0,0.2484731674194336
12000.0,0.2022913694381714
12100.0,0.1684059351682663
12200.0,0.15030521154403687
12300.0,0.17565017938613892
12400.0,0.20362381637096405
12500.0,0.24207191169261932
12600.0,1.512104868888855
12700.0,0.23024989664554596
12800.0,0.19349521398544312
12900.0,0.2504258155822754
13000.0,0.14460904896259308
13100.0,0.41052502393722534
13300.0,0.19228006899356842
13400.0,0.15699271857738495
13500.0,0.18067744374275208
13600.0,0.150424063205719
13700.0,0.20377770066261292
13800.0,0.13487780094146729
13900.0,0.20703604817390442
14000.0,0.17429107427597046
14100.0,0.21204984188079834
14200.0,0.2605661451816559
14300.0,0.22831091284751892
14400.0,0.15651355683803558
14500.0,0.1299799382686615
14600.0,0.22980837523937225
14700.0,0.21216781437397003
14800.0,0.43857094645500183
14900.0,0.34226667881011963
15000.0,0.1909678876399994
15100.0,0.24240551888942719
15200.0,0.4066254496574402
15300.0,0.13568228483200073
15400.0,0.11143354326486588
15500.0,0.27770474553108215
15600.0,0.10824710875749588
15700.0,0.4216577410697937
15800.0,0.20252090692520142
15900.0,0.15101933479309082
16000.0,0.2063654214143753
16100.0,0.08339346945285797
16200.0,0.4667600393295288
16300.0,0.11499843001365662
16400.0,0.1638873964548111
16500.0,0.3758088946342468
16600.0,0.14646390080451965
16700.0,0.1283589005470276
16800.0,0.105697862803936
16900.0,0.1830071210861206
17000.0,0.1533171832561493
17100.0,0.1523226499557495
17200.0,0.1028837263584137
17300.0,1.4276142120361328
17400.0,0.09633656591176987
17500.0,0.2927717864513397
17600.0,0.10048729926347733
17700.0,0.1178620457649231
17800.0,0.37145256996154785
17900.0,0.3116632401943207
18000.0,0.2924073040485382
18100.0,0.20152218639850616
18200.0,0.4999268054962158
18300.0,0.31562650203704834
18400.0,0.3474820554256439
18500.0,0.32851725816726685
18600.0,0.4397413432598114
18700.0,0.1235593929886818
18800.0,0.20793528854846954
18900.0,0.3069649636745453
19000.0,0.10060500353574753
19100.0,0.07454773038625717
19200.0,0.2731498181819916
19300.0,0.13941630721092224
19400.0,0.10125400125980377
19500.0,0.08369725942611694
19600.0,0.10538803786039352
19700.0,0.08433546870946884
19800.0,0.0676317811012268
19900.0,0.07901182025671005
20000.0,0.1070222482085228
20100.0,0.11696929484605789
20200.0,0.09261730313301086
20300.0,0.07939530909061432
20400.0,0.08815699815750122
20500.0,0.1337747871875763
20600.0,0.15684014558792114
20700.0,0.1225925162434578
20800.0,0.10410701483488083
20900.0,0.11933343857526779
21000.0,0.12802940607070923
21100.0,0.09936332702636719
21200.0,0.0865025520324707
21300.0,0.05810316652059555
21400.0,0.09292197227478027
21500.0,0.09988808631896973
21600.0,0.5038194060325623
21800.0,0.08958040177822113
21900.0,0.09530659765005112
22000.0,0.08718454092741013
22100.0,0.10175657272338867
22200.0,0.10886465758085251
22300.0,0.05374668538570404
22400.0,0.08940395712852478
22500.0,0.06835062801837921
22600.0,0.4619632363319397
22700.0,0.12130213528871536
22800.0,0.1093321293592453
22900.0,0.12031324952840805
23000.0,0.1138981431722641
23100.0,0.09178755432367325
23200.0,0.15684227645397186
23300.0,0.11689293384552002
23400.0,0.11830143630504608
23500.0,0.09961775690317154
23600.0,0.09817290306091309
23700.0,0.2721741497516632
23800.0,0.22608117759227753
23900.0,0.07900452613830566
24000.0,0.09705992788076401
24100.0,0.11404477059841156
24200.0,0.1001632809638977
24300.0,0.066590815782547
24400.0,0.09769987314939499
24500.0,0.39315667748451233
24600.0,0.10594416409730911
24700.0,0.41012948751449585
24800.0,0.050598371773958206
24900.0,0.08774552494287491
25000.0,0.09529376029968262
