timesteps,entropy
100.0,2.2987496852874756
200.0,2.2974555492401123
300.0,2.2974066734313965
400.0,2.296856164932251
500.0,2.2927584648132324
600.0,2.291841745376587
700.0,2.291433334350586
800.0,2.2864580154418945
900.0,2.290971040725708
1000.0,2.2849202156066895
1100.0,2.2760398387908936
1200.0,2.2777647972106934
1300.0,2.277383804321289
1400.0,2.272308826446533
1500.0,2.280177593231201
1600.0,2.2755494117736816
1700.0,2.263256072998047
1800.0,2.264148235321045
1900.0,2.2546536922454834
2000.0,2.2541306018829346
2100.0,2.255133867263794
2200.0,2.251201629638672
2300.0,2.2553818225860596
2400.0,2.243283748626709
2500.0,2.2360312938690186
2600.0,2.2295093536376953
2700.0,2.2323999404907227
2800.0,2.2488467693328857
2900.0,2.2339816093444824
3000.0,2.2397546768188477
3100.0,2.233837127685547
3200.0,2.2363266944885254
3300.0,2.2315304279327393
3400.0,2.2384438514709473
3500.0,2.245361804962158
3600.0,2.241715908050537
3700.0,2.2382590770721436
3800.0,2.2321600914001465
3900.0,2.2359979152679443
4000.0,2.2196879386901855
4100.0,2.229714870452881
4200.0,2.2305526733398438
4300.0,2.2347445487976074
4400.0,2.22446870803833
4500.0,2.2424864768981934
4600.0,2.2368149757385254
4700.0,2.2439231872558594
4800.0,2.2431254386901855
4900.0,2.2487709522247314
5000.0,2.2570741176605225
5100.0,2.250894069671631
5200.0,2.243603229522705
5300.0,2.250328540802002
5400.0,2.2468879222869873
5500.0,2.2563138008117676
5600.0,2.2554919719696045
5700.0,2.256378412246704
5800.0,2.2657058238983154
5900.0,2.2621891498565674
6000.0,2.2643399238586426
6100.0,2.262413501739502
6200.0,2.275989532470703
6300.0,2.2693777084350586
6400.0,2.2762207984924316
6500.0,2.2716898918151855
6600.0,2.273876905441284
6700.0,2.273712158203125
6800.0,2.2715935707092285
6900.0,2.2671470642089844
7000.0,2.273609161376953
7100.0,2.260084629058838
7200.0,2.27311372756958
7300.0,2.2683582305908203
7400.0,2.2660536766052246
7500.0,2.268747091293335
7600.0,2.2679660320281982
7700.0,2.2704644203186035
7800.0,2.2641568183898926
7900.0,2.2702341079711914
8000.0,2.2693047523498535
8100.0,2.269373655319214
8200.0,2.2766048908233643
8300.0,2.272146701812744
8400.0,2.2655253410339355
8500.0,2.2622246742248535
8600.0,2.2668399810791016
8700.0,2.2638063430786133
8800.0,2.2687923908233643
8900.0,2.2675576210021973
9000.0,2.268446445465088
9100.0,2.2761454582214355
9200.0,2.279714584350586
9300.0,2.2810163497924805
9400.0,2.278733968734741
9500.0,2.2744369506835938
9600.0,2.2647671699523926
9700.0,2.2713589668273926
9800.0,2.2693326473236084
9900.0,2.26444673538208
10000.0,2.278069019317627
10100.0,2.2690999507904053
10200.0,2.2671399116516113
10300.0,2.2636187076568604
10400.0,2.273498773574829
10500.0,2.2736048698425293
10600.0,2.2760863304138184
10700.0,2.2645368576049805
10800.0,2.263575792312622
10900.0,2.273282289505005
11000.0,2.2763233184814453
11100.0,2.2729358673095703
11200.0,2.2752833366394043
11300.0,2.279390335083008
11400.0,2.2780745029449463
11500.0,2.278820037841797
11600.0,2.2770559787750244
11700.0,2.2836971282958984
11800.0,2.2767276763916016
11900.0,2.2750940322875977
12000.0,2.286923885345459
12100.0,2.2799770832061768
12200.0,2.2778964042663574
12300.0,2.2864670753479004
12400.0,2.2879397869110107
12500.0,2.274294376373291
12600.0,2.270230770111084
12700.0,2.2581470012664795
12800.0,2.263075351715088
12900.0,2.269744873046875
13000.0,2.26918888092041
13100.0,2.277080535888672
13200.0,2.2688145637512207
13300.0,2.2705137729644775
13400.0,2.2597317695617676
13500.0,2.279106616973877
13600.0,2.2551722526550293
13700.0,2.262202262878418
13800.0,2.2760376930236816
13900.0,2.2668004035949707
14000.0,2.2804064750671387
14100.0,2.275805950164795
14200.0,2.2731878757476807
14300.0,2.261993885040283
14400.0,2.2842695713043213
14500.0,2.27775502204895
14600.0,2.2625889778137207
14700.0,2.278076648712158
14800.0,2.2747349739074707
14900.0,2.273137092590332
15000.0,2.268306255340576
15100.0,2.2753803730010986
15200.0,2.2672741413116455
15300.0,2.270235538482666
15400.0,2.2649593353271484
15500.0,2.2748141288757324
15600.0,2.269686698913574
15700.0,2.2766220569610596
15800.0,2.280656337738037
15900.0,2.2828528881073
16000.0,2.279189109802246
16100.0,2.2789549827575684
16200.0,2.2848620414733887
16300.0,2.279602527618408
16400.0,2.2790260314941406
16500.0,2.288017749786377
16600.0,2.286961078643799
16700.0,2.280573844909668
16800.0,2.286245107650757
16900.0,2.287612199783325
17000.0,2.2834572792053223
17100.0,2.283367395401001
17200.0,2.282649517059326
17300.0,2.280519962310791
17400.0,2.2720582485198975
17500.0,2.280261754989624
17600.0,2.2756001949310303
17700.0,2.274146556854248
17800.0,2.2659261226654053
17900.0,2.2707302570343018
18000.0,2.268237352371216
18100.0,2.2750790119171143
18200.0,2.281796932220459
18300.0,2.268373966217041
18400.0,2.2735445499420166
18500.0,2.2613508701324463
18600.0,2.263744831085205
18700.0,2.2597177028656006
18800.0,2.2553958892822266
18900.0,2.258701801300049
19000.0,2.2701480388641357
19100.0,2.2669057846069336
19200.0,2.261075735092163
19300.0,2.2460711002349854
19400.0,2.2553350925445557
19500.0,2.246385335922241
19600.0,2.254056215286255
19700.0,2.237032175064087
19800.0,2.241976499557495
19900.0,2.2448368072509766
20000.0,2.2335195541381836
20100.0,2.2301297187805176
20200.0,2.2344918251037598
20300.0,2.232511520385742
20400.0,2.2220358848571777
20500.0,2.208904981613159
20600.0,2.2083704471588135
20700.0,2.2160065174102783
20800.0,2.224518299102783
20900.0,2.210097551345825
21000.0,2.2249081134796143
21100.0,2.242673873901367
21200.0,2.2358591556549072
21300.0,2.217623233795166
21400.0,2.203767776489258
21500.0,2.2079520225524902
21600.0,2.209657669067383
21700.0,2.2105541229248047
21800.0,2.2220826148986816
21900.0,2.2073917388916016
22000.0,2.1898818016052246
22100.0,2.211853504180908
22200.0,2.2110848426818848
22300.0,2.208954334259033
22400.0,2.2036304473876953
22500.0,2.213493585586548
22600.0,2.1977999210357666
22700.0,2.213573932647705
22800.0,2.206820249557495
22900.0,2.19124698638916
23000.0,2.1882643699645996
23100.0,2.200289487838745
23200.0,2.209083080291748
23300.0,2.182861089706421
23400.0,2.213050365447998
23500.0,2.2019782066345215
23600.0,2.214338541030884
23700.0,2.222456455230713
23800.0,2.2022194862365723
23900.0,2.173093318939209
24000.0,2.190601348876953
24100.0,2.1803793907165527
24200.0,2.1670925617218018
24300.0,2.149738311767578
24400.0,2.120549440383911
24500.0,2.1107406616210938
24600.0,2.1221985816955566
24700.0,2.120950222015381
24800.0,2.0842251777648926
24900.0,2.0442657470703125
25000.0,2.0461602210998535
